,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:58:41.822715,"(3.3000001907348633, 42.150001525878906, 58.805999755859375)","(19.80000114440918, 69.9000015258789, 81.55400085449219)","(8.850000381469727, 38.70000076293945, 63.1619987487793)","(26.55000114440918, 52.95000076293945, 71.8740005493164)","(13.65000057220459, 46.20000076293945, 81.7959976196289)","(28.05000114440918, 40.650001525878906, 85.4260025024414)","(-39.900001525878906, -46.5, 0.0)","(0.15000000596046448, 10.200000762939453, 60.01599884033203)","(-53.400001525878906, 8.550000190734863, 26.619998931884766)","(-44.400001525878906, 80.25, 12.583999633789062)"
1,2023-08-02 15:58:41.881877,"(3.0, 42.150001525878906, 58.321998596191406)","(18.600000381469727, 69.9000015258789, 82.76399993896484)","(8.40000057220459, 39.0, 63.1619987487793)","(26.55000114440918, 52.35000228881836, 73.32599639892578)","(12.750000953674316, 46.05000305175781, 81.7959976196289)","(26.850000381469727, 40.650001525878906, 82.76399993896484)","(-40.20000076293945, -45.900001525878906, 0.24199999868869781)","(0.6000000238418579, 9.15000057220459, 57.354000091552734)","(-53.55000305175781, 8.40000057220459, 27.104000091552734)","(-44.400001525878906, 79.5, 13.793999671936035)"
2,2023-08-02 15:58:41.941877,"(2.700000047683716, 42.45000076293945, 58.805999755859375)","(18.900001525878906, 70.35000610351562, 82.27999877929688)","(8.700000762939453, 39.0, 63.645999908447266)","(25.80000114440918, 52.95000076293945, 73.32599639892578)","(12.600000381469727, 46.05000305175781, 81.7959976196289)","(29.400001525878906, 41.400001525878906, 83.24800109863281)","(-40.5, -45.45000076293945, 0.24199999868869781)","(0.45000001788139343, 9.75, 58.321998596191406)","(-54.30000305175781, 7.800000190734863, 26.13599967956543)","(-44.85000228881836, 80.70000457763672, 12.583999633789062)"
3,2023-08-02 15:58:42.025710,"(3.3000001907348633, 42.0, 59.04800033569336)","(19.200000762939453, 69.75, 82.27999877929688)","(8.850000381469727, 39.45000076293945, 63.40399932861328)","(25.950000762939453, 52.500003814697266, 72.35800170898438)","(13.050000190734863, 45.900001525878906, 81.31199645996094)","(26.850000381469727, 37.35000228881836, 82.03800201416016)","(-40.95000076293945, -45.30000305175781, 0.24199999868869781)","(0.6000000238418579, 9.90000057220459, 58.56399917602539)","(-53.400001525878906, 9.15000057220459, 27.58799934387207)","(-45.150001525878906, 81.0, 12.583999633789062)"
4,2023-08-02 15:58:42.092026,"(3.1500000953674316, 42.45000076293945, 58.56399917602539)","(18.75, 70.6500015258789, 82.03800201416016)","(8.700000762939453, 39.0, 63.40399932861328)","(26.700000762939453, 52.20000076293945, 70.66400146484375)","(12.300000190734863, 46.20000076293945, 81.7959976196289)","(27.150001525878906, 38.400001525878906, 85.18399810791016)","(-40.650001525878906, -45.45000076293945, 0.0)","(-0.15000000596046448, 9.15000057220459, 58.56399917602539)","(-54.000003814697266, 8.700000762939453, 27.58799934387207)","(-45.0, 81.0, 13.067999839782715)"
5,2023-08-02 15:58:42.152089,"(3.0, 42.900001525878906, 58.805999755859375)","(19.05000114440918, 71.25, 80.8280029296875)","(8.850000381469727, 39.30000305175781, 61.95199966430664)","(26.400001525878906, 53.10000228881836, 72.84200286865234)","(13.050000190734863, 45.75, 80.10199737548828)","(27.900001525878906, 38.400001525878906, 81.06999969482422)","(-40.35000228881836, -44.55000305175781, -0.24199999868869781)","(0.9000000357627869, 10.350000381469727, 58.56399917602539)","(-53.55000305175781, 9.450000762939453, 25.652000427246094)","(-45.30000305175781, 81.45000457763672, 12.342000007629395)"
6,2023-08-02 15:58:42.212641,"(2.8500001430511475, 43.95000076293945, 57.8380012512207)","(18.900001525878906, 70.80000305175781, 81.06999969482422)","(8.40000057220459, 40.35000228881836, 61.95199966430664)","(26.400001525878906, 52.35000228881836, 72.5999984741211)","(13.050000190734863, 46.650001525878906, 80.34400177001953)","(25.950000762939453, 41.10000228881836, 82.27999877929688)","(-39.75, -43.95000076293945, -0.9679999947547913)","(0.30000001192092896, 10.200000762939453, 57.8380012512207)","(-54.000003814697266, 8.700000762939453, 25.40999984741211)","(-45.75, 82.20000457763672, 11.857999801635742)"
7,2023-08-02 15:58:42.272735,"(3.0, 44.55000305175781, 54.933998107910156)","(18.900001525878906, 71.85000610351562, 79.61799621582031)","(8.550000190734863, 41.55000305175781, 59.77399826049805)","(26.55000114440918, 54.150001525878906, 70.66400146484375)","(12.450000762939453, 48.60000228881836, 78.6500015258789)","(27.450000762939453, 42.75, 80.58599853515625)","(-40.95000076293945, -42.60000228881836, -1.694000005722046)","(-0.45000001788139343, 11.40000057220459, 54.20800018310547)","(-54.45000076293945, 11.100000381469727, 23.4739990234375)","(-45.150001525878906, 84.30000305175781, 9.196000099182129)"
8,2023-08-02 15:58:42.332100,"(3.0, 46.80000305175781, 50.577999114990234)","(18.600000381469727, 73.20000457763672, 76.2300033569336)","(8.40000057220459, 43.35000228881836, 58.805999755859375)","(25.950000762939453, 55.80000305175781, 67.76000213623047)","(12.300000190734863, 49.650001525878906, 75.74600219726562)","(27.150001525878906, 43.5, 80.10199737548828)","(-42.30000305175781, -39.30000305175781, -4.355999946594238)","(0.45000001788139343, 14.850000381469727, 52.75600051879883)","(-55.650001525878906, 15.000000953674316, 18.875999450683594)","(-46.05000305175781, 88.6500015258789, 0.9679999947547913)"
9,2023-08-02 15:58:42.391839,"(1.6500000953674316, 54.60000228881836, 42.349998474121094)","(18.450000762939453, 77.55000305175781, 70.90599822998047)","(8.25, 47.10000228881836, 52.513999938964844)","(24.450000762939453, 60.000003814697266, 63.1619987487793)","(11.100000381469727, 55.500003814697266, 70.90599822998047)","(26.55000114440918, 48.45000076293945, 73.32599639892578)","(-43.35000228881836, -32.10000228881836, -7.986000061035156)","(-1.350000023841858, 22.05000114440918, 42.59199905395508)","(-58.05000305175781, 22.950000762939453, 7.501999855041504)","(-48.750003814697266, 100.50000762939453, -13.067999839782715)"
10,2023-08-02 15:58:42.452546,"(-1.6500000953674316, 69.9000015258789, 29.766000747680664)","(14.700000762939453, 88.35000610351562, 61.95199966430664)","(6.450000286102295, 61.35000228881836, 39.6879997253418)","(19.950000762939453, 71.25, 55.17599868774414)","(7.050000190734863, 67.35000610351562, 59.77399826049805)","(21.450000762939453, 62.10000228881836, 60.742000579833984)","(-51.45000076293945, -15.15000057220459, -15.246000289916992)","(-9.450000762939453, 41.70000076293945, 25.40999984741211)","(-67.35000610351562, 40.95000076293945, -7.74399995803833)","(-58.80000305175781, 132.15000915527344, -35.81599807739258)"
11,2023-08-02 15:58:42.511640,"(-9.450000762939453, 86.70000457763672, 18.392000198364258)","(7.050000190734863, 103.80000305175781, 53.23999786376953)","(3.0, 82.80000305175781, 28.79800033569336)","(10.5, 84.9000015258789, 45.97999954223633)","(-2.4000000953674316, 85.95000457763672, 49.125999450683594)","(13.350000381469727, 84.60000610351562, 41.624000549316406)","(-65.10000610351562, 3.6000001430511475, -19.8439998626709)","(-24.600000381469727, 71.25, 8.711999893188477)","(-87.75, 60.60000228881836, -16.940000534057617)","(-81.1500015258789, 169.0500030517578, -56.38600158691406)"
12,2023-08-02 15:58:42.572069,"(-9.0, 86.55000305175781, 23.4739990234375)","(7.500000476837158, 104.85000610351562, 53.481998443603516)","(3.1500000953674316, 83.70000457763672, 28.79800033569336)","(10.350000381469727, 84.75, 45.97999954223633)","(-2.25, 87.0, 47.91600036621094)","(13.65000057220459, 89.85000610351562, 39.20399856567383)","(-64.95000457763672, 3.6000001430511475, -18.392000198364258)","(-25.200000762939453, 72.1500015258789, 9.680000305175781)","(-87.9000015258789, 60.30000305175781, -12.583999633789062)","(-79.80000305175781, 167.5500030517578, -47.43199920654297)"
13,2023-08-02 15:58:42.632738,"(-11.100000381469727, 87.1500015258789, 26.13599967956543)","(5.700000286102295, 103.6500015258789, 57.11199951171875)","(2.25, 82.6500015258789, 33.395999908447266)","(8.550000190734863, 85.05000305175781, 48.88399887084961)","(-4.650000095367432, 86.4000015258789, 52.27199935913086)","(11.25, 90.1500015258789, 42.83399963378906)","(-67.20000457763672, 2.25, -17.423999786376953)","(-25.200000762939453, 70.6500015258789, 15.48799991607666)","(-88.95000457763672, 60.30000305175781, -10.406000137329102)","(-83.55000305175781, 165.75, -42.59199905395508)"
14,2023-08-02 15:58:42.721465,"(-11.850000381469727, 87.75, 25.167999267578125)","(4.350000381469727, 104.25000762939453, 55.902000427246094)","(1.9500000476837158, 83.55000305175781, 32.9119987487793)","(8.40000057220459, 84.75, 48.88399887084961)","(-5.25, 86.85000610351562, 51.0620002746582)","(11.100000381469727, 92.25, 44.52799987792969)","(-68.4000015258789, 3.750000238418579, -17.18199920654297)","(-28.05000114440918, 73.80000305175781, 15.003999710083008)","(-91.35000610351562, 61.05000305175781, -11.131999969482422)","(-86.10000610351562, 169.35000610351562, -44.04399871826172)"
15,2023-08-02 15:58:42.782290,"(-13.350000381469727, 87.60000610351562, 26.86199951171875)","(3.450000047683716, 104.10000610351562, 58.321998596191406)","(1.6500000953674316, 84.1500015258789, 32.9119987487793)","(7.050000190734863, 85.20000457763672, 49.61000061035156)","(-6.0, 86.85000610351562, 51.78799819946289)","(7.500000476837158, 91.95000457763672, 46.947998046875)","(-69.75, 3.750000238418579, -15.972000122070312)","(-29.700000762939453, 73.20000457763672, 15.972000122070312)","(-91.95000457763672, 60.60000228881836, -9.437999725341797)","(-87.1500015258789, 169.20001220703125, -39.93000030517578)"
