,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:00:25.291871,"(3.450000047683716, 42.150001525878906, 62.91999816894531)","(20.400001525878906, 69.75, 84.94200134277344)","(9.300000190734863, 37.35000228881836, 66.30799865722656)","(27.450000762939453, 50.70000076293945, 76.71399688720703)","(14.550000190734863, 44.25, 83.73200225830078)","(29.250001907348633, 36.0, 86.1520004272461)","(-39.45000076293945, -46.80000305175781, 1.9359999895095825)","(0.9000000357627869, 5.550000190734863, 62.91999816894531)","(-51.30000305175781, 6.450000286102295, 32.9119987487793)","(-42.75, 79.05000305175781, 17.423999786376953)"
1,2023-08-02 16:00:25.322102,"(3.3000001907348633, 42.60000228881836, 63.40399932861328)","(20.700000762939453, 69.9000015258789, 85.90999603271484)","(9.450000762939453, 38.10000228881836, 66.79199981689453)","(27.000001907348633, 51.30000305175781, 76.71399688720703)","(13.800000190734863, 43.95000076293945, 83.73200225830078)","(29.400001525878906, 33.45000076293945, 85.66799926757812)","(-39.150001525878906, -47.10000228881836, 2.6619999408721924)","(2.700000047683716, 6.150000095367432, 63.1619987487793)","(-51.900001525878906, 7.350000381469727, 32.428001403808594)","(-43.05000305175781, 78.60000610351562, 18.149999618530273)"
2,2023-08-02 16:00:25.381942,"(4.200000286102295, 42.900001525878906, 62.91999816894531)","(21.150001525878906, 69.45000457763672, 86.1520004272461)","(9.300000190734863, 37.80000305175781, 68.00199890136719)","(27.900001525878906, 51.000003814697266, 77.92399597167969)","(14.850000381469727, 44.85000228881836, 84.45800018310547)","(26.850000381469727, 35.70000076293945, 86.63600158691406)","(-39.75, -46.95000076293945, 2.177999973297119)","(1.350000023841858, 5.700000286102295, 63.1619987487793)","(-51.750003814697266, 7.200000286102295, 32.18600082397461)","(-44.85000228881836, 78.1500015258789, 17.666000366210938)"
3,2023-08-02 16:00:25.441242,"(4.200000286102295, 42.45000076293945, 62.678001403808594)","(19.350000381469727, 69.45000457763672, 86.1520004272461)","(9.15000057220459, 38.70000076293945, 66.06600189208984)","(28.650001525878906, 51.60000228881836, 77.197998046875)","(13.65000057220459, 44.10000228881836, 85.66799926757812)","(28.950000762939453, 33.75, 87.84600067138672)","(-39.60000228881836, -46.650001525878906, 2.4200000762939453)","(1.8000000715255737, 4.650000095367432, 62.43600082397461)","(-49.95000076293945, 6.750000476837158, 33.15399932861328)","(-42.900001525878906, 79.20000457763672, 17.18199920654297)"
4,2023-08-02 16:00:25.591927,"(4.200000286102295, 42.75, 63.1619987487793)","(20.850000381469727, 69.0, 84.69999694824219)","(9.0, 38.25, 67.76000213623047)","(27.750001907348633, 50.55000305175781, 76.47200012207031)","(14.100000381469727, 44.400001525878906, 85.4260025024414)","(25.200000762939453, 33.75, 85.4260025024414)","(-39.0, -47.10000228881836, 2.6619999408721924)","(2.8500001430511475, 5.25, 62.91999816894531)","(-51.750003814697266, 7.500000476837158, 31.70199966430664)","(-43.05000305175781, 78.45000457763672, 17.423999786376953)"
5,2023-08-02 16:00:25.593922,"(4.050000190734863, 42.60000228881836, 63.40399932861328)","(19.80000114440918, 69.30000305175781, 86.39399719238281)","(9.300000190734863, 38.70000076293945, 68.72799682617188)","(27.450000762939453, 51.30000305175781, 77.68199920654297)","(14.40000057220459, 45.0, 84.69999694824219)","(28.350000381469727, 35.400001525878906, 84.94200134277344)","(-40.20000076293945, -46.80000305175781, 2.4200000762939453)","(1.9500000476837158, 5.400000095367432, 61.95199966430664)","(-51.750003814697266, 6.600000381469727, 32.18600082397461)","(-43.95000076293945, 78.1500015258789, 17.666000366210938)"
6,2023-08-02 16:00:25.651546,"(3.9000000953674316, 42.150001525878906, 64.37200164794922)","(19.650001525878906, 68.85000610351562, 86.1520004272461)","(9.0, 38.25, 67.51799774169922)","(27.450000762939453, 51.45000076293945, 77.44000244140625)","(14.550000190734863, 45.150001525878906, 85.4260025024414)","(28.350000381469727, 35.85000228881836, 89.2979965209961)","(-39.150001525878906, -46.20000076293945, 1.9359999895095825)","(1.9500000476837158, 5.700000286102295, 62.43600082397461)","(-51.000003814697266, 7.350000381469727, 30.733999252319336)","(-43.650001525878906, 78.9000015258789, 16.697999954223633)"
7,2023-08-02 16:00:25.740896,"(4.050000190734863, 43.05000305175781, 62.91999816894531)","(20.400001525878906, 69.0, 85.66799926757812)","(9.300000190734863, 38.85000228881836, 67.76000213623047)","(27.600000381469727, 51.150001525878906, 76.47200012207031)","(13.950000762939453, 43.95000076293945, 85.18399810791016)","(28.500001907348633, 34.05000305175781, 86.87799835205078)","(-39.150001525878906, -46.5, 2.177999973297119)","(2.1000001430511475, 5.850000381469727, 62.194000244140625)","(-52.500003814697266, 7.800000190734863, 33.15399932861328)","(-43.05000305175781, 78.30000305175781, 17.18199920654297)"
8,2023-08-02 16:00:25.772013,"(4.200000286102295, 42.75, 63.1619987487793)","(20.100000381469727, 70.05000305175781, 85.90999603271484)","(9.300000190734863, 38.25, 67.51799774169922)","(27.750001907348633, 51.150001525878906, 76.2300033569336)","(13.200000762939453, 44.70000076293945, 84.69999694824219)","(27.30000114440918, 34.80000305175781, 86.63600158691406)","(-39.150001525878906, -47.25, 2.177999973297119)","(0.75, 5.550000190734863, 62.194000244140625)","(-51.750003814697266, 7.500000476837158, 30.97599983215332)","(-42.900001525878906, 78.9000015258789, 18.392000198364258)"
9,2023-08-02 16:00:25.831640,"(4.050000190734863, 42.150001525878906, 62.43600082397461)","(20.25, 69.45000457763672, 84.69999694824219)","(9.300000190734863, 37.95000076293945, 67.51799774169922)","(28.500001907348633, 52.05000305175781, 75.74600219726562)","(14.850000381469727, 44.70000076293945, 83.9739990234375)","(27.450000762939453, 35.25, 85.4260025024414)","(-39.45000076293945, -47.10000228881836, 1.694000005722046)","(1.6500000953674316, 5.700000286102295, 61.22599792480469)","(-51.60000228881836, 7.800000190734863, 31.70199966430664)","(-43.05000305175781, 79.05000305175781, 17.423999786376953)"
