,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:58:23.702704,"(1.9500000476837158, 43.95000076293945, 59.53200149536133)","(18.600000381469727, 72.0, 81.55400085449219)","(8.25, 40.5, 64.37200164794922)","(25.950000762939453, 54.60000228881836, 74.77799987792969)","(12.0, 47.10000228881836, 82.52200317382812)","(24.30000114440918, 37.5, 85.4260025024414)","(-41.10000228881836, -43.35000228881836, 0.48399999737739563)","(-0.15000000596046448, 11.40000057220459, 57.8380012512207)","(-54.150001525878906, 9.75, 27.34600067138672)","(-46.05000305175781, 82.80000305175781, 14.277999877929688)"
1,2023-08-02 15:58:23.792522,"(2.1000001430511475, 44.10000228881836, 59.53200149536133)","(18.600000381469727, 72.1500015258789, 82.03800201416016)","(8.40000057220459, 39.45000076293945, 63.88800048828125)","(25.200000762939453, 54.000003814697266, 71.14800262451172)","(12.0, 46.95000076293945, 80.58599853515625)","(27.750001907348633, 40.5, 82.76399993896484)","(-41.25, -44.400001525878906, 0.0)","(-0.15000000596046448, 11.100000381469727, 57.354000091552734)","(-54.45000076293945, 9.600000381469727, 27.58799934387207)","(-45.30000305175781, 82.35000610351562, 13.067999839782715)"
2,2023-08-02 15:58:23.852337,"(1.6500000953674316, 44.400001525878906, 58.805999755859375)","(18.30000114440918, 70.80000305175781, 81.31199645996094)","(8.100000381469727, 39.60000228881836, 64.85600280761719)","(25.650001525878906, 53.250003814697266, 72.35800170898438)","(12.300000190734863, 47.10000228881836, 80.58599853515625)","(28.05000114440918, 40.5, 85.4260025024414)","(-40.650001525878906, -43.5, 0.0)","(0.15000000596046448, 12.0, 58.07999801635742)","(-54.750003814697266, 9.600000381469727, 26.86199951171875)","(-45.45000076293945, 81.75, 13.552000045776367)"
3,2023-08-02 15:58:23.911795,"(1.9500000476837158, 44.10000228881836, 58.805999755859375)","(17.850000381469727, 71.4000015258789, 81.55400085449219)","(8.40000057220459, 40.650001525878906, 63.40399932861328)","(25.80000114440918, 53.250003814697266, 74.052001953125)","(11.700000762939453, 46.80000305175781, 81.55400085449219)","(25.650001525878906, 39.0, 86.1520004272461)","(-41.70000076293945, -43.80000305175781, 0.24199999868869781)","(-0.30000001192092896, 11.700000762939453, 59.04800033569336)","(-55.05000305175781, 9.90000057220459, 28.07200050354004)","(-46.20000076293945, 82.6500015258789, 14.03600025177002)"
4,2023-08-02 15:58:24.000831,"(1.6500000953674316, 44.25, 58.321998596191406)","(18.150001525878906, 70.80000305175781, 82.27999877929688)","(8.550000190734863, 40.5, 62.91999816894531)","(25.650001525878906, 54.000003814697266, 73.56800079345703)","(11.40000057220459, 47.25, 82.03800201416016)","(25.350000381469727, 42.0, 85.4260025024414)","(-41.55000305175781, -44.25, 0.0)","(-0.45000001788139343, 11.700000762939453, 57.11199951171875)","(-54.150001525878906, 9.450000762939453, 26.619998931884766)","(-46.35000228881836, 81.9000015258789, 13.552000045776367)"
5,2023-08-02 15:58:24.032399,"(2.25, 44.25, 59.04800033569336)","(18.450000762939453, 71.85000610351562, 82.76399993896484)","(7.950000286102295, 39.75, 63.645999908447266)","(25.950000762939453, 53.55000305175781, 73.08399963378906)","(11.550000190734863, 47.55000305175781, 81.55400085449219)","(25.500001907348633, 42.45000076293945, 84.45800018310547)","(-41.25, -44.10000228881836, 0.24199999868869781)","(-0.30000001192092896, 11.40000057220459, 59.290000915527344)","(-54.750003814697266, 9.450000762939453, 27.34600067138672)","(-45.900001525878906, 81.9000015258789, 12.342000007629395)"
6,2023-08-02 15:58:24.091933,"(1.8000000715255737, 44.25, 58.321998596191406)","(17.850000381469727, 71.4000015258789, 81.31199645996094)","(8.100000381469727, 40.20000076293945, 64.61399841308594)","(25.650001525878906, 54.30000305175781, 73.08399963378906)","(12.450000762939453, 48.0, 80.34400177001953)","(27.900001525878906, 38.10000228881836, 84.45800018310547)","(-41.10000228881836, -43.650001525878906, 0.0)","(-0.6000000238418579, 11.100000381469727, 56.62799835205078)","(-54.000003814697266, 10.200000762939453, 26.619998931884766)","(-45.900001525878906, 82.80000305175781, 14.03600025177002)"
7,2023-08-02 15:58:24.151783,"(1.8000000715255737, 45.150001525878906, 57.354000091552734)","(19.200000762939453, 72.30000305175781, 81.55400085449219)","(8.40000057220459, 40.35000228881836, 63.1619987487793)","(25.950000762939453, 53.85000228881836, 72.84200286865234)","(11.40000057220459, 47.400001525878906, 80.10199737548828)","(27.450000762939453, 40.5, 83.24800109863281)","(-41.10000228881836, -43.20000076293945, -0.24199999868869781)","(-0.45000001788139343, 11.550000190734863, 58.56399917602539)","(-54.60000228881836, 10.200000762939453, 26.619998931884766)","(-46.650001525878906, 83.70000457763672, 12.826000213623047)"
8,2023-08-02 15:58:24.211951,"(1.8000000715255737, 44.400001525878906, 57.8380012512207)","(18.450000762939453, 71.85000610351562, 80.10199737548828)","(8.40000057220459, 41.10000228881836, 62.43600082397461)","(25.200000762939453, 54.45000076293945, 71.14800262451172)","(12.600000381469727, 48.30000305175781, 80.34400177001953)","(24.750001907348633, 39.900001525878906, 82.52200317382812)","(-41.400001525878906, -42.75, -0.7260000109672546)","(0.0, 12.600000381469727, 58.321998596191406)","(-54.60000228881836, 11.40000057220459, 25.893999099731445)","(-46.05000305175781, 84.0, 11.616000175476074)"
9,2023-08-02 15:58:24.271925,"(1.5, 46.95000076293945, 56.62799835205078)","(17.55000114440918, 73.5, 79.86000061035156)","(8.25, 42.30000305175781, 61.95199966430664)","(25.500001907348633, 56.250003814697266, 71.14800262451172)","(12.300000190734863, 50.250003814697266, 79.13400268554688)","(26.55000114440918, 42.45000076293945, 82.52200317382812)","(-42.60000228881836, -40.95000076293945, -1.694000005722046)","(-1.5, 13.500000953674316, 57.11199951171875)","(-55.05000305175781, 13.800000190734863, 24.200000762939453)","(-46.95000076293945, 86.55000305175781, 10.890000343322754)"
10,2023-08-02 15:58:24.331787,"(-0.30000001192092896, 51.150001525878906, 52.99800109863281)","(16.5, 76.35000610351562, 78.89199829101562)","(7.500000476837158, 45.75, 60.257999420166016)","(24.150001525878906, 57.750003814697266, 69.21199798583984)","(10.200000762939453, 51.900001525878906, 78.40799713134766)","(24.600000381469727, 44.25, 80.58599853515625)","(-43.80000305175781, -36.75, -2.6619999408721924)","(-2.25, 17.55000114440918, 53.7239990234375)","(-57.30000305175781, 16.950000762939453, 21.538000106811523)","(-49.35000228881836, 91.5, 6.533999919891357)"
11,2023-08-02 15:58:24.391928,"(-3.0, 59.250003814697266, 46.947998046875)","(15.15000057220459, 81.1500015258789, 75.0199966430664)","(6.150000095367432, 52.650001525878906, 55.902000427246094)","(22.200000762939453, 63.30000305175781, 66.06600189208984)","(8.100000381469727, 58.20000076293945, 74.29399871826172)","(21.900001525878906, 51.30000305175781, 76.71399688720703)","(-47.85000228881836, -28.500001907348633, -5.808000087738037)","(-7.050000190734863, 26.850000381469727, 48.641998291015625)","(-64.35000610351562, 27.450000762939453, 15.729999542236328)","(-55.500003814697266, 107.10000610351562, -1.694000005722046)"
12,2023-08-02 15:58:24.481936,"(-7.350000381469727, 73.80000305175781, 37.99399948120117)","(10.950000762939453, 91.6500015258789, 68.97000122070312)","(3.9000000953674316, 66.9000015258789, 47.67399978637695)","(15.90000057220459, 73.35000610351562, 60.257999420166016)","(2.5500001907348633, 71.55000305175781, 67.2760009765625)","(17.55000114440918, 66.30000305175781, 67.51799774169922)","(-56.70000076293945, -11.25, -9.92199993133545)","(-16.80000114440918, 47.400001525878906, 38.961997985839844)","(-74.10000610351562, 45.150001525878906, 6.291999816894531)","(-69.30000305175781, 136.8000030517578, -15.48799991607666)"
13,2023-08-02 15:58:24.542353,"(-12.300000190734863, 91.80000305175781, 28.79800033569336)","(5.850000381469727, 104.55000305175781, 61.22599792480469)","(1.9500000476837158, 83.55000305175781, 38.720001220703125)","(9.75, 85.35000610351562, 53.481998443603516)","(-4.350000381469727, 87.1500015258789, 58.56399917602539)","(9.90000057220459, 88.20000457763672, 58.07999801635742)","(-66.45000457763672, 6.900000095367432, -14.03600025177002)","(-26.400001525878906, 73.05000305175781, 27.58799934387207)","(-88.6500015258789, 64.6500015258789, -3.388000011444092)","(-85.05000305175781, 174.15000915527344, -29.281999588012695)"
14,2023-08-02 15:58:24.602311,"(-12.600000381469727, 101.25000762939453, 23.23200035095215)","(3.750000238418579, 113.85000610351562, 56.38600158691406)","(1.2000000476837158, 95.25, 31.70199966430664)","(6.0, 94.80000305175781, 48.88399887084961)","(-7.950000286102295, 99.1500015258789, 52.75600051879883)","(8.850000381469727, 105.45000457763672, 49.85200119018555)","(-72.9000015258789, 19.80000114440918, -17.18199920654297)","(-33.0, 92.4000015258789, 17.423999786376953)","(-97.95000457763672, 78.9000015258789, -8.711999893188477)","(-94.80000305175781, 200.85000610351562, -38.720001220703125)"
15,2023-08-02 15:58:24.662104,"(-14.550000190734863, 103.50000762939453, 22.263999938964844)","(1.6500000953674316, 117.9000015258789, 54.45000076293945)","(0.75, 100.20000457763672, 30.97599983215332)","(3.6000001430511475, 97.95000457763672, 46.947998046875)","(-8.850000381469727, 104.55000305175781, 49.85200119018555)","(6.750000476837158, 111.75000762939453, 43.07600021362305)","(-76.35000610351562, 23.400001525878906, -17.423999786376953)","(-36.150001525878906, 100.50000762939453, 13.309999465942383)","(-101.85000610351562, 83.10000610351562, -9.92199993133545)","(-99.9000015258789, 209.25001525878906, -42.59199905395508)"
16,2023-08-02 15:58:24.722548,"(-15.600000381469727, 104.25000762939453, 21.053998947143555)","(1.8000000715255737, 116.70000457763672, 53.481998443603516)","(0.15000000596046448, 100.6500015258789, 29.03999900817871)","(2.700000047683716, 97.20000457763672, 46.22200012207031)","(-10.050000190734863, 103.80000305175781, 50.577999114990234)","(4.950000286102295, 110.10000610351562, 43.07600021362305)","(-77.10000610351562, 22.350000381469727, -17.90799903869629)","(-37.95000076293945, 98.70000457763672, 12.583999633789062)","(-103.05000305175781, 80.4000015258789, -10.64799976348877)","(-102.45000457763672, 206.85000610351562, -44.04399871826172)"
17,2023-08-02 15:58:24.781927,"(-15.15000057220459, 104.25000762939453, 18.875999450683594)","(1.350000023841858, 117.00000762939453, 53.481998443603516)","(0.30000001192092896, 101.4000015258789, 28.555999755859375)","(3.3000001907348633, 98.10000610351562, 45.97999954223633)","(-11.100000381469727, 104.4000015258789, 47.43199920654297)","(4.200000286102295, 112.35000610351562, 41.624000549316406)","(-77.25, 23.400001525878906, -18.634000778198242)","(-39.75, 100.35000610351562, 10.163999557495117)","(-104.25000762939453, 80.55000305175781, -13.793999671936035)","(-104.55000305175781, 208.20001220703125, -47.189998626708984)"
18,2023-08-02 15:58:24.841927,"(-15.000000953674316, 104.10000610351562, 20.56999969482422)","(0.75, 117.45000457763672, 52.27199935913086)","(0.15000000596046448, 100.6500015258789, 27.58799934387207)","(3.0, 98.4000015258789, 47.189998626708984)","(-10.65000057220459, 104.25000762939453, 46.947998046875)","(3.3000001907348633, 111.1500015258789, 41.38199996948242)","(-77.4000015258789, 23.700000762939453, -18.392000198364258)","(-38.70000076293945, 100.80000305175781, 10.406000137329102)","(-104.4000015258789, 81.75, -12.342000007629395)","(-103.35000610351562, 210.00001525878906, -46.22200012207031)"
