,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:00:58.952707,"(4.350000381469727, 42.30000305175781, 61.709999084472656)","(20.700000762939453, 70.95000457763672, 84.69999694824219)","(9.450000762939453, 38.70000076293945, 66.30799865722656)","(27.750001907348633, 50.70000076293945, 75.74600219726562)","(13.950000762939453, 44.85000228881836, 83.9739990234375)","(26.700000762939453, 34.80000305175781, 86.39399719238281)","(-39.150001525878906, -47.10000228881836, 2.177999973297119)","(1.350000023841858, 6.450000286102295, 60.742000579833984)","(-51.750003814697266, 6.450000286102295, 31.944000244140625)","(-44.25, 78.60000610351562, 17.18199920654297)"
1,2023-08-02 16:00:59.012146,"(4.050000190734863, 42.60000228881836, 61.709999084472656)","(20.850000381469727, 69.9000015258789, 83.48999786376953)","(9.450000762939453, 38.25, 66.30799865722656)","(27.30000114440918, 51.45000076293945, 74.77799987792969)","(14.250000953674316, 45.60000228881836, 83.9739990234375)","(28.200000762939453, 36.900001525878906, 84.69999694824219)","(-39.45000076293945, -46.650001525878906, 1.9359999895095825)","(1.2000000476837158, 6.150000095367432, 60.98400115966797)","(-51.45000076293945, 6.900000095367432, 30.25)","(-43.35000228881836, 79.20000457763672, 16.214000701904297)"
2,2023-08-02 16:00:59.072065,"(3.6000001430511475, 42.75, 62.194000244140625)","(20.850000381469727, 70.80000305175781, 84.45800018310547)","(9.450000762939453, 38.400001525878906, 66.30799865722656)","(27.150001525878906, 50.400001525878906, 75.74600219726562)","(14.250000953674316, 44.70000076293945, 84.69999694824219)","(28.80000114440918, 36.900001525878906, 83.24800109863281)","(-39.45000076293945, -47.400001525878906, 1.9359999895095825)","(2.1000001430511475, 5.100000381469727, 60.98400115966797)","(-51.45000076293945, 7.200000286102295, 30.97599983215332)","(-43.5, 79.05000305175781, 15.003999710083008)"
3,2023-08-02 16:00:59.131086,"(3.750000238418579, 43.05000305175781, 62.678001403808594)","(20.25, 69.75, 84.94200134277344)","(9.300000190734863, 39.150001525878906, 65.33999633789062)","(27.900001525878906, 50.55000305175781, 76.2300033569336)","(14.100000381469727, 44.70000076293945, 83.00599670410156)","(29.400001525878906, 33.30000305175781, 86.1520004272461)","(-39.30000305175781, -47.400001525878906, 1.4520000219345093)","(1.9500000476837158, 5.400000095367432, 61.709999084472656)","(-51.60000228881836, 7.050000190734863, 30.25)","(-43.35000228881836, 78.75, 16.214000701904297)"
4,2023-08-02 16:00:59.191628,"(4.050000190734863, 42.60000228881836, 62.678001403808594)","(20.55000114440918, 69.60000610351562, 84.45800018310547)","(9.450000762939453, 38.400001525878906, 67.51799774169922)","(27.30000114440918, 51.000003814697266, 75.50399780273438)","(13.350000381469727, 44.85000228881836, 84.21599578857422)","(27.600000381469727, 36.30000305175781, 86.39399719238281)","(-39.900001525878906, -47.55000305175781, 1.4520000219345093)","(1.8000000715255737, 6.150000095367432, 60.98400115966797)","(-51.30000305175781, 7.200000286102295, 30.492000579833984)","(-43.35000228881836, 79.05000305175781, 15.729999542236328)"
5,2023-08-02 16:00:59.251493,"(3.6000001430511475, 42.0, 62.194000244140625)","(19.650001525878906, 69.1500015258789, 85.4260025024414)","(9.300000190734863, 38.55000305175781, 66.79199981689453)","(26.850000381469727, 51.750003814697266, 75.26200103759766)","(13.65000057220459, 44.85000228881836, 84.45800018310547)","(28.500001907348633, 38.55000305175781, 87.36199951171875)","(-39.75, -46.80000305175781, 1.4520000219345093)","(2.1000001430511475, 5.700000286102295, 60.5)","(-51.30000305175781, 6.900000095367432, 31.218000411987305)","(-42.900001525878906, 78.60000610351562, 15.48799991607666)"
6,2023-08-02 16:00:59.337968,"(3.750000238418579, 42.30000305175781, 61.709999084472656)","(20.100000381469727, 70.05000305175781, 84.69999694824219)","(9.300000190734863, 38.70000076293945, 66.30799865722656)","(28.500001907348633, 51.60000228881836, 76.2300033569336)","(13.500000953674316, 45.150001525878906, 83.00599670410156)","(27.750001907348633, 33.60000228881836, 84.94200134277344)","(-40.20000076293945, -47.55000305175781, 2.177999973297119)","(2.1000001430511475, 5.400000095367432, 60.742000579833984)","(-50.400001525878906, 6.600000381469727, 31.70199966430664)","(-43.650001525878906, 78.60000610351562, 16.940000534057617)"
7,2023-08-02 16:00:59.401412,"(3.9000000953674316, 42.60000228881836, 61.95199966430664)","(20.25, 70.05000305175781, 85.18399810791016)","(9.450000762939453, 38.25, 66.06600189208984)","(27.150001525878906, 51.000003814697266, 75.26200103759766)","(13.950000762939453, 44.85000228881836, 83.73200225830078)","(27.150001525878906, 35.85000228881836, 83.9739990234375)","(-39.0, -47.10000228881836, 1.9359999895095825)","(1.5, 5.850000381469727, 62.678001403808594)","(-51.150001525878906, 6.900000095367432, 30.733999252319336)","(-43.5, 79.05000305175781, 15.729999542236328)"
8,2023-08-02 16:00:59.461413,"(4.350000381469727, 42.75, 62.194000244140625)","(20.850000381469727, 69.0, 83.9739990234375)","(9.300000190734863, 37.20000076293945, 66.55000305175781)","(28.05000114440918, 51.150001525878906, 75.74600219726562)","(13.500000953674316, 44.85000228881836, 84.69999694824219)","(28.200000762939453, 34.20000076293945, 85.90999603271484)","(-39.75, -47.25, 1.4520000219345093)","(0.9000000357627869, 5.550000190734863, 60.98400115966797)","(-51.45000076293945, 6.150000095367432, 29.52400016784668)","(-43.80000305175781, 78.60000610351562, 15.48799991607666)"
9,2023-08-02 16:00:59.521454,"(3.9000000953674316, 41.85000228881836, 61.46799850463867)","(19.80000114440918, 69.0, 84.45800018310547)","(9.300000190734863, 38.85000228881836, 67.03399658203125)","(27.150001525878906, 50.70000076293945, 76.71399688720703)","(14.550000190734863, 45.30000305175781, 83.48999786376953)","(29.400001525878906, 34.20000076293945, 85.18399810791016)","(-39.900001525878906, -47.10000228881836, 1.694000005722046)","(1.9500000476837158, 5.550000190734863, 61.22599792480469)","(-51.30000305175781, 6.450000286102295, 29.766000747680664)","(-43.05000305175781, 78.9000015258789, 16.697999954223633)"
10,2023-08-02 16:00:59.581019,"(4.050000190734863, 42.30000305175781, 60.98400115966797)","(20.400001525878906, 69.75, 83.73200225830078)","(9.300000190734863, 38.25, 66.55000305175781)","(28.200000762939453, 51.000003814697266, 75.74600219726562)","(14.250000953674316, 44.55000305175781, 83.73200225830078)","(29.100000381469727, 34.650001525878906, 82.52200317382812)","(-39.150001525878906, -47.10000228881836, 0.9679999947547913)","(1.8000000715255737, 6.150000095367432, 60.98400115966797)","(-51.750003814697266, 6.900000095367432, 29.52400016784668)","(-43.650001525878906, 79.20000457763672, 15.48799991607666)"
11,2023-08-02 16:00:59.641449,"(4.350000381469727, 42.75, 60.5)","(20.400001525878906, 69.60000610351562, 83.48999786376953)","(9.300000190734863, 38.70000076293945, 65.8239974975586)","(27.000001907348633, 51.750003814697266, 74.77799987792969)","(14.100000381469727, 44.400001525878906, 83.24800109863281)","(28.950000762939453, 35.400001525878906, 85.18399810791016)","(-39.30000305175781, -46.20000076293945, 1.4520000219345093)","(1.0500000715255737, 5.850000381469727, 59.290000915527344)","(-52.05000305175781, 7.050000190734863, 30.25)","(-43.5, 80.10000610351562, 14.277999877929688)"
12,2023-08-02 16:00:59.702031,"(4.200000286102295, 43.650001525878906, 60.742000579833984)","(21.0, 70.35000610351562, 83.00599670410156)","(9.75, 39.45000076293945, 64.85600280761719)","(27.900001525878906, 52.20000076293945, 73.80999755859375)","(13.950000762939453, 46.05000305175781, 82.76399993896484)","(28.950000762939453, 36.45000076293945, 88.33000183105469)","(-39.60000228881836, -46.20000076293945, 1.2100000381469727)","(1.2000000476837158, 6.450000286102295, 60.5)","(-51.45000076293945, 7.950000286102295, 29.52400016784668)","(-44.25, 80.4000015258789, 14.519999504089355)"
13,2023-08-02 16:00:59.761992,"(3.9000000953674316, 44.85000228881836, 59.04800033569336)","(19.950000762939453, 70.80000305175781, 82.27999877929688)","(8.850000381469727, 40.05000305175781, 64.61399841308594)","(27.750001907348633, 52.80000305175781, 73.08399963378906)","(13.950000762939453, 46.5, 82.76399993896484)","(29.100000381469727, 37.05000305175781, 82.03800201416016)","(-40.20000076293945, -44.400001525878906, 0.24199999868869781)","(1.350000023841858, 8.40000057220459, 57.8380012512207)","(-52.650001525878906, 9.90000057220459, 27.829999923706055)","(-42.75, 81.75, 12.583999633789062)"
14,2023-08-02 16:00:59.821446,"(4.050000190734863, 46.05000305175781, 56.38600158691406)","(19.5, 72.0, 81.06999969482422)","(9.300000190734863, 41.400001525878906, 62.678001403808594)","(27.450000762939453, 54.150001525878906, 71.63199615478516)","(12.90000057220459, 48.30000305175781, 80.8280029296875)","(29.700000762939453, 37.5, 82.52200317382812)","(-40.20000076293945, -42.30000305175781, -0.48399999737739563)","(1.5, 10.350000381469727, 55.65999984741211)","(-51.900001525878906, 12.90000057220459, 24.926000595092773)","(-43.35000228881836, 84.45000457763672, 10.406000137329102)"
15,2023-08-02 16:00:59.881505,"(3.450000047683716, 50.400001525878906, 52.99800109863281)","(20.400001525878906, 75.75, 79.61799621582031)","(9.450000762939453, 44.10000228881836, 59.77399826049805)","(26.850000381469727, 56.85000228881836, 69.69599914550781)","(13.65000057220459, 51.150001525878906, 77.92399597167969)","(29.100000381469727, 41.85000228881836, 77.92399597167969)","(-40.80000305175781, -38.70000076293945, -2.4200000762939453)","(0.45000001788139343, 13.800000190734863, 51.78799819946289)","(-53.70000076293945, 16.950000762939453, 19.8439998626709)","(-44.85000228881836, 90.60000610351562, 4.840000152587891)"
