,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:58:33.541883,"(-3.9000000953674316, 77.25, 22.506000518798828)","(12.450000762939453, 94.35000610351562, 56.62799835205078)","(6.150000095367432, 70.05000305175781, 34.36399841308594)","(16.80000114440918, 77.10000610351562, 49.125999450683594)","(4.5, 76.95000457763672, 53.23999786376953)","(21.450000762939453, 71.55000305175781, 52.513999938964844)","(-54.900001525878906, -3.9000000953674316, -18.634000778198242)","(-13.200000762939453, 54.750003814697266, 17.423999786376953)","(-73.95000457763672, 54.30000305175781, -15.246000289916992)","(-65.85000610351562, 151.0500030517578, -46.947998046875)"
1,2023-08-02 15:58:33.602097,"(-5.700000286102295, 87.60000610351562, 15.003999710083008)","(9.15000057220459, 105.30000305175781, 48.88399887084961)","(4.800000190734863, 84.30000305175781, 23.715999603271484)","(12.750000953674316, 87.45000457763672, 40.65599822998047)","(0.15000000596046448, 89.25, 43.560001373291016)","(18.30000114440918, 89.55000305175781, 37.75199890136719)","(-62.70000076293945, 9.450000762939453, -23.23200035095215)","(-20.700000762939453, 76.95000457763672, 1.2100000381469727)","(-84.60000610351562, 68.85000610351562, -24.926000595092773)","(-74.10000610351562, 179.10000610351562, -64.85600280761719)"
2,2023-08-02 15:58:33.662159,"(-4.350000381469727, 88.6500015258789, 16.940000534057617)","(10.950000762939453, 106.05000305175781, 49.85200119018555)","(5.850000381469727, 83.85000610351562, 23.4739990234375)","(13.050000190734863, 87.75, 41.624000549316406)","(1.2000000476837158, 91.05000305175781, 43.07600021362305)","(18.75, 93.45000457763672, 30.97599983215332)","(-62.250003814697266, 9.15000057220459, -21.29599952697754)","(-19.80000114440918, 79.5, 0.7260000109672546)","(-85.35000610351562, 70.20000457763672, -20.812000274658203)","(-73.95000457763672, 179.40000915527344, -57.59600067138672)"
3,2023-08-02 15:58:33.722000,"(-7.050000190734863, 87.9000015258789, 17.90799903869629)","(9.300000190734863, 106.05000305175781, 50.093997955322266)","(4.950000286102295, 84.30000305175781, 25.40999984741211)","(11.40000057220459, 87.75, 43.801998138427734)","(-0.75, 89.85000610351562, 44.2859992980957)","(14.100000381469727, 92.55000305175781, 38.47800064086914)","(-63.750003814697266, 7.950000286102295, -20.327999114990234)","(-21.75, 78.0, 4.840000152587891)","(-86.70000457763672, 66.30000305175781, -18.392000198364258)","(-77.10000610351562, 177.3000030517578, -54.20800018310547)"
4,2023-08-02 15:58:33.781859,"(-6.750000476837158, 87.60000610351562, 20.812000274658203)","(9.15000057220459, 105.45000457763672, 51.54600143432617)","(4.200000286102295, 83.25, 27.58799934387207)","(12.450000762939453, 86.85000610351562, 44.77000045776367)","(-0.75, 89.85000610351562, 46.70600128173828)","(13.500000953674316, 95.10000610351562, 41.624000549316406)","(-63.30000305175781, 6.900000095367432, -19.360000610351562)","(-21.600000381469727, 77.55000305175781, 8.953999519348145)","(-85.80000305175781, 66.75, -17.90799903869629)","(-76.5, 175.0500030517578, -50.33599853515625)"
5,2023-08-02 15:58:33.841700,"(-6.150000095367432, 86.25, 22.02199935913086)","(10.050000190734863, 104.4000015258789, 53.481998443603516)","(4.800000190734863, 82.95000457763672, 29.03999900817871)","(12.15000057220459, 86.85000610351562, 45.97999954223633)","(0.45000001788139343, 89.55000305175781, 48.88399887084961)","(18.900001525878906, 91.20000457763672, 41.13999938964844)","(-61.500003814697266, 6.900000095367432, -18.634000778198242)","(-20.100000381469727, 75.0, 10.64799976348877)","(-85.20000457763672, 66.1500015258789, -15.246000289916992)","(-74.55000305175781, 173.5500030517578, -46.4640007019043)"
6,2023-08-02 15:58:33.901911,"(-5.400000095367432, 88.5, 21.538000106811523)","(8.850000381469727, 105.75000762939453, 52.75600051879883)","(4.5, 84.1500015258789, 28.555999755859375)","(13.050000190734863, 86.55000305175781, 45.25400161743164)","(-0.45000001788139343, 89.4000015258789, 47.43199920654297)","(15.300000190734863, 91.95000457763672, 45.012001037597656)","(-62.55000305175781, 9.0, -18.875999450683594)","(-20.25, 76.35000610351562, 10.163999557495117)","(-86.10000610351562, 68.4000015258789, -15.003999710083008)","(-75.0, 176.25, -48.641998291015625)"
7,2023-08-02 15:58:33.961691,"(-6.150000095367432, 88.6500015258789, 22.506000518798828)","(9.75, 106.05000305175781, 53.23999786376953)","(4.650000095367432, 84.60000610351562, 28.31399917602539)","(12.300000190734863, 87.9000015258789, 46.22200012207031)","(-0.15000000596046448, 90.30000305175781, 48.400001525878906)","(18.150001525878906, 91.80000305175781, 41.13999938964844)","(-62.400001525878906, 9.0, -18.875999450683594)","(-19.650001525878906, 78.45000457763672, 10.406000137329102)","(-85.80000305175781, 67.95000457763672, -14.76200008392334)","(-75.0, 178.0500030517578, -46.947998046875)"
8,2023-08-02 15:58:34.021516,"(-6.450000286102295, 89.55000305175781, 23.4739990234375)","(9.0, 107.25000762939453, 53.7239990234375)","(4.650000095367432, 84.60000610351562, 30.492000579833984)","(12.90000057220459, 88.35000610351562, 46.4640007019043)","(-0.6000000238418579, 90.30000305175781, 50.577999114990234)","(15.15000057220459, 92.70000457763672, 43.560001373291016)","(-63.750003814697266, 9.15000057220459, -18.149999618530273)","(-20.700000762939453, 79.6500015258789, 11.616000175476074)","(-86.25, 67.5, -12.583999633789062)","(-76.5, 178.0500030517578, -43.31800079345703)"
9,2023-08-02 15:58:34.112277,"(-7.050000190734863, 88.6500015258789, 25.167999267578125)","(8.700000762939453, 106.80000305175781, 55.902000427246094)","(4.650000095367432, 86.10000610351562, 33.15399932861328)","(11.550000190734863, 88.5, 47.43199920654297)","(-1.350000023841858, 90.60000610351562, 51.78799819946289)","(14.850000381469727, 93.75, 42.349998474121094)","(-64.35000610351562, 7.950000286102295, -16.45599937438965)","(-21.900001525878906, 78.0, 15.729999542236328)","(-87.60000610351562, 67.20000457763672, -9.437999725341797)","(-77.70000457763672, 176.40000915527344, -40.172000885009766)"
