,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:56:06.093556,"(2.4000000953674316, 47.400001525878906, 58.321998596191406)","(17.100000381469727, 72.9000015258789, 80.8280029296875)","(8.25, 42.45000076293945, 62.43600082397461)","(24.750001907348633, 56.10000228881836, 71.63199615478516)","(11.850000381469727, 50.400001525878906, 79.61799621582031)","(26.850000381469727, 43.80000305175781, 86.39399719238281)","(-41.400001525878906, -40.35000228881836, 0.24199999868869781)","(0.0, 14.850000381469727, 57.354000091552734)","(-54.750003814697266, 13.950000762939453, 26.86199951171875)","(-45.60000228881836, 85.95000457763672, 11.857999801635742)"
1,2023-08-02 15:56:06.152397,"(1.9500000476837158, 47.55000305175781, 58.321998596191406)","(18.0, 73.6500015258789, 81.06999969482422)","(8.25, 43.05000305175781, 64.12999725341797)","(25.650001525878906, 56.400001525878906, 72.84200286865234)","(11.25, 50.55000305175781, 80.10199737548828)","(27.000001907348633, 44.70000076293945, 80.8280029296875)","(-40.95000076293945, -40.80000305175781, 0.24199999868869781)","(-0.6000000238418579, 14.250000953674316, 57.59600067138672)","(-54.000003814697266, 13.950000762939453, 27.829999923706055)","(-46.35000228881836, 85.95000457763672, 12.826000213623047)"
2,2023-08-02 15:56:06.212240,"(1.9500000476837158, 48.150001525878906, 57.8380012512207)","(19.05000114440918, 73.5, 81.06999969482422)","(8.40000057220459, 42.150001525878906, 62.678001403808594)","(25.200000762939453, 55.95000076293945, 73.08399963378906)","(11.40000057220459, 49.500003814697266, 80.10199737548828)","(26.850000381469727, 43.5, 79.86000061035156)","(-40.95000076293945, -40.5, 0.24199999868869781)","(-0.45000001788139343, 13.800000190734863, 57.8380012512207)","(-54.60000228881836, 13.950000762939453, 27.34600067138672)","(-46.05000305175781, 86.25, 12.342000007629395)"
3,2023-08-02 15:56:06.272078,"(1.9500000476837158, 47.85000228881836, 58.56399917602539)","(17.55000114440918, 73.6500015258789, 80.8280029296875)","(8.550000190734863, 43.35000228881836, 62.678001403808594)","(25.80000114440918, 56.10000228881836, 72.35800170898438)","(11.40000057220459, 49.650001525878906, 82.03800201416016)","(25.80000114440918, 43.20000076293945, 81.55400085449219)","(-42.150001525878906, -40.650001525878906, -0.24199999868869781)","(-0.30000001192092896, 14.40000057220459, 58.321998596191406)","(-55.05000305175781, 13.800000190734863, 27.104000091552734)","(-46.35000228881836, 85.95000457763672, 11.857999801635742)"
4,2023-08-02 15:56:06.332379,"(1.5, 48.0, 57.59600067138672)","(18.900001525878906, 73.35000610351562, 80.58599853515625)","(8.40000057220459, 43.05000305175781, 63.1619987487793)","(25.350000381469727, 56.10000228881836, 71.63199615478516)","(11.25, 50.250003814697266, 79.86000061035156)","(26.850000381469727, 43.20000076293945, 83.48999786376953)","(-41.85000228881836, -39.45000076293945, 0.0)","(-0.30000001192092896, 15.15000057220459, 57.59600067138672)","(-54.150001525878906, 13.350000381469727, 26.86199951171875)","(-45.75, 86.4000015258789, 13.793999671936035)"
5,2023-08-02 15:56:06.422145,"(2.1000001430511475, 47.400001525878906, 57.59600067138672)","(18.900001525878906, 73.6500015258789, 80.8280029296875)","(8.700000762939453, 43.20000076293945, 62.91999816894531)","(25.200000762939453, 55.95000076293945, 73.32599639892578)","(11.700000762939453, 50.10000228881836, 81.31199645996094)","(26.100000381469727, 41.85000228881836, 82.52200317382812)","(-41.85000228881836, -40.5, 0.0)","(0.0, 14.40000057220459, 58.07999801635742)","(-53.85000228881836, 13.800000190734863, 27.34600067138672)","(-45.75, 86.4000015258789, 13.552000045776367)"
6,2023-08-02 15:56:06.482983,"(2.1000001430511475, 47.70000076293945, 56.62799835205078)","(18.0, 74.10000610351562, 80.8280029296875)","(8.100000381469727, 42.75, 61.709999084472656)","(25.650001525878906, 56.400001525878906, 73.08399963378906)","(11.550000190734863, 50.10000228881836, 80.10199737548828)","(26.700000762939453, 42.150001525878906, 79.86000061035156)","(-41.25, -40.35000228881836, -0.24199999868869781)","(0.30000001192092896, 14.250000953674316, 57.354000091552734)","(-55.05000305175781, 13.500000953674316, 26.619998931884766)","(-45.45000076293945, 85.95000457763672, 12.100000381469727)"
7,2023-08-02 15:56:06.542404,"(1.9500000476837158, 49.80000305175781, 54.69200134277344)","(17.55000114440918, 73.95000457763672, 78.89199829101562)","(7.950000286102295, 44.55000305175781, 61.22599792480469)","(24.900001525878906, 57.750003814697266, 71.8740005493164)","(11.550000190734863, 50.400001525878906, 78.89199829101562)","(27.600000381469727, 43.20000076293945, 83.00599670410156)","(-42.45000076293945, -38.400001525878906, -0.9679999947547913)","(-0.75, 15.750000953674316, 54.45000076293945)","(-54.900001525878906, 15.750000953674316, 24.200000762939453)","(-46.650001525878906, 89.4000015258789, 9.437999725341797)"
8,2023-08-02 15:56:06.602657,"(-1.6500000953674316, 59.400001525878906, 46.70600128173828)","(15.750000953674316, 78.75, 76.2300033569336)","(7.200000286102295, 50.250003814697266, 57.354000091552734)","(23.55000114440918, 60.900001525878906, 68.24400329589844)","(8.850000381469727, 56.10000228881836, 74.77799987792969)","(24.0, 48.750003814697266, 79.13400268554688)","(-45.30000305175781, -30.30000114440918, -3.871999979019165)","(-4.800000190734863, 23.100000381469727, 50.577999114990234)","(-58.95000076293945, 24.750001907348633, 18.634000778198242)","(-53.70000076293945, 101.70000457763672, 1.9359999895095825)"
9,2023-08-02 15:56:06.662341,"(-17.850000381469727, 91.5, 31.218000411987305)","(4.200000286102295, 96.75000762939453, 65.8239974975586)","(-0.75, 75.30000305175781, 43.801998138427734)","(11.100000381469727, 78.0, 59.53200149536133)","(-6.0, 76.6500015258789, 64.85600280761719)","(4.650000095367432, 70.35000610351562, 65.8239974975586)","(-66.75, -4.200000286102295, -8.953999519348145)","(-30.000001907348633, 52.05000305175781, 41.13999938964844)","(-82.35000610351562, 48.60000228881836, 11.616000175476074)","(-93.60000610351562, 144.90000915527344, -1.2100000381469727)"
10,2023-08-02 15:56:06.722929,"(-79.95000457763672, 162.3000030517578, 20.327999114990234)","(-38.70000076293945, 137.40000915527344, 56.14400100708008)","(-33.0, 139.0500030517578, 36.784000396728516)","(-31.500001907348633, 108.00000762939453, 53.23999786376953)","(-66.0, 121.6500015258789, 61.22599792480469)","(-78.1500015258789, 135.3000030517578, 60.01599884033203)","(-140.70001220703125, 36.45000076293945, -8.953999519348145)","(-131.10000610351562, 114.9000015258789, 45.737998962402344)","(-160.8000030517578, 78.60000610351562, 8.470000267028809)","(-256.95001220703125, 208.95001220703125, 50.81999969482422)"
11,2023-08-02 15:56:06.782262,"(-174.45001220703125, 216.60000610351562, 1.9359999895095825)","(-111.9000015258789, 178.0500030517578, 42.59199905395508)","(-92.70000457763672, 211.8000030517578, 27.829999923706055)","(-95.85000610351562, 134.85000610351562, 44.04399871826172)","(-167.85000610351562, 166.35000610351562, 53.965999603271484)","(-258.75, 215.85000610351562, 76.95600128173828)","(-242.10000610351562, 63.150001525878906, -14.277999877929688)","(-310.3500061035156, 168.60000610351562, 50.093997955322266)","(-256.3500061035156, 95.70000457763672, 0.24199999868869781)","(-513.300048828125, 243.3000030517578, 52.513999938964844)"
12,2023-08-02 15:56:06.842825,"(-174.60000610351562, 210.60000610351562, 10.64799976348877)","(-112.50000762939453, 176.40000915527344, 45.97999954223633)","(-94.35000610351562, 209.85000610351562, 31.944000244140625)","(-97.80000305175781, 133.5, 45.97999954223633)","(-169.65000915527344, 164.5500030517578, 58.56399917602539)","(-270.3000183105469, 223.65000915527344, 77.68199920654297)","(-242.70001220703125, 58.20000076293945, -11.37399959564209)","(-315.75, 167.70001220703125, 54.20800018310547)","(-257.25, 91.20000457763672, 3.871999979019165)","(-515.8500366210938, 235.95001220703125, 55.902000427246094)"
13,2023-08-02 15:56:06.902333,"(-173.5500030517578, 205.95001220703125, 11.857999801635742)","(-111.9000015258789, 173.10000610351562, 48.400001525878906)","(-92.85000610351562, 201.45001220703125, 34.60599899291992)","(-96.0, 129.90000915527344, 47.67399978637695)","(-166.65000915527344, 159.0, 58.56399917602539)","(-262.0500183105469, 213.90000915527344, 77.197998046875)","(-238.50001525878906, 54.45000076293945, -11.616000175476074)","(-308.1000061035156, 159.0, 56.38600158691406)","(-254.10000610351562, 89.10000610351562, 4.5980000495910645)","(-500.2500305175781, 227.10000610351562, 53.965999603271484)"
14,2023-08-02 15:56:06.962560,"(-174.75, 205.50001525878906, 10.890000343322754)","(-112.20000457763672, 171.90000915527344, 48.15800094604492)","(-93.30000305175781, 202.50001525878906, 33.15399932861328)","(-96.45000457763672, 130.0500030517578, 45.97999954223633)","(-167.70001220703125, 158.40000915527344, 57.8380012512207)","(-262.5, 211.65000915527344, 75.74600219726562)","(-239.40000915527344, 54.900001525878906, -11.857999801635742)","(-308.4000244140625, 159.60000610351562, 54.933998107910156)","(-253.50001525878906, 87.75, 2.6619999408721924)","(-502.0500183105469, 228.60000610351562, 48.400001525878906)"
15,2023-08-02 15:56:07.022526,"(-168.90000915527344, 199.50001525878906, 13.067999839782715)","(-109.50000762939453, 169.8000030517578, 50.577999114990234)","(-89.55000305175781, 197.25001525878906, 34.36399841308594)","(-93.30000305175781, 128.25, 49.61000061035156)","(-162.0, 156.60000610351562, 58.805999755859375)","(-255.15000915527344, 209.85000610351562, 75.0199966430664)","(-233.40000915527344, 52.05000305175781, -11.37399959564209)","(-298.95001220703125, 155.40000915527344, 53.481998443603516)","(-249.15000915527344, 87.9000015258789, 4.5980000495910645)","(-485.70001220703125, 228.00001525878906, 47.43199920654297)"
16,2023-08-02 15:56:07.082837,"(-161.5500030517578, 193.8000030517578, 16.697999954223633)","(-104.4000015258789, 166.20001220703125, 50.81999969482422)","(-85.05000305175781, 190.8000030517578, 34.847999572753906)","(-89.10000610351562, 126.00000762939453, 48.15800094604492)","(-154.95001220703125, 152.70001220703125, 59.290000915527344)","(-238.95001220703125, 204.45001220703125, 75.74600219726562)","(-225.90000915527344, 49.95000076293945, -10.64799976348877)","(-284.4000244140625, 151.35000610351562, 53.23999786376953)","(-243.45001220703125, 85.6500015258789, 6.533999919891357)","(-465.1500244140625, 227.5500030517578, 44.04399871826172)"
17,2023-08-02 15:56:07.172229,"(-148.5, 182.5500030517578, 20.327999114990234)","(-95.70000457763672, 161.25, 54.20800018310547)","(-77.70000457763672, 182.10000610351562, 37.5099983215332)","(-81.1500015258789, 122.85000610351562, 51.54600143432617)","(-141.75, 147.60000610351562, 61.95199966430664)","(-216.60000610351562, 192.0, 75.98799896240234)","(-213.00001525878906, 45.60000228881836, -10.406000137329102)","(-264.0, 146.5500030517578, 52.27199935913086)","(-230.5500030517578, 83.70000457763672, 7.01800012588501)","(-430.95001220703125, 223.95001220703125, 35.81599807739258)"
18,2023-08-02 15:56:07.262355,"(-124.35000610351562, 166.20001220703125, 26.13599967956543)","(-78.0, 153.75, 56.869998931884766)","(-63.750003814697266, 166.0500030517578, 39.93000030517578)","(-67.20000457763672, 118.50000762939453, 54.69200134277344)","(-119.25000762939453, 138.75, 64.85600280761719)","(-177.60000610351562, 181.95001220703125, 72.5999984741211)","(-188.85000610351562, 39.75, -8.470000267028809)","(-223.50001525878906, 137.40000915527344, 51.54600143432617)","(-207.90000915527344, 81.60000610351562, 11.131999969482422)","(-369.1500244140625, 219.60000610351562, 26.378000259399414)"
19,2023-08-02 15:56:07.292274,"(-84.1500015258789, 135.0, 29.766000747680664)","(-50.70000076293945, 135.75, 60.742000579833984)","(-40.650001525878906, 137.70001220703125, 40.172000885009766)","(-41.400001525878906, 106.95000457763672, 55.65999984741211)","(-80.25, 121.95000457763672, 63.40399932861328)","(-110.10000610351562, 154.95001220703125, 69.69599914550781)","(-145.95001220703125, 23.700000762939453, -8.470000267028809)","(-155.10000610351562, 115.6500015258789, 44.2859992980957)","(-166.20001220703125, 71.85000610351562, 10.890000343322754)","(-266.8500061035156, 198.15000915527344, 6.050000190734863)"
20,2023-08-02 15:56:07.353112,"(-45.75, 99.60000610351562, 37.0260009765625)","(-21.450000762939453, 114.30000305175781, 64.12999725341797)","(-18.600000381469727, 102.30000305175781, 44.04399871826172)","(-14.40000057220459, 90.1500015258789, 58.321998596191406)","(-39.30000305175781, 95.70000457763672, 65.0979995727539)","(-50.400001525878906, 114.1500015258789, 61.95199966430664)","(-101.70000457763672, 1.2000000476837158, -7.74399995803833)","(-86.70000457763672, 80.85000610351562, 39.93000030517578)","(-120.00000762939453, 52.80000305175781, 11.37399959564209)","(-164.85000610351562, 157.65000915527344, -5.323999881744385)"
21,2023-08-02 15:56:07.412951,"(-19.80000114440918, 74.25, 45.012001037597656)","(0.0, 96.45000457763672, 69.69599914550781)","(-3.3000001907348633, 73.5, 50.577999114990234)","(6.900000095367432, 76.05000305175781, 63.645999908447266)","(-11.700000762939453, 75.1500015258789, 68.97000122070312)","(-6.750000476837158, 79.80000305175781, 65.0979995727539)","(-68.85000610351562, -16.950000762939453, -4.5980000495910645)","(-38.55000305175781, 50.70000076293945, 44.04399871826172)","(-86.10000610351562, 37.05000305175781, 16.940000534057617)","(-97.50000762939453, 125.4000015258789, -1.4520000219345093)"
22,2023-08-02 15:56:07.472792,"(-6.150000095367432, 59.400001525878906, 51.0620002746582)","(10.800000190734863, 84.75, 75.0199966430664)","(3.750000238418579, 57.750003814697266, 55.417999267578125)","(18.0, 66.0, 67.2760009765625)","(1.8000000715255737, 62.250003814697266, 73.56800079345703)","(13.050000190734863, 61.05000305175781, 72.35800170898438)","(-52.35000228881836, -28.950000762939453, -2.6619999408721924)","(-15.90000057220459, 31.650001525878906, 49.125999450683594)","(-67.5, 25.650001525878906, 20.812000274658203)","(-65.55000305175781, 105.30000305175781, 4.355999946594238)"
23,2023-08-02 15:56:07.532631,"(-1.350000023841858, 53.250003814697266, 54.69200134277344)","(15.300000190734863, 78.1500015258789, 78.16600036621094)","(6.300000190734863, 49.35000228881836, 58.56399917602539)","(22.5, 60.000003814697266, 68.24400329589844)","(8.850000381469727, 55.20000076293945, 76.95600128173828)","(22.05000114440918, 52.05000305175781, 77.68199920654297)","(-45.45000076293945, -35.85000228881836, -1.694000005722046)","(-7.800000190734863, 22.200000762939453, 55.65999984741211)","(-59.55000305175781, 18.75, 24.68400001525879)","(-53.70000076293945, 94.35000610351562, 9.437999725341797)"
24,2023-08-02 15:56:07.592190,"(0.6000000238418579, 49.80000305175781, 56.38600158691406)","(16.200000762939453, 74.85000610351562, 79.13400268554688)","(7.500000476837158, 45.75, 60.98400115966797)","(24.0, 58.650001525878906, 70.90599822998047)","(9.90000057220459, 52.650001525878906, 78.40799713134766)","(24.750001907348633, 46.95000076293945, 81.31199645996094)","(-43.05000305175781, -37.95000076293945, -0.48399999737739563)","(-3.1500000953674316, 18.30000114440918, 56.14400100708008)","(-56.70000076293945, 15.90000057220459, 26.378000259399414)","(-48.45000076293945, 90.0, 9.680000305175781)"
25,2023-08-02 15:56:07.652031,"(1.0500000715255737, 48.30000305175781, 57.59600067138672)","(18.0, 74.10000610351562, 80.34400177001953)","(7.950000286102295, 43.35000228881836, 61.46799850463867)","(24.900001525878906, 57.45000076293945, 72.35800170898438)","(11.40000057220459, 50.250003814697266, 80.34400177001953)","(24.0, 42.900001525878906, 83.00599670410156)","(-42.75, -39.75, 0.24199999868869781)","(-1.8000000715255737, 15.750000953674316, 57.59600067138672)","(-55.650001525878906, 14.250000953674316, 26.619998931884766)","(-48.30000305175781, 86.85000610351562, 11.616000175476074)"
26,2023-08-02 15:56:07.713864,"(1.2000000476837158, 47.55000305175781, 58.07999801635742)","(17.25, 74.70000457763672, 82.03800201416016)","(7.950000286102295, 43.650001525878906, 64.61399841308594)","(26.100000381469727, 55.95000076293945, 74.53600311279297)","(10.800000190734863, 49.80000305175781, 80.8280029296875)","(26.700000762939453, 44.85000228881836, 83.24800109863281)","(-42.45000076293945, -40.80000305175781, 0.0)","(-2.1000001430511475, 14.700000762939453, 57.59600067138672)","(-54.45000076293945, 13.350000381469727, 26.619998931884766)","(-46.80000305175781, 86.4000015258789, 13.067999839782715)"
27,2023-08-02 15:56:07.772707,"(1.2000000476837158, 47.10000228881836, 58.07999801635742)","(17.25, 74.10000610351562, 82.27999877929688)","(7.500000476837158, 42.75, 64.37200164794922)","(24.600000381469727, 56.10000228881836, 72.11599731445312)","(12.15000057220459, 49.500003814697266, 81.06999969482422)","(27.750001907348633, 44.25, 83.24800109863281)","(-42.30000305175781, -39.900001525878906, 0.48399999737739563)","(-1.0500000715255737, 15.15000057220459, 57.8380012512207)","(-54.45000076293945, 13.500000953674316, 28.555999755859375)","(-47.10000228881836, 85.6500015258789, 12.100000381469727)"
28,2023-08-02 15:56:07.862467,"(1.350000023841858, 48.0, 59.04800033569336)","(17.25, 73.6500015258789, 81.7959976196289)","(7.950000286102295, 42.150001525878906, 63.40399932861328)","(24.600000381469727, 56.400001525878906, 73.80999755859375)","(12.300000190734863, 51.000003814697266, 80.8280029296875)","(26.100000381469727, 42.75, 82.03800201416016)","(-42.150001525878906, -40.35000228881836, 0.7260000109672546)","(-1.0500000715255737, 14.700000762939453, 59.77399826049805)","(-54.900001525878906, 12.750000953674316, 28.07200050354004)","(-46.650001525878906, 86.85000610351562, 13.067999839782715)"
