,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:56:16.773294,"(2.8500001430511475, 46.20000076293945, 58.56399917602539)","(18.30000114440918, 72.1500015258789, 82.03800201416016)","(8.40000057220459, 41.10000228881836, 64.61399841308594)","(25.05000114440918, 55.35000228881836, 72.11599731445312)","(12.450000762939453, 48.60000228881836, 81.55400085449219)","(26.55000114440918, 41.10000228881836, 82.27999877929688)","(-41.25, -41.70000076293945, 0.48399999737739563)","(0.30000001192092896, 13.350000381469727, 58.321998596191406)","(-54.000003814697266, 12.0, 28.07200050354004)","(-45.0, 84.75, 13.552000045776367)"
1,2023-08-02 15:56:16.832025,"(2.1000001430511475, 46.650001525878906, 60.01599884033203)","(18.900001525878906, 72.45000457763672, 82.03800201416016)","(8.40000057220459, 42.900001525878906, 63.645999908447266)","(24.750001907348633, 54.900001525878906, 72.5999984741211)","(12.0, 48.900001525878906, 80.34400177001953)","(26.850000381469727, 42.45000076293945, 88.33000183105469)","(-41.10000228881836, -42.150001525878906, 0.24199999868869781)","(-0.30000001192092896, 14.100000381469727, 58.07999801635742)","(-53.400001525878906, 12.600000381469727, 28.79800033569336)","(-46.05000305175781, 84.9000015258789, 12.342000007629395)"
2,2023-08-02 15:56:16.892864,"(2.5500001907348633, 46.05000305175781, 58.56399917602539)","(17.700000762939453, 72.0, 81.31199645996094)","(8.25, 42.0, 63.88800048828125)","(26.250001907348633, 55.500003814697266, 73.08399963378906)","(11.700000762939453, 48.30000305175781, 81.31199645996094)","(28.500001907348633, 39.45000076293945, 82.76399993896484)","(-40.95000076293945, -42.0, 0.24199999868869781)","(0.30000001192092896, 13.500000953674316, 60.5)","(-54.000003814697266, 11.850000381469727, 28.79800033569336)","(-45.75, 85.35000610351562, 12.583999633789062)"
3,2023-08-02 15:56:16.982167,"(2.25, 45.30000305175781, 58.805999755859375)","(18.30000114440918, 72.30000305175781, 82.03800201416016)","(8.550000190734863, 41.85000228881836, 64.12999725341797)","(26.400001525878906, 54.45000076293945, 72.5999984741211)","(12.15000057220459, 48.60000228881836, 81.31199645996094)","(26.100000381469727, 42.75, 83.24800109863281)","(-41.25, -41.70000076293945, 0.24199999868869781)","(0.0, 13.350000381469727, 60.257999420166016)","(-54.750003814697266, 12.0, 27.829999923706055)","(-45.45000076293945, 84.60000610351562, 13.552000045776367)"
4,2023-08-02 15:56:17.042007,"(2.1000001430511475, 45.900001525878906, 58.321998596191406)","(18.600000381469727, 72.60000610351562, 82.03800201416016)","(8.25, 42.0, 64.12999725341797)","(25.05000114440918, 55.20000076293945, 73.08399963378906)","(12.600000381469727, 49.20000076293945, 80.34400177001953)","(25.650001525878906, 41.55000305175781, 86.1520004272461)","(-41.10000228881836, -41.85000228881836, 0.48399999737739563)","(0.15000000596046448, 13.050000190734863, 58.56399917602539)","(-54.45000076293945, 11.40000057220459, 28.31399917602539)","(-45.60000228881836, 84.9000015258789, 12.342000007629395)"
5,2023-08-02 15:56:17.101848,"(2.4000000953674316, 45.900001525878906, 57.11199951171875)","(19.650001525878906, 73.20000457763672, 81.55400085449219)","(8.40000057220459, 42.150001525878906, 62.91999816894531)","(25.650001525878906, 55.80000305175781, 73.08399963378906)","(12.0, 48.750003814697266, 80.34400177001953)","(29.100000381469727, 41.400001525878906, 83.00599670410156)","(-41.400001525878906, -41.70000076293945, 0.24199999868869781)","(-0.15000000596046448, 12.750000953674316, 58.07999801635742)","(-53.85000228881836, 12.0, 26.619998931884766)","(-46.05000305175781, 85.20000457763672, 13.309999465942383)"
6,2023-08-02 15:56:17.162684,"(3.450000047683716, 46.35000228881836, 57.59600067138672)","(18.450000762939453, 72.9000015258789, 81.06999969482422)","(8.40000057220459, 42.900001525878906, 62.43600082397461)","(25.500001907348633, 55.80000305175781, 71.8740005493164)","(12.450000762939453, 49.05000305175781, 80.8280029296875)","(27.900001525878906, 42.60000228881836, 83.00599670410156)","(-39.60000228881836, -40.650001525878906, -0.7260000109672546)","(0.30000001192092896, 13.500000953674316, 56.38600158691406)","(-53.10000228881836, 12.300000190734863, 25.893999099731445)","(-45.30000305175781, 86.25, 10.406000137329102)"
7,2023-08-02 15:56:17.223276,"(4.800000190734863, 49.500003814697266, 50.093997955322266)","(19.950000762939453, 73.5, 77.44000244140625)","(9.450000762939453, 44.25, 58.56399917602539)","(27.450000762939453, 56.55000305175781, 69.21199798583984)","(14.100000381469727, 50.55000305175781, 76.71399688720703)","(26.400001525878906, 43.20000076293945, 81.7959976196289)","(-39.75, -38.10000228881836, -3.629999876022339)","(1.350000023841858, 16.5, 52.99800109863281)","(-52.650001525878906, 15.750000953674316, 19.118000030517578)","(-43.20000076293945, 89.70000457763672, 2.177999973297119)"
8,2023-08-02 15:56:17.282679,"(6.0, 59.400001525878906, 30.25)","(21.450000762939453, 80.70000457763672, 66.55000305175781)","(10.350000381469727, 51.750003814697266, 46.4640007019043)","(27.750001907348633, 62.70000076293945, 59.77399826049805)","(14.550000190734863, 58.95000076293945, 65.0979995727539)","(29.55000114440918, 49.05000305175781, 70.18000030517578)","(-39.30000305175781, -25.500001907348633, -13.067999839782715)","(2.4000000953674316, 27.450000762939453, 35.81599807739258)","(-52.95000076293945, 29.700000762939453, 0.48399999737739563)","(-44.85000228881836, 111.30000305175781, -28.79800033569336)"
9,2023-08-02 15:56:17.341969,"(1.5, 100.6500015258789, -17.90799903869629)","(16.950000762939453, 104.70000457763672, 40.89799880981445)","(8.100000381469727, 86.4000015258789, 9.196000099182129)","(20.25, 85.80000305175781, 37.5099983215332)","(7.050000190734863, 90.45000457763672, 34.12200164794922)","(21.900001525878906, 84.30000305175781, 33.63800048828125)","(-54.45000076293945, 18.900001525878906, -33.880001068115234)","(-15.000000953674316, 78.0, -10.163999557495117)","(-75.0, 75.60000610351562, -42.10799789428711)","(-79.35000610351562, 206.70001220703125, -103.81800079345703)"
