,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:57:11.163004,"(1.350000023841858, 45.60000228881836, 54.69200134277344)","(17.850000381469727, 72.0, 79.61799621582031)","(8.40000057220459, 41.400001525878906, 60.01599884033203)","(24.750001907348633, 54.150001525878906, 70.90599822998047)","(11.25, 48.45000076293945, 79.61799621582031)","(27.450000762939453, 41.10000228881836, 77.68199920654297)","(-42.45000076293945, -42.900001525878906, -1.4520000219345093)","(-2.1000001430511475, 13.500000953674316, 56.14400100708008)","(-55.650001525878906, 11.700000762939453, 24.200000762939453)","(-47.10000228881836, 85.05000305175781, 9.437999725341797)"
1,2023-08-02 15:57:11.222618,"(0.15000000596046448, 49.500003814697266, 52.99800109863281)","(16.200000762939453, 73.5, 78.6500015258789)","(7.350000381469727, 43.20000076293945, 58.805999755859375)","(24.450000762939453, 55.80000305175781, 69.69599914550781)","(10.350000381469727, 50.70000076293945, 77.92399597167969)","(24.600000381469727, 42.60000228881836, 81.06999969482422)","(-44.25, -39.900001525878906, -1.694000005722046)","(-4.5, 16.650001525878906, 54.45000076293945)","(-57.750003814697266, 14.700000762939453, 23.4739990234375)","(-50.55000305175781, 88.6500015258789, 7.259999752044678)"
2,2023-08-02 15:57:11.282167,"(-4.350000381469727, 53.85000228881836, 51.30400085449219)","(12.600000381469727, 77.4000015258789, 76.47200012207031)","(5.25, 47.70000076293945, 57.354000091552734)","(20.700000762939453, 57.900001525878906, 68.97000122070312)","(6.150000095367432, 54.30000305175781, 76.95600128173828)","(18.600000381469727, 47.25, 77.44000244140625)","(-49.650001525878906, -34.95000076293945, -3.1459999084472656)","(-9.0, 21.30000114440918, 52.029998779296875)","(-63.150001525878906, 19.200000762939453, 20.086000442504883)","(-58.35000228881836, 95.85000610351562, 5.081999778747559)"
3,2023-08-02 15:57:11.343041,"(-15.000000953674316, 66.1500015258789, 45.25400161743164)","(4.950000286102295, 84.9000015258789, 73.08399963378906)","(0.0, 58.35000228881836, 53.965999603271484)","(12.600000381469727, 64.6500015258789, 65.33999633789062)","(-3.450000047683716, 61.80000305175781, 71.14800262451172)","(8.25, 58.500003814697266, 73.80999755859375)","(-61.20000076293945, -24.450000762939453, -5.323999881744385)","(-24.150001525878906, 32.10000228881836, 48.15800094604492)","(-77.25, 27.750001907348633, 16.214000701904297)","(-79.05000305175781, 111.75000762939453, 1.2100000381469727)"
4,2023-08-02 15:57:11.402947,"(-47.400001525878906, 95.70000457763672, 37.268001556396484)","(-16.650001525878906, 100.05000305175781, 67.76000213623047)","(-14.850000381469727, 81.75, 46.4640007019043)","(-9.75, 78.0, 60.5)","(-31.350000381469727, 78.9000015258789, 67.76000213623047)","(-28.80000114440918, 80.10000610351562, 66.30799865722656)","(-96.9000015258789, -7.050000190734863, -7.74399995803833)","(-68.55000305175781, 57.000003814697266, 41.13999938964844)","(-114.60000610351562, 42.30000305175781, 11.616000175476074)","(-146.70001220703125, 142.35000610351562, 4.113999843597412)"
5,2023-08-02 15:57:11.489713,"(-117.1500015258789, 132.60000610351562, 30.007999420166016)","(-69.0, 123.30000305175781, 64.85600280761719)","(-52.650001525878906, 120.1500015258789, 46.22200012207031)","(-55.35000228881836, 93.60000610351562, 57.354000091552734)","(-97.35000610351562, 103.80000305175781, 66.55000305175781)","(-124.50000762939453, 121.80000305175781, 73.32599639892578)","(-168.60000610351562, 9.90000057220459, -10.406000137329102)","(-175.35000610351562, 88.35000610351562, 47.67399978637695)","(-187.0500030517578, 51.150001525878906, 6.291999816894531)","(-300.6000061035156, 168.75, 9.92199993133545)"
6,2023-08-02 15:57:11.522600,"(-126.75000762939453, 133.35000610351562, 36.54199981689453)","(-80.10000610351562, 128.10000610351562, 62.91999816894531)","(-61.500003814697266, 129.45001220703125, 44.77000045776367)","(-65.85000610351562, 97.50000762939453, 57.11199951171875)","(-112.50000762939453, 110.25000762939453, 65.58200073242188)","(-158.70001220703125, 135.45001220703125, 69.69599914550781)","(-181.35000610351562, 10.950000762939453, -7.74399995803833)","(-203.5500030517578, 96.60000610351562, 45.737998962402344)","(-198.90000915527344, 53.85000228881836, 11.131999969482422)","(-332.8500061035156, 173.70001220703125, 17.90799903869629)"
7,2023-08-02 15:57:11.582441,"(-119.4000015258789, 128.85000610351562, 37.75199890136719)","(-74.55000305175781, 125.55000305175781, 65.33999633789062)","(-55.80000305175781, 123.00000762939453, 48.641998291015625)","(-61.05000305175781, 94.05000305175781, 60.5)","(-104.10000610351562, 106.20000457763672, 70.4219970703125)","(-143.70001220703125, 128.25, 75.50399780273438)","(-172.0500030517578, 8.550000190734863, -7.501999855041504)","(-186.90000915527344, 91.05000305175781, 51.54600143432617)","(-190.35000610351562, 52.20000076293945, 11.131999969482422)","(-308.8500061035156, 169.95001220703125, 17.423999786376953)"
8,2023-08-02 15:57:11.642280,"(-123.9000015258789, 132.60000610351562, 34.60599899291992)","(-76.6500015258789, 126.75000762939453, 63.88800048828125)","(-58.05000305175781, 125.55000305175781, 47.189998626708984)","(-63.150001525878906, 94.95000457763672, 57.8380012512207)","(-107.70000457763672, 108.00000762939453, 68.24400329589844)","(-147.90000915527344, 131.25, 76.95600128173828)","(-177.45001220703125, 10.65000057220459, -7.74399995803833)","(-193.8000030517578, 93.30000305175781, 48.400001525878906)","(-194.25001525878906, 53.10000228881836, 8.953999519348145)","(-319.5, 170.70001220703125, 15.972000122070312)"
9,2023-08-02 15:57:11.760100,"(-124.50000762939453, 132.60000610351562, 35.57400131225586)","(-77.70000457763672, 126.75000762939453, 63.88800048828125)","(-59.10000228881836, 126.00000762939453, 46.4640007019043)","(-63.60000228881836, 96.1500015258789, 57.59600067138672)","(-108.45000457763672, 108.00000762939453, 65.8239974975586)","(-148.65000915527344, 132.0, 73.32599639892578)","(-178.20001220703125, 10.200000762939453, -7.74399995803833)","(-196.65000915527344, 94.05000305175781, 47.91600036621094)","(-195.45001220703125, 52.500003814697266, 9.437999725341797)","(-322.5, 172.35000610351562, 17.423999786376953)"
