,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:57:28.502127,"(-18.600000381469727, 76.20000457763672, 43.560001373291016)","(2.5500001907348633, 92.10000610351562, 72.84200286865234)","(-1.6500000953674316, 67.6500015258789, 53.481998443603516)","(9.15000057220459, 71.4000015258789, 65.8239974975586)","(-7.500000476837158, 70.20000457763672, 72.84200286865234)","(0.9000000357627869, 63.60000228881836, 75.98799896240234)","(-66.75, -16.650001525878906, -5.081999778747559)","(-31.500001907348633, 42.900001525878906, 48.15800094604492)","(-82.95000457763672, 36.60000228881836, 17.18199920654297)","(-90.30000305175781, 125.25000762939453, 5.323999881744385)"
1,2023-08-02 15:57:28.562953,"(-42.60000228881836, 98.10000610351562, 41.13999938964844)","(-14.250000953674316, 104.70000457763672, 68.48600006103516)","(-13.500000953674316, 87.1500015258789, 51.54600143432617)","(-7.500000476837158, 81.30000305175781, 62.91999816894531)","(-28.950000762939453, 85.20000457763672, 70.66400146484375)","(-27.450000762939453, 88.20000457763672, 71.38999938964844)","(-94.05000305175781, -2.1000001430511475, -5.081999778747559)","(-66.0, 64.05000305175781, 48.15800094604492)","(-111.30000305175781, 48.30000305175781, 16.214000701904297)","(-142.35000610351562, 148.95001220703125, 14.519999504089355)"
2,2023-08-02 15:57:28.622040,"(-78.60000610351562, 122.55000305175781, 42.83399963378906)","(-42.150001525878906, 120.1500015258789, 69.69599914550781)","(-32.70000076293945, 110.25000762939453, 52.513999938964844)","(-32.25, 93.45000457763672, 63.1619987487793)","(-62.70000076293945, 100.6500015258789, 72.5999984741211)","(-78.60000610351562, 114.1500015258789, 78.16600036621094)","(-133.0500030517578, 9.450000762939453, -2.9040000438690186)","(-123.1500015258789, 84.1500015258789, 56.14400100708008)","(-151.20001220703125, 55.80000305175781, 19.601999282836914)","(-223.20001220703125, 166.5, 34.12200164794922)"
3,2023-08-02 15:57:28.682404,"(-114.9000015258789, 138.90000915527344, 45.737998962402344)","(-68.10000610351562, 130.65000915527344, 71.38999938964844)","(-52.500003814697266, 128.70001220703125, 60.257999420166016)","(-56.250003814697266, 98.85000610351562, 64.37200164794922)","(-97.95000457763672, 110.85000610351562, 78.6500015258789)","(-131.10000610351562, 130.95001220703125, 89.2979965209961)","(-168.0, 15.450000762939453, -1.4520000219345093)","(-178.35000610351562, 96.30000305175781, 68.97000122070312)","(-186.0, 58.35000228881836, 22.02199935913086)","(-297.9000244140625, 171.60000610351562, 51.54600143432617)"
4,2023-08-02 15:57:28.742381,"(-127.20000457763672, 143.10000610351562, 46.947998046875)","(-78.45000457763672, 133.5, 71.8740005493164)","(-60.750003814697266, 133.95001220703125, 60.98400115966797)","(-64.95000457763672, 100.95000457763672, 65.58200073242188)","(-111.30000305175781, 113.55000305175781, 79.86000061035156)","(-154.35000610351562, 138.0, 96.0739974975586)","(-180.3000030517578, 16.650001525878906, -1.2100000381469727)","(-198.75001525878906, 98.25000762939453, 72.35800170898438)","(-198.3000030517578, 58.500003814697266, 24.200000762939453)","(-323.70001220703125, 171.60000610351562, 54.933998107910156)"
5,2023-08-02 15:57:28.802279,"(-127.05000305175781, 140.25, 46.22200012207031)","(-79.05000305175781, 132.90000915527344, 71.38999938964844)","(-60.900001525878906, 132.15000915527344, 61.46799850463867)","(-65.10000610351562, 99.45000457763672, 65.0979995727539)","(-111.45000457763672, 112.6500015258789, 78.89199829101562)","(-154.5, 136.5, 97.04199981689453)","(-179.70001220703125, 15.300000190734863, -1.4520000219345093)","(-198.60000610351562, 97.95000457763672, 73.32599639892578)","(-196.20001220703125, 57.60000228881836, 23.4739990234375)","(-322.3500061035156, 168.15000915527344, 51.30400085449219)"
6,2023-08-02 15:57:28.862495,"(-124.35000610351562, 138.75, 47.43199920654297)","(-76.20000457763672, 132.0, 73.08399963378906)","(-59.10000228881836, 130.5, 62.43600082397461)","(-63.000003814697266, 99.9000015258789, 66.06600189208984)","(-107.25000762939453, 112.20000457763672, 80.34400177001953)","(-148.0500030517578, 130.35000610351562, 95.83200073242188)","(-177.0, 15.15000057220459, -0.9679999947547913)","(-193.65000915527344, 97.80000305175781, 71.14800262451172)","(-193.65000915527344, 56.70000076293945, 22.989999771118164)","(-315.6000061035156, 169.0500030517578, 52.99800109863281)"
7,2023-08-02 15:57:28.922996,"(-123.30000305175781, 138.75, 47.67399978637695)","(-76.6500015258789, 131.10000610351562, 73.32599639892578)","(-58.95000076293945, 130.5, 60.98400115966797)","(-63.000003814697266, 99.9000015258789, 66.55000305175781)","(-107.85000610351562, 112.05000305175781, 80.58599853515625)","(-147.60000610351562, 134.5500030517578, 99.46199798583984)","(-176.40000915527344, 14.850000381469727, -0.9679999947547913)","(-193.50001525878906, 95.85000610351562, 70.4219970703125)","(-193.65000915527344, 57.000003814697266, 23.23200035095215)","(-314.4000244140625, 169.20001220703125, 51.78799819946289)"
8,2023-08-02 15:57:28.982732,"(-121.05000305175781, 137.70001220703125, 47.67399978637695)","(-73.95000457763672, 131.25, 72.5999984741211)","(-57.900001525878906, 130.35000610351562, 62.194000244140625)","(-61.35000228881836, 99.9000015258789, 66.30799865722656)","(-105.30000305175781, 112.50000762939453, 80.58599853515625)","(-145.0500030517578, 133.5, 98.01000213623047)","(-174.45001220703125, 14.100000381469727, -1.2100000381469727)","(-189.15000915527344, 96.30000305175781, 72.35800170898438)","(-191.25, 57.30000305175781, 23.4739990234375)","(-309.0, 168.60000610351562, 51.30400085449219)"
9,2023-08-02 15:57:29.042804,"(-118.50000762939453, 135.75, 46.947998046875)","(-72.0, 129.90000915527344, 72.35800170898438)","(-56.85000228881836, 127.95000457763672, 61.95199966430664)","(-59.400001525878906, 98.4000015258789, 66.79199981689453)","(-103.35000610351562, 110.4000015258789, 79.86000061035156)","(-141.3000030517578, 130.5, 97.04199981689453)","(-171.60000610351562, 13.050000190734863, -1.4520000219345093)","(-186.15000915527344, 94.20000457763672, 71.14800262451172)","(-189.0, 56.85000228881836, 25.167999267578125)","(-302.8500061035156, 167.70001220703125, 48.400001525878906)"
