,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 15:56:34.352497,"(-5.100000381469727, 67.20000457763672, 46.4640007019043)","(11.100000381469727, 90.75, 67.76000213623047)","(3.1500000953674316, 66.1500015258789, 47.189998626708984)","(17.100000381469727, 71.70000457763672, 60.742000579833984)","(2.1000001430511475, 70.6500015258789, 66.06600189208984)","(9.75, 73.35000610351562, 61.46799850463867)","(-54.900001525878906, -21.0, -4.840000152587891)","(-19.350000381469727, 45.75, 40.89799880981445)","(-71.25, 34.20000076293945, 18.149999618530273)","(-72.60000610351562, 117.60000610351562, 1.2100000381469727)"
1,2023-08-02 15:56:34.412690,"(-0.30000001192092896, 52.35000228881836, 54.933998107910156)","(16.200000762939453, 79.80000305175781, 76.47200012207031)","(7.350000381469727, 50.10000228881836, 59.290000915527344)","(22.950000762939453, 61.650001525878906, 68.72799682617188)","(9.15000057220459, 56.85000228881836, 75.98799896240234)","(25.500001907348633, 52.20000076293945, 75.98799896240234)","(-44.70000076293945, -35.55000305175781, -0.9679999947547913)","(-4.800000190734863, 23.400001525878906, 52.99800109863281)","(-58.20000076293945, 19.950000762939453, 24.68400001525879)","(-51.150001525878906, 95.25, 9.680000305175781)"
2,2023-08-02 15:56:34.472295,"(0.9000000357627869, 48.750003814697266, 56.869998931884766)","(16.950000762939453, 75.75, 80.10199737548828)","(8.100000381469727, 44.400001525878906, 61.22599792480469)","(25.650001525878906, 57.60000228881836, 70.90599822998047)","(11.40000057220459, 51.150001525878906, 79.86000061035156)","(26.55000114440918, 43.5, 80.10199737548828)","(-42.60000228881836, -39.45000076293945, 0.24199999868869781)","(-2.8500001430511475, 17.55000114440918, 55.902000427246094)","(-55.20000076293945, 15.000000953674316, 26.86199951171875)","(-47.25, 88.20000457763672, 12.342000007629395)"
3,2023-08-02 15:56:34.532710,"(1.6500000953674316, 47.10000228881836, 58.321998596191406)","(17.700000762939453, 74.55000305175781, 80.34400177001953)","(8.25, 42.900001525878906, 62.43600082397461)","(25.350000381469727, 55.80000305175781, 70.90599822998047)","(12.300000190734863, 49.35000228881836, 80.10199737548828)","(30.450000762939453, 44.25, 79.3759994506836)","(-41.55000305175781, -40.05000305175781, 0.0)","(-1.0500000715255737, 14.850000381469727, 58.321998596191406)","(-54.45000076293945, 13.050000190734863, 26.378000259399414)","(-46.20000076293945, 86.4000015258789, 12.342000007629395)"
4,2023-08-02 15:56:34.592165,"(1.350000023841858, 46.95000076293945, 58.321998596191406)","(17.55000114440918, 73.5, 80.10199737548828)","(7.800000190734863, 41.400001525878906, 62.678001403808594)","(26.250001907348633, 55.650001525878906, 72.35800170898438)","(11.40000057220459, 49.80000305175781, 80.8280029296875)","(26.400001525878906, 42.60000228881836, 83.73200225830078)","(-41.85000228881836, -41.10000228881836, 0.0)","(-0.45000001788139343, 14.40000057220459, 58.321998596191406)","(-55.05000305175781, 12.90000057220459, 26.86199951171875)","(-46.20000076293945, 85.80000305175781, 12.342000007629395)"
5,2023-08-02 15:56:34.652006,"(1.350000023841858, 47.70000076293945, 57.354000091552734)","(18.0, 74.10000610351562, 81.06999969482422)","(8.100000381469727, 42.900001525878906, 61.46799850463867)","(25.05000114440918, 55.20000076293945, 71.8740005493164)","(11.40000057220459, 49.650001525878906, 80.58599853515625)","(27.30000114440918, 42.75, 83.9739990234375)","(-42.150001525878906, -40.35000228881836, -0.48399999737739563)","(-1.350000023841858, 14.700000762939453, 59.04800033569336)","(-55.20000076293945, 13.800000190734863, 27.104000091552734)","(-46.80000305175781, 86.85000610351562, 12.583999633789062)"
6,2023-08-02 15:56:34.712842,"(1.0500000715255737, 48.750003814697266, 56.14400100708008)","(17.55000114440918, 74.70000457763672, 79.61799621582031)","(7.650000095367432, 43.80000305175781, 62.91999816894531)","(24.600000381469727, 56.70000076293945, 71.63199615478516)","(10.800000190734863, 51.45000076293945, 80.34400177001953)","(24.750001907348633, 43.650001525878906, 79.3759994506836)","(-42.900001525878906, -39.0, 0.0)","(-1.5, 15.90000057220459, 56.14400100708008)","(-56.10000228881836, 15.15000057220459, 25.652000427246094)","(-47.55000305175781, 88.6500015258789, 13.067999839782715)"
7,2023-08-02 15:56:34.772751,"(-1.6500000953674316, 54.30000305175781, 53.23999786376953)","(16.05000114440918, 76.95000457763672, 78.89199829101562)","(6.750000476837158, 47.25, 60.01599884033203)","(23.55000114440918, 59.250003814697266, 70.4219970703125)","(9.15000057220459, 52.95000076293945, 78.40799713134766)","(24.0, 46.650001525878906, 80.34400177001953)","(-45.45000076293945, -34.650001525878906, -1.2100000381469727)","(-4.800000190734863, 19.950000762939453, 55.417999267578125)","(-58.80000305175781, 19.650001525878906, 24.441999435424805)","(-51.30000305175781, 95.55000305175781, 10.163999557495117)"
8,2023-08-02 15:56:34.858544,"(-6.300000190734863, 64.95000457763672, 44.77000045776367)","(11.550000190734863, 84.0, 75.26200103759766)","(4.050000190734863, 56.55000305175781, 55.902000427246094)","(19.05000114440918, 66.1500015258789, 68.48600006103516)","(3.450000047683716, 61.95000076293945, 75.26200103759766)","(18.150001525878906, 55.500003814697266, 76.95600128173828)","(-52.35000228881836, -24.0, -4.840000152587891)","(-13.500000953674316, 31.200000762939453, 51.0620002746582)","(-67.80000305175781, 30.150001525878906, 18.392000198364258)","(-63.750003814697266, 111.1500015258789, 4.113999843597412)"
9,2023-08-02 15:56:34.922660,"(-20.25, 85.6500015258789, 20.327999114990234)","(1.5, 97.6500015258789, 60.98400115966797)","(-2.8500001430511475, 75.45000457763672, 39.93000030517578)","(9.15000057220459, 76.5, 54.45000076293945)","(-9.300000190734863, 77.25, 60.5)","(-4.800000190734863, 73.35000610351562, 66.06600189208984)","(-69.75, -6.300000190734863, -15.003999710083008)","(-36.45000076293945, 54.60000228881836, 33.15399932861328)","(-86.25, 47.25, -3.388000011444092)","(-98.85000610351562, 144.75, -21.538000106811523)"
10,2023-08-02 15:56:34.982535,"(-44.10000228881836, 129.45001220703125, -29.03999900817871)","(-15.450000762939453, 121.50000762939453, 34.36399841308594)","(-16.05000114440918, 115.6500015258789, 3.1459999084472656)","(-9.300000190734863, 96.9000015258789, 33.880001068115234)","(-36.0, 107.25000762939453, 31.459999084472656)","(-42.60000228881836, 113.85000610351562, 33.880001068115234)","(-103.50000762939453, 26.850000381469727, -34.12200164794922)","(-86.25, 99.45000457763672, -6.533999919891357)","(-121.95000457763672, 75.0, -38.720001220703125)","(-186.60000610351562, 211.50001525878906, -74.53600311279297)"
11,2023-08-02 15:56:35.042472,"(-112.80000305175781, 213.60000610351562, -128.25999450683594)","(-62.400001525878906, 168.15000915527344, -19.601999282836914)","(-58.20000076293945, 204.90000915527344, -80.34400177001953)","(-54.750003814697266, 130.95001220703125, -9.680000305175781)","(-111.45000457763672, 165.75, -29.52400016784668)","(-174.45001220703125, 210.60000610351562, -42.59199905395508)","(-190.8000030517578, 75.75, -68.00199890136719)","(-234.3000030517578, 182.5500030517578, -87.36199951171875)","(-207.3000030517578, 108.9000015258789, -98.97799682617188)","(-454.6500244140625, 301.95001220703125, -192.6320037841797)"
12,2023-08-02 15:56:35.102315,"(-126.45000457763672, 256.95001220703125, -168.43199157714844)","(-78.30000305175781, 204.45001220703125, -66.06600189208984)","(-81.30000305175781, 281.4000244140625, -165.04400634765625)","(-72.9000015258789, 157.35000610351562, -45.012001037597656)","(-154.65000915527344, 213.45001220703125, -90.50800323486328)","(-308.5500183105469, 324.1500244140625, -165.5279998779297)","(-229.20001220703125, 104.70000457763672, -80.34400177001953)","(-350.70001220703125, 256.3500061035156, -177.38600158691406)","(-244.35000610351562, 133.0500030517578, -120.27400207519531)","(-667.800048828125, 362.4000244140625, -250.71200561523438)"
13,2023-08-02 15:56:35.162846,"(-132.75, 245.10000610351562, -148.3459930419922)","(-80.70000457763672, 199.8000030517578, -57.11199951171875)","(-83.70000457763672, 271.20001220703125, -148.8300018310547)","(-74.55000305175781, 152.70001220703125, -36.784000396728516)","(-158.40000915527344, 204.90000915527344, -77.44000244140625)","(-314.25, 319.6500244140625, -170.3679962158203)","(-231.00001525878906, 93.30000305175781, -73.80999755859375)","(-353.4000244140625, 239.70001220703125, -159.96200561523438)","(-244.20001220703125, 121.95000457763672, -110.11000061035156)","(-659.1000366210938, 330.9000244140625, -218.5260009765625)"
14,2023-08-02 15:56:35.222852,"(-141.60000610351562, 244.50001525878906, -140.843994140625)","(-87.45000457763672, 197.5500030517578, -51.0620002746582)","(-87.9000015258789, 265.3500061035156, -138.4239959716797)","(-76.80000305175781, 150.45001220703125, -32.428001403808594)","(-164.10000610351562, 201.15000915527344, -69.69599914550781)","(-318.75, 304.3500061035156, -147.6199951171875)","(-234.00001525878906, 91.5, -70.4219970703125)","(-353.70001220703125, 232.50001525878906, -146.41000366210938)","(-248.10000610351562, 119.70000457763672, -105.02799987792969)","(-654.0, 324.45001220703125, -206.1840057373047)"
