,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:08:22.920309,"(3.1500000953674316, 43.35000228881836, 62.91999816894531)","(20.25, 70.5, 84.69999694824219)","(9.0, 38.25, 67.51799774169922)","(27.30000114440918, 50.70000076293945, 75.98799896240234)","(13.200000762939453, 45.900001525878906, 84.94200134277344)","(29.250001907348633, 36.150001525878906, 83.9739990234375)","(-41.10000228881836, -46.20000076293945, 1.694000005722046)","(0.75, 6.600000381469727, 60.742000579833984)","(-52.650001525878906, 7.500000476837158, 30.97599983215332)","(-43.650001525878906, 78.60000610351562, 15.972000122070312)"
1,2023-08-02 16:08:22.979827,"(3.750000238418579, 43.20000076293945, 62.91999816894531)","(20.400001525878906, 70.05000305175781, 85.4260025024414)","(9.300000190734863, 38.400001525878906, 67.51799774169922)","(26.850000381469727, 52.80000305175781, 75.50399780273438)","(13.65000057220459, 45.75, 85.4260025024414)","(27.30000114440918, 35.85000228881836, 88.08799743652344)","(-40.20000076293945, -46.20000076293945, 2.177999973297119)","(1.8000000715255737, 6.600000381469727, 61.709999084472656)","(-52.95000076293945, 8.850000381469727, 31.459999084472656)","(-44.55000305175781, 78.75, 17.423999786376953)"
2,2023-08-02 16:08:23.040700,"(4.050000190734863, 43.650001525878906, 62.91999816894531)","(19.80000114440918, 71.4000015258789, 84.69999694824219)","(9.300000190734863, 39.60000228881836, 66.79199981689453)","(27.150001525878906, 50.55000305175781, 76.95600128173828)","(13.350000381469727, 45.60000228881836, 83.9739990234375)","(27.000001907348633, 37.5, 88.08799743652344)","(-40.05000305175781, -46.95000076293945, 1.9359999895095825)","(0.45000001788139343, 7.050000190734863, 62.43600082397461)","(-53.10000228881836, 7.650000095367432, 30.733999252319336)","(-44.55000305175781, 79.20000457763672, 18.149999618530273)"
3,2023-08-02 16:08:23.100073,"(3.450000047683716, 42.75, 63.1619987487793)","(19.350000381469727, 70.6500015258789, 84.69999694824219)","(8.850000381469727, 39.60000228881836, 67.2760009765625)","(27.30000114440918, 52.500003814697266, 75.98799896240234)","(13.350000381469727, 45.900001525878906, 84.21599578857422)","(30.000001907348633, 33.45000076293945, 87.12000274658203)","(-40.20000076293945, -45.75, 1.9359999895095825)","(2.1000001430511475, 6.0, 61.709999084472656)","(-52.80000305175781, 8.100000381469727, 30.733999252319336)","(-44.10000228881836, 78.0, 16.697999954223633)"
4,2023-08-02 16:08:23.159692,"(3.3000001907348633, 43.05000305175781, 62.678001403808594)","(19.950000762939453, 69.9000015258789, 85.4260025024414)","(8.850000381469727, 38.55000305175781, 67.51799774169922)","(27.450000762939453, 52.05000305175781, 76.2300033569336)","(13.500000953674316, 45.75, 85.66799926757812)","(30.30000114440918, 37.05000305175781, 85.66799926757812)","(-39.900001525878906, -46.650001525878906, 2.4200000762939453)","(0.6000000238418579, 6.900000095367432, 61.46799850463867)","(-53.10000228881836, 8.25, 31.459999084472656)","(-43.95000076293945, 79.35000610351562, 17.18199920654297)"
5,2023-08-02 16:08:23.220553,"(3.9000000953674316, 42.45000076293945, 62.43600082397461)","(20.700000762939453, 70.20000457763672, 85.4260025024414)","(8.850000381469727, 39.30000305175781, 67.2760009765625)","(26.400001525878906, 52.20000076293945, 77.44000244140625)","(13.500000953674316, 46.20000076293945, 83.9739990234375)","(28.350000381469727, 37.5, 84.69999694824219)","(-39.75, -46.650001525878906, 1.694000005722046)","(1.2000000476837158, 6.150000095367432, 59.77399826049805)","(-52.650001525878906, 7.650000095367432, 30.97599983215332)","(-43.650001525878906, 78.75, 16.214000701904297)"
6,2023-08-02 16:08:23.308471,"(3.3000001907348633, 42.45000076293945, 62.678001403808594)","(19.950000762939453, 70.05000305175781, 86.1520004272461)","(9.15000057220459, 38.70000076293945, 67.51799774169922)","(26.700000762939453, 51.45000076293945, 76.47200012207031)","(13.500000953674316, 46.20000076293945, 85.18399810791016)","(27.750001907348633, 37.35000228881836, 86.1520004272461)","(-40.5, -46.20000076293945, 1.694000005722046)","(0.75, 6.750000476837158, 63.40399932861328)","(-52.20000076293945, 8.550000190734863, 31.218000411987305)","(-43.80000305175781, 79.80000305175781, 16.940000534057617)"
7,2023-08-02 16:08:23.340378,"(3.750000238418579, 42.60000228881836, 63.40399932861328)","(20.400001525878906, 69.75, 85.66799926757812)","(9.0, 38.10000228881836, 65.58200073242188)","(27.000001907348633, 51.45000076293945, 76.95600128173828)","(13.050000190734863, 47.10000228881836, 84.69999694824219)","(27.900001525878906, 34.95000076293945, 88.81400299072266)","(-40.650001525878906, -46.80000305175781, 2.4200000762939453)","(1.2000000476837158, 6.300000190734863, 61.95199966430664)","(-53.10000228881836, 7.350000381469727, 31.218000411987305)","(-42.900001525878906, 78.9000015258789, 16.697999954223633)"
8,2023-08-02 16:08:23.400461,"(3.1500000953674316, 42.900001525878906, 62.194000244140625)","(19.950000762939453, 70.6500015258789, 84.94200134277344)","(8.700000762939453, 38.55000305175781, 66.79199981689453)","(27.000001907348633, 51.000003814697266, 77.197998046875)","(12.450000762939453, 45.30000305175781, 84.69999694824219)","(27.450000762939453, 35.10000228881836, 86.87799835205078)","(-40.05000305175781, -46.20000076293945, 2.177999973297119)","(0.9000000357627869, 7.200000286102295, 61.46799850463867)","(-52.500003814697266, 7.500000476837158, 30.492000579833984)","(-44.10000228881836, 79.5, 16.940000534057617)"
9,2023-08-02 16:08:23.460778,"(2.8500001430511475, 43.5, 63.1619987487793)","(21.30000114440918, 71.10000610351562, 85.66799926757812)","(9.15000057220459, 39.75, 66.30799865722656)","(27.750001907348633, 52.35000228881836, 76.2300033569336)","(14.250000953674316, 45.45000076293945, 83.9739990234375)","(28.650001525878906, 35.70000076293945, 85.4260025024414)","(-39.75, -46.05000305175781, 1.9359999895095825)","(1.2000000476837158, 6.0, 62.678001403808594)","(-52.650001525878906, 8.40000057220459, 30.733999252319336)","(-43.650001525878906, 79.80000305175781, 16.697999954223633)"
