,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:07:09.931002,"(3.750000238418579, 41.400001525878906, 62.678001403808594)","(20.55000114440918, 69.0, 85.66799926757812)","(9.15000057220459, 37.05000305175781, 67.03399658203125)","(27.600000381469727, 51.000003814697266, 76.2300033569336)","(13.500000953674316, 44.400001525878906, 83.9739990234375)","(29.100000381469727, 36.30000305175781, 88.33000183105469)","(-39.30000305175781, -48.150001525878906, 1.9359999895095825)","(2.1000001430511475, 4.050000190734863, 60.257999420166016)","(-50.85000228881836, 5.25, 31.218000411987305)","(-43.650001525878906, 76.95000457763672, 16.214000701904297)"
1,2023-08-02 16:07:09.990542,"(4.350000381469727, 41.25, 62.678001403808594)","(20.55000114440918, 69.45000457763672, 84.69999694824219)","(9.300000190734863, 37.35000228881836, 65.58200073242188)","(28.500001907348633, 49.20000076293945, 76.47200012207031)","(15.15000057220459, 44.55000305175781, 83.73200225830078)","(29.400001525878906, 35.85000228881836, 87.84600067138672)","(-39.900001525878906, -48.150001525878906, 1.694000005722046)","(1.0500000715255737, 4.800000190734863, 59.53200149536133)","(-52.20000076293945, 5.700000286102295, 30.007999420166016)","(-44.10000228881836, 77.10000610351562, 15.972000122070312)"
2,2023-08-02 16:07:10.050532,"(3.6000001430511475, 41.55000305175781, 61.95199966430664)","(20.700000762939453, 68.70000457763672, 84.45800018310547)","(9.0, 37.80000305175781, 67.2760009765625)","(27.600000381469727, 49.95000076293945, 75.74600219726562)","(13.200000762939453, 45.0, 83.48999786376953)","(28.05000114440918, 32.85000228881836, 86.63600158691406)","(-39.45000076293945, -48.30000305175781, 1.694000005722046)","(1.9500000476837158, 5.25, 61.709999084472656)","(-51.750003814697266, 5.700000286102295, 30.007999420166016)","(-43.80000305175781, 77.25, 14.76200008392334)"
3,2023-08-02 16:07:10.138830,"(4.350000381469727, 41.10000228881836, 63.645999908447266)","(20.400001525878906, 68.55000305175781, 84.69999694824219)","(8.850000381469727, 37.5, 66.55000305175781)","(27.750001907348633, 49.80000305175781, 76.47200012207031)","(13.800000190734863, 44.400001525878906, 83.9739990234375)","(28.05000114440918, 32.400001525878906, 84.94200134277344)","(-40.20000076293945, -47.85000228881836, 1.694000005722046)","(1.9500000476837158, 4.5, 61.46799850463867)","(-52.20000076293945, 5.550000190734863, 30.007999420166016)","(-43.35000228881836, 76.20000457763672, 15.729999542236328)"
4,2023-08-02 16:07:10.200539,"(4.050000190734863, 41.55000305175781, 61.46799850463867)","(21.0, 69.30000305175781, 84.45800018310547)","(9.450000762939453, 37.20000076293945, 66.30799865722656)","(27.450000762939453, 50.250003814697266, 75.74600219726562)","(13.200000762939453, 44.55000305175781, 84.21599578857422)","(30.150001525878906, 35.55000305175781, 86.1520004272461)","(-39.150001525878906, -48.60000228881836, 1.4520000219345093)","(1.5, 4.950000286102295, 61.22599792480469)","(-51.750003814697266, 6.0, 30.733999252319336)","(-44.10000228881836, 76.95000457763672, 15.003999710083008)"
5,2023-08-02 16:07:10.260451,"(3.9000000953674316, 40.80000305175781, 61.95199966430664)","(20.400001525878906, 69.45000457763672, 84.21599578857422)","(9.450000762939453, 37.80000305175781, 65.8239974975586)","(27.900001525878906, 50.85000228881836, 75.74600219726562)","(13.65000057220459, 44.10000228881836, 83.48999786376953)","(30.150001525878906, 35.85000228881836, 87.60399627685547)","(-39.30000305175781, -48.60000228881836, 1.694000005722046)","(1.9500000476837158, 4.650000095367432, 60.257999420166016)","(-51.45000076293945, 5.700000286102295, 30.007999420166016)","(-44.25, 77.4000015258789, 14.76200008392334)"
6,2023-08-02 16:07:10.320217,"(4.5, 41.10000228881836, 60.257999420166016)","(21.600000381469727, 68.85000610351562, 83.48999786376953)","(9.0, 37.35000228881836, 66.55000305175781)","(28.200000762939453, 49.95000076293945, 75.74600219726562)","(14.250000953674316, 44.25, 83.00599670410156)","(31.200000762939453, 34.5, 86.63600158691406)","(-39.30000305175781, -48.150001525878906, 1.2100000381469727)","(1.6500000953674316, 4.5, 60.5)","(-51.60000228881836, 5.550000190734863, 28.79800033569336)","(-42.75, 77.85000610351562, 15.246000289916992)"
7,2023-08-02 16:07:10.375819,"(4.950000286102295, 40.95000076293945, 60.5)","(21.0, 69.1500015258789, 83.48999786376953)","(9.15000057220459, 37.05000305175781, 66.06600189208984)","(28.05000114440918, 50.85000228881836, 75.26200103759766)","(14.700000762939453, 43.80000305175781, 83.48999786376953)","(28.80000114440918, 33.75, 84.45800018310547)","(-39.30000305175781, -47.85000228881836, 0.24199999868869781)","(2.1000001430511475, 4.800000190734863, 60.01599884033203)","(-51.60000228881836, 5.850000381469727, 28.07200050354004)","(-43.5, 76.5, 13.793999671936035)"
8,2023-08-02 16:07:10.440912,"(3.3000001907348633, 40.95000076293945, 57.59600067138672)","(20.400001525878906, 68.70000457763672, 82.52200317382812)","(9.15000057220459, 37.20000076293945, 63.40399932861328)","(26.700000762939453, 49.500003814697266, 73.56800079345703)","(13.950000762939453, 44.400001525878906, 81.06999969482422)","(30.30000114440918, 33.150001525878906, 81.7959976196289)","(-40.05000305175781, -49.35000228881836, 0.24199999868869781)","(0.9000000357627869, 4.950000286102295, 57.8380012512207)","(-53.10000228881836, 5.550000190734863, 26.378000259399414)","(-43.35000228881836, 76.95000457763672, 11.616000175476074)"
9,2023-08-02 16:07:10.500043,"(1.8000000715255737, 40.20000076293945, 54.933998107910156)","(18.75, 68.4000015258789, 79.86000061035156)","(8.550000190734863, 36.0, 60.98400115966797)","(26.55000114440918, 48.750003814697266, 70.18000030517578)","(12.450000762939453, 43.35000228881836, 79.3759994506836)","(28.05000114440918, 34.20000076293945, 82.03800201416016)","(-41.55000305175781, -49.20000076293945, -1.4520000219345093)","(0.15000000596046448, 4.200000286102295, 55.17599868774414)","(-53.55000305175781, 4.650000095367432, 23.23200035095215)","(-45.30000305175781, 75.60000610351562, 8.470000267028809)"
