,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:08:30.750584,"(3.1500000953674316, 42.45000076293945, 63.645999908447266)","(20.100000381469727, 70.05000305175781, 85.4260025024414)","(9.0, 38.400001525878906, 67.03399658203125)","(27.150001525878906, 51.750003814697266, 76.95600128173828)","(14.40000057220459, 45.60000228881836, 84.21599578857422)","(28.950000762939453, 36.30000305175781, 86.87799835205078)","(-40.20000076293945, -46.5, 2.177999973297119)","(1.9500000476837158, 6.300000190734863, 61.95199966430664)","(-52.05000305175781, 7.650000095367432, 31.70199966430664)","(-42.900001525878906, 79.5, 16.697999954223633)"
1,2023-08-02 16:08:30.810166,"(3.6000001430511475, 43.35000228881836, 62.678001403808594)","(19.950000762939453, 70.5, 84.94200134277344)","(8.850000381469727, 38.70000076293945, 68.48600006103516)","(27.600000381469727, 51.45000076293945, 77.44000244140625)","(13.350000381469727, 45.45000076293945, 85.4260025024414)","(27.900001525878906, 36.30000305175781, 85.4260025024414)","(-39.45000076293945, -46.650001525878906, 1.9359999895095825)","(1.9500000476837158, 7.200000286102295, 61.709999084472656)","(-52.95000076293945, 7.950000286102295, 30.492000579833984)","(-44.70000076293945, 78.75, 16.940000534057617)"
2,2023-08-02 16:08:30.896461,"(3.750000238418579, 42.60000228881836, 62.91999816894531)","(19.950000762939453, 70.80000305175781, 86.63600158691406)","(9.0, 39.60000228881836, 67.51799774169922)","(27.600000381469727, 51.30000305175781, 76.47200012207031)","(13.800000190734863, 45.150001525878906, 84.69999694824219)","(28.350000381469727, 35.70000076293945, 89.2979965209961)","(-39.900001525878906, -47.10000228881836, 2.177999973297119)","(1.2000000476837158, 6.0, 61.709999084472656)","(-52.80000305175781, 7.800000190734863, 31.944000244140625)","(-44.55000305175781, 79.35000610351562, 17.18199920654297)"
3,2023-08-02 16:08:30.960348,"(3.450000047683716, 42.60000228881836, 62.194000244140625)","(19.950000762939453, 70.5, 85.66799926757812)","(9.300000190734863, 38.70000076293945, 66.55000305175781)","(27.150001525878906, 51.60000228881836, 76.95600128173828)","(14.550000190734863, 46.05000305175781, 84.21599578857422)","(28.500001907348633, 36.75, 85.90999603271484)","(-40.5, -46.5, 2.177999973297119)","(0.75, 6.600000381469727, 62.43600082397461)","(-51.900001525878906, 6.900000095367432, 30.733999252319336)","(-44.25, 79.20000457763672, 17.423999786376953)"
4,2023-08-02 16:08:31.020185,"(2.700000047683716, 42.60000228881836, 62.678001403808594)","(20.850000381469727, 69.75, 86.1520004272461)","(9.15000057220459, 38.25, 68.00199890136719)","(27.450000762939453, 51.150001525878906, 76.71399688720703)","(14.550000190734863, 45.45000076293945, 83.73200225830078)","(28.950000762939453, 36.0, 86.39399719238281)","(-40.35000228881836, -46.80000305175781, 1.9359999895095825)","(2.5500001907348633, 5.100000381469727, 60.98400115966797)","(-51.900001525878906, 7.350000381469727, 31.218000411987305)","(-44.25, 79.05000305175781, 16.45599937438965)"
5,2023-08-02 16:08:31.080069,"(3.450000047683716, 43.5, 63.1619987487793)","(20.700000762939453, 70.95000457763672, 85.66799926757812)","(9.600000381469727, 38.70000076293945, 66.55000305175781)","(26.700000762939453, 51.900001525878906, 76.95600128173828)","(13.65000057220459, 45.900001525878906, 84.45800018310547)","(27.450000762939453, 37.05000305175781, 84.69999694824219)","(-40.20000076293945, -46.35000228881836, 1.694000005722046)","(0.9000000357627869, 6.300000190734863, 60.742000579833984)","(-52.35000228881836, 7.500000476837158, 31.70199966430664)","(-43.95000076293945, 78.9000015258789, 17.18199920654297)"
6,2023-08-02 16:08:31.139976,"(3.750000238418579, 42.75, 61.95199966430664)","(19.950000762939453, 70.20000457763672, 85.66799926757812)","(9.300000190734863, 38.55000305175781, 65.58200073242188)","(27.30000114440918, 50.55000305175781, 75.0199966430664)","(13.65000057220459, 44.85000228881836, 84.45800018310547)","(29.55000114440918, 34.80000305175781, 87.60399627685547)","(-40.5, -47.55000305175781, 1.694000005722046)","(1.5, 5.25, 61.22599792480469)","(-52.05000305175781, 7.350000381469727, 30.97599983215332)","(-43.95000076293945, 78.45000457763672, 16.697999954223633)"
7,2023-08-02 16:08:31.200081,"(3.3000001907348633, 42.900001525878906, 62.43600082397461)","(19.950000762939453, 69.60000610351562, 84.69999694824219)","(9.15000057220459, 37.650001525878906, 68.00199890136719)","(27.900001525878906, 51.750003814697266, 75.50399780273438)","(13.800000190734863, 46.05000305175781, 85.18399810791016)","(28.500001907348633, 35.25, 87.84600067138672)","(-39.30000305175781, -47.25, 2.177999973297119)","(0.9000000357627869, 7.050000190734863, 62.194000244140625)","(-52.20000076293945, 7.500000476837158, 30.733999252319336)","(-43.650001525878906, 78.45000457763672, 16.940000534057617)"
8,2023-08-02 16:08:31.260655,"(4.050000190734863, 42.60000228881836, 61.95199966430664)","(21.150001525878906, 69.30000305175781, 85.4260025024414)","(9.600000381469727, 37.95000076293945, 66.06600189208984)","(28.05000114440918, 51.60000228881836, 75.74600219726562)","(14.250000953674316, 44.85000228881836, 83.48999786376953)","(28.950000762939453, 34.05000305175781, 86.63600158691406)","(-39.30000305175781, -47.55000305175781, 1.4520000219345093)","(1.6500000953674316, 6.150000095367432, 60.5)","(-51.60000228881836, 7.200000286102295, 30.492000579833984)","(-43.5, 78.75, 15.972000122070312)"
9,2023-08-02 16:08:31.320494,"(4.050000190734863, 42.45000076293945, 60.98400115966797)","(21.0, 70.6500015258789, 83.73200225830078)","(9.75, 38.55000305175781, 65.33999633789062)","(28.500001907348633, 50.85000228881836, 75.26200103759766)","(14.40000057220459, 45.150001525878906, 83.73200225830078)","(30.750001907348633, 34.650001525878906, 86.63600158691406)","(-39.60000228881836, -47.400001525878906, 0.9679999947547913)","(1.9500000476837158, 6.0, 60.01599884033203)","(-50.85000228881836, 7.050000190734863, 29.766000747680664)","(-43.35000228881836, 78.45000457763672, 15.48799991607666)"
10,2023-08-02 16:08:31.380335,"(4.5, 42.0, 59.290000915527344)","(22.80000114440918, 69.60000610351562, 83.73200225830078)","(10.200000762939453, 38.10000228881836, 65.33999633789062)","(28.200000762939453, 50.70000076293945, 74.052001953125)","(15.15000057220459, 44.85000228881836, 83.00599670410156)","(29.100000381469727, 35.55000305175781, 86.87799835205078)","(-39.75, -48.0, 0.7260000109672546)","(3.1500000953674316, 5.100000381469727, 59.290000915527344)","(-50.70000076293945, 7.050000190734863, 27.34600067138672)","(-43.5, 78.1500015258789, 14.519999504089355)"
