,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:06:45.780999,"(3.6000001430511475, 41.25, 59.53200149536133)","(20.25, 69.75, 82.76399993896484)","(9.300000190734863, 37.20000076293945, 64.61399841308594)","(26.700000762939453, 51.150001525878906, 74.052001953125)","(13.65000057220459, 43.80000305175781, 81.06999969482422)","(31.200000762939453, 33.0, 84.69999694824219)","(-40.20000076293945, -48.0, 0.48399999737739563)","(0.9000000357627869, 4.950000286102295, 59.290000915527344)","(-53.10000228881836, 5.400000095367432, 27.34600067138672)","(-44.10000228881836, 76.80000305175781, 13.552000045776367)"
1,2023-08-02 16:06:45.840185,"(4.200000286102295, 41.25, 59.77399826049805)","(19.5, 68.85000610351562, 83.00599670410156)","(9.300000190734863, 37.35000228881836, 64.37200164794922)","(27.450000762939453, 49.80000305175781, 73.56800079345703)","(13.800000190734863, 44.400001525878906, 81.31199645996094)","(27.150001525878906, 36.0, 84.69999694824219)","(-40.20000076293945, -48.150001525878906, 0.9679999947547913)","(1.8000000715255737, 4.200000286102295, 56.62799835205078)","(-52.95000076293945, 5.25, 28.555999755859375)","(-44.10000228881836, 76.5, 13.067999839782715)"
2,2023-08-02 16:06:45.900546,"(3.450000047683716, 41.400001525878906, 58.56399917602539)","(20.700000762939453, 68.70000457763672, 84.21599578857422)","(9.0, 38.400001525878906, 64.61399841308594)","(27.750001907348633, 50.70000076293945, 74.29399871826172)","(13.950000762939453, 44.25, 82.03800201416016)","(28.350000381469727, 32.70000076293945, 82.76399993896484)","(-39.30000305175781, -48.150001525878906, 0.7260000109672546)","(0.15000000596046448, 4.650000095367432, 58.805999755859375)","(-52.650001525878906, 5.550000190734863, 27.104000091552734)","(-44.85000228881836, 76.95000457763672, 14.277999877929688)"
3,2023-08-02 16:06:45.960386,"(3.6000001430511475, 41.55000305175781, 59.77399826049805)","(20.25, 68.70000457763672, 82.52200317382812)","(9.15000057220459, 37.35000228881836, 64.12999725341797)","(27.450000762939453, 49.95000076293945, 74.052001953125)","(13.950000762939453, 44.70000076293945, 83.00599670410156)","(28.500001907348633, 33.45000076293945, 81.7959976196289)","(-40.20000076293945, -48.750003814697266, 0.7260000109672546)","(1.6500000953674316, 4.5, 60.257999420166016)","(-52.650001525878906, 5.550000190734863, 28.31399917602539)","(-43.95000076293945, 77.10000610351562, 14.03600025177002)"
4,2023-08-02 16:06:46.019315,"(4.350000381469727, 41.25, 60.01599884033203)","(19.80000114440918, 69.45000457763672, 82.76399993896484)","(9.15000057220459, 36.75, 64.61399841308594)","(27.600000381469727, 51.30000305175781, 73.56800079345703)","(13.65000057220459, 44.25, 80.8280029296875)","(27.150001525878906, 32.55000305175781, 87.36199951171875)","(-39.900001525878906, -47.25, 0.48399999737739563)","(0.75, 4.800000190734863, 59.04800033569336)","(-52.20000076293945, 5.25, 28.79800033569336)","(-43.80000305175781, 78.30000305175781, 12.583999633789062)"
5,2023-08-02 16:06:46.080587,"(3.750000238418579, 41.55000305175781, 59.290000915527344)","(19.950000762939453, 67.80000305175781, 83.24800109863281)","(8.850000381469727, 37.95000076293945, 65.33999633789062)","(27.450000762939453, 51.000003814697266, 75.0199966430664)","(13.950000762939453, 44.400001525878906, 81.55400085449219)","(30.30000114440918, 35.10000228881836, 80.58599853515625)","(-40.05000305175781, -48.150001525878906, 0.24199999868869781)","(1.2000000476837158, 4.050000190734863, 58.321998596191406)","(-52.500003814697266, 6.0, 28.31399917602539)","(-45.0, 77.10000610351562, 13.552000045776367)"
6,2023-08-02 16:06:46.140302,"(4.050000190734863, 41.85000228881836, 60.01599884033203)","(20.400001525878906, 69.0, 82.52200317382812)","(9.300000190734863, 37.95000076293945, 65.58200073242188)","(27.900001525878906, 50.250003814697266, 74.052001953125)","(13.800000190734863, 44.55000305175781, 82.27999877929688)","(27.750001907348633, 34.35000228881836, 86.39399719238281)","(-39.900001525878906, -47.55000305175781, 0.24199999868869781)","(1.0500000715255737, 4.950000286102295, 59.290000915527344)","(-51.900001525878906, 4.800000190734863, 28.31399917602539)","(-43.5, 77.85000610351562, 13.309999465942383)"
7,2023-08-02 16:06:46.200974,"(3.9000000953674316, 40.95000076293945, 59.53200149536133)","(19.950000762939453, 69.30000305175781, 82.52200317382812)","(9.300000190734863, 37.650001525878906, 63.645999908447266)","(27.900001525878906, 51.150001525878906, 74.53600311279297)","(13.050000190734863, 45.30000305175781, 82.76399993896484)","(27.600000381469727, 33.75, 84.94200134277344)","(-39.60000228881836, -48.0, 0.7260000109672546)","(1.8000000715255737, 5.100000381469727, 58.805999755859375)","(-51.150001525878906, 6.0, 28.31399917602539)","(-44.400001525878906, 77.85000610351562, 13.793999671936035)"
8,2023-08-02 16:06:46.260834,"(3.750000238418579, 41.85000228881836, 60.742000579833984)","(20.55000114440918, 69.30000305175781, 83.48999786376953)","(9.450000762939453, 38.400001525878906, 64.12999725341797)","(27.000001907348633, 50.55000305175781, 74.53600311279297)","(14.700000762939453, 44.25, 83.48999786376953)","(28.500001907348633, 34.650001525878906, 85.66799926757812)","(-39.30000305175781, -47.70000076293945, 0.48399999737739563)","(1.9500000476837158, 5.400000095367432, 60.01599884033203)","(-52.05000305175781, 6.0, 29.52400016784668)","(-43.650001525878906, 77.55000305175781, 13.552000045776367)"
9,2023-08-02 16:06:46.346678,"(4.050000190734863, 41.85000228881836, 60.01599884033203)","(20.700000762939453, 68.70000457763672, 83.24800109863281)","(9.15000057220459, 37.05000305175781, 65.58200073242188)","(28.05000114440918, 50.400001525878906, 74.53600311279297)","(14.850000381469727, 44.55000305175781, 82.27999877929688)","(29.55000114440918, 35.400001525878906, 84.94200134277344)","(-40.20000076293945, -48.900001525878906, 0.48399999737739563)","(1.5, 5.25, 58.321998596191406)","(-52.20000076293945, 5.400000095367432, 27.58799934387207)","(-44.25, 78.0, 13.309999465942383)"
10,2023-08-02 16:06:46.410355,"(3.750000238418579, 41.70000076293945, 60.01599884033203)","(19.80000114440918, 68.85000610351562, 83.24800109863281)","(9.300000190734863, 38.25, 63.88800048828125)","(27.150001525878906, 50.85000228881836, 74.77799987792969)","(13.65000057220459, 45.150001525878906, 82.27999877929688)","(28.950000762939453, 35.55000305175781, 87.36199951171875)","(-39.60000228881836, -47.400001525878906, 0.48399999737739563)","(0.6000000238418579, 4.800000190734863, 59.04800033569336)","(-52.20000076293945, 5.850000381469727, 27.104000091552734)","(-43.35000228881836, 77.55000305175781, 12.826000213623047)"
11,2023-08-02 16:06:46.470202,"(4.350000381469727, 41.85000228881836, 59.53200149536133)","(19.950000762939453, 69.0, 83.73200225830078)","(9.75, 37.20000076293945, 64.12999725341797)","(27.450000762939453, 50.400001525878906, 73.56800079345703)","(13.950000762939453, 43.5, 82.27999877929688)","(31.05000114440918, 34.05000305175781, 81.7959976196289)","(-39.75, -48.30000305175781, 0.48399999737739563)","(2.1000001430511475, 5.25, 57.8380012512207)","(-51.900001525878906, 7.050000190734863, 26.86199951171875)","(-44.55000305175781, 77.55000305175781, 14.03600025177002)"
12,2023-08-02 16:06:46.530917,"(4.800000190734863, 42.30000305175781, 59.53200149536133)","(20.55000114440918, 68.85000610351562, 82.76399993896484)","(9.450000762939453, 38.400001525878906, 64.12999725341797)","(27.750001907348633, 51.150001525878906, 74.052001953125)","(14.40000057220459, 44.85000228881836, 80.8280029296875)","(29.55000114440918, 33.45000076293945, 84.94200134277344)","(-39.150001525878906, -48.45000076293945, 0.7260000109672546)","(2.4000000953674316, 4.800000190734863, 60.01599884033203)","(-51.60000228881836, 5.700000286102295, 27.58799934387207)","(-43.35000228881836, 78.0, 13.067999839782715)"
13,2023-08-02 16:06:46.590757,"(4.200000286102295, 41.25, 59.77399826049805)","(20.850000381469727, 68.55000305175781, 83.24800109863281)","(9.15000057220459, 38.25, 64.37200164794922)","(27.450000762939453, 50.250003814697266, 74.052001953125)","(14.40000057220459, 45.150001525878906, 81.31199645996094)","(28.200000762939453, 35.85000228881836, 85.18399810791016)","(-39.900001525878906, -47.85000228881836, 0.48399999737739563)","(1.9500000476837158, 5.100000381469727, 59.77399826049805)","(-51.60000228881836, 6.0, 26.86199951171875)","(-43.650001525878906, 77.25, 13.793999671936035)"
14,2023-08-02 16:06:46.650725,"(4.350000381469727, 41.85000228881836, 59.290000915527344)","(21.0, 69.0, 82.27999877929688)","(9.15000057220459, 37.650001525878906, 64.61399841308594)","(27.600000381469727, 51.000003814697266, 74.53600311279297)","(14.40000057220459, 44.85000228881836, 80.8280029296875)","(29.55000114440918, 34.35000228881836, 84.45800018310547)","(-39.75, -48.0, 0.7260000109672546)","(1.5, 4.650000095367432, 57.354000091552734)","(-52.35000228881836, 6.0, 27.58799934387207)","(-43.95000076293945, 77.4000015258789, 13.067999839782715)"
