,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:07:34.051296,"(3.450000047683716, 40.95000076293945, 61.22599792480469)","(19.5, 69.45000457763672, 84.21599578857422)","(9.15000057220459, 37.95000076293945, 66.06600189208984)","(27.750001907348633, 51.30000305175781, 75.50399780273438)","(13.050000190734863, 45.0, 85.18399810791016)","(28.05000114440918, 36.75, 87.36199951171875)","(-40.05000305175781, -47.10000228881836, 1.2100000381469727)","(1.350000023841858, 5.700000286102295, 61.709999084472656)","(-52.35000228881836, 6.600000381469727, 31.218000411987305)","(-44.10000228881836, 77.70000457763672, 15.972000122070312)"
1,2023-08-02 16:07:34.110748,"(2.8500001430511475, 41.85000228881836, 62.194000244140625)","(20.700000762939453, 68.85000610351562, 84.45800018310547)","(9.300000190734863, 38.10000228881836, 66.30799865722656)","(27.900001525878906, 51.150001525878906, 75.98799896240234)","(13.200000762939453, 45.60000228881836, 83.48999786376953)","(30.30000114440918, 35.25, 84.21599578857422)","(-40.20000076293945, -48.150001525878906, 1.694000005722046)","(0.9000000357627869, 5.400000095367432, 60.5)","(-52.20000076293945, 6.900000095367432, 30.492000579833984)","(-43.95000076293945, 77.70000457763672, 15.729999542236328)"
2,2023-08-02 16:07:34.170625,"(4.350000381469727, 42.900001525878906, 60.98400115966797)","(20.100000381469727, 69.60000610351562, 84.94200134277344)","(9.300000190734863, 37.80000305175781, 67.03399658203125)","(27.750001907348633, 51.000003814697266, 76.47200012207031)","(13.65000057220459, 45.30000305175781, 82.76399993896484)","(29.850000381469727, 36.900001525878906, 87.36199951171875)","(-40.20000076293945, -46.95000076293945, 1.2100000381469727)","(0.6000000238418579, 5.400000095367432, 62.194000244140625)","(-52.500003814697266, 7.050000190734863, 30.007999420166016)","(-44.10000228881836, 77.85000610351562, 15.972000122070312)"
3,2023-08-02 16:07:34.230494,"(3.9000000953674316, 42.60000228881836, 61.95199966430664)","(19.950000762939453, 70.20000457763672, 85.4260025024414)","(9.450000762939453, 38.400001525878906, 66.79199981689453)","(27.30000114440918, 51.30000305175781, 76.2300033569336)","(14.250000953674316, 44.85000228881836, 84.45800018310547)","(29.250001907348633, 35.70000076293945, 81.55400085449219)","(-39.900001525878906, -47.25, 1.4520000219345093)","(1.0500000715255737, 6.150000095367432, 61.22599792480469)","(-52.95000076293945, 7.500000476837158, 30.25)","(-44.400001525878906, 77.85000610351562, 16.214000701904297)"
4,2023-08-02 16:07:34.290188,"(3.450000047683716, 42.45000076293945, 62.194000244140625)","(19.80000114440918, 69.60000610351562, 84.94200134277344)","(9.300000190734863, 38.400001525878906, 66.55000305175781)","(27.000001907348633, 51.150001525878906, 75.50399780273438)","(13.950000762939453, 45.0, 83.48999786376953)","(29.100000381469727, 36.0, 89.54000091552734)","(-40.05000305175781, -47.70000076293945, 0.7260000109672546)","(1.350000023841858, 6.0, 60.742000579833984)","(-52.05000305175781, 6.300000190734863, 29.03999900817871)","(-44.25, 78.1500015258789, 16.214000701904297)"
5,2023-08-02 16:07:34.350030,"(3.750000238418579, 42.30000305175781, 62.194000244140625)","(19.950000762939453, 69.60000610351562, 84.45800018310547)","(9.0, 37.650001525878906, 66.30799865722656)","(26.400001525878906, 51.45000076293945, 74.29399871826172)","(13.500000953674316, 45.30000305175781, 83.9739990234375)","(29.100000381469727, 34.80000305175781, 87.84600067138672)","(-39.75, -47.10000228881836, 1.694000005722046)","(1.350000023841858, 5.25, 60.98400115966797)","(-52.500003814697266, 6.750000476837158, 30.97599983215332)","(-43.95000076293945, 77.85000610351562, 16.214000701904297)"
6,2023-08-02 16:07:34.410581,"(3.6000001430511475, 42.75, 61.46799850463867)","(20.400001525878906, 69.9000015258789, 84.69999694824219)","(9.0, 38.85000228881836, 66.30799865722656)","(27.150001525878906, 50.250003814697266, 75.0199966430664)","(13.950000762939453, 45.75, 83.73200225830078)","(28.650001525878906, 35.85000228881836, 86.1520004272461)","(-40.35000228881836, -47.25, 1.4520000219345093)","(1.2000000476837158, 5.850000381469727, 60.98400115966797)","(-52.20000076293945, 7.200000286102295, 30.733999252319336)","(-44.55000305175781, 77.85000610351562, 15.972000122070312)"
7,2023-08-02 16:07:34.470421,"(3.450000047683716, 41.70000076293945, 61.95199966430664)","(20.55000114440918, 70.05000305175781, 83.73200225830078)","(9.0, 38.85000228881836, 67.03399658203125)","(27.750001907348633, 51.750003814697266, 75.98799896240234)","(14.250000953674316, 45.60000228881836, 84.21599578857422)","(29.700000762939453, 35.85000228881836, 87.12000274658203)","(-40.05000305175781, -47.25, 1.4520000219345093)","(1.6500000953674316, 5.550000190734863, 59.77399826049805)","(-52.650001525878906, 7.050000190734863, 29.52400016784668)","(-43.95000076293945, 78.0, 14.76200008392334)"
8,2023-08-02 16:07:34.530594,"(3.3000001907348633, 42.0, 60.742000579833984)","(20.55000114440918, 69.60000610351562, 84.45800018310547)","(8.700000762939453, 37.35000228881836, 66.79199981689453)","(27.30000114440918, 51.000003814697266, 75.98799896240234)","(13.500000953674316, 46.05000305175781, 83.48999786376953)","(26.400001525878906, 34.650001525878906, 89.78199768066406)","(-39.75, -47.85000228881836, 1.2100000381469727)","(1.350000023841858, 5.550000190734863, 60.742000579833984)","(-52.80000305175781, 6.150000095367432, 30.733999252319336)","(-43.35000228881836, 78.0, 15.48799991607666)"
9,2023-08-02 16:07:34.617646,"(4.350000381469727, 41.55000305175781, 60.742000579833984)","(20.700000762939453, 69.60000610351562, 83.9739990234375)","(9.15000057220459, 38.55000305175781, 66.06600189208984)","(27.750001907348633, 50.250003814697266, 76.2300033569336)","(13.200000762939453, 44.85000228881836, 84.21599578857422)","(28.350000381469727, 34.35000228881836, 83.48999786376953)","(-39.75, -46.80000305175781, 0.9679999947547913)","(1.2000000476837158, 5.550000190734863, 60.257999420166016)","(-51.750003814697266, 6.450000286102295, 28.555999755859375)","(-43.5, 78.0, 14.03600025177002)"
