,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-01 13:03:55.253221,"(49.95000076293945, 48.150001525878906, -1297.845947265625)","(-6.450000286102295, -6.600000381469727, -5.081999778747559)","(-6.0, -5.700000286102295, -4.5980000495910645)","(42.30000305175781, 33.45000076293945, 81.7959976196289)","(1.9500000476837158, -3.1500000953674316, 55.17599868774414)","(23.850000381469727, -15.15000057220459, 62.678001403808594)","(1.8000000715255737, -40.20000076293945, 47.43199920654297)","(-2.1000001430511475, -42.30000305175781, 38.236000061035156)","(-31.950000762939453, -12.90000057220459, 40.65599822998047)","(-4.800000190734863, 41.55000305175781, 39.20399856567383)"
1,2023-08-01 13:03:55.283256,"(47.10000228881836, 49.35000228881836, -1305.5899658203125)","(-6.150000095367432, -6.450000286102295, -5.081999778747559)","(-5.700000286102295, -5.400000095367432, -4.840000152587891)","(39.150001525878906, 34.05000305175781, 82.27999877929688)","(-0.6000000238418579, -2.25, 55.902000427246094)","(20.700000762939453, -16.05000114440918, 65.0979995727539)","(-1.0500000715255737, -40.05000305175781, 47.67399978637695)","(-7.350000381469727, -43.35000228881836, 40.89799880981445)","(-34.80000305175781, -12.750000953674316, 42.59199905395508)","(-8.700000762939453, 42.30000305175781, 39.20399856567383)"
2,2023-08-01 13:03:55.373015,"(45.75, 50.55000305175781, -1276.0660400390625)","(-6.450000286102295, -6.600000381469727, -5.323999881744385)","(-5.700000286102295, -5.550000190734863, -4.840000152587891)","(39.150001525878906, 34.20000076293945, 81.7959976196289)","(-3.3000001907348633, -2.25, 58.07999801635742)","(16.650001525878906, -16.350000381469727, 62.678001403808594)","(-2.4000000953674316, -40.20000076293945, 47.91600036621094)","(-9.75, -42.30000305175781, 38.236000061035156)","(-36.150001525878906, -12.750000953674316, 42.10799789428711)","(-12.450000762939453, 42.30000305175781, 38.236000061035156)"
3,2023-08-01 13:03:55.463316,"(44.85000228881836, 50.250003814697266, -1298.572021484375)","(-6.450000286102295, -6.450000286102295, -5.323999881744385)","(-5.850000381469727, -5.850000381469727, -4.840000152587891)","(37.5, 33.900001525878906, 82.27999877929688)","(-3.450000047683716, -1.350000023841858, 57.8380012512207)","(14.40000057220459, -15.90000057220459, 61.709999084472656)","(-3.3000001907348633, -40.5, 48.15800094604492)","(-9.0, -41.85000228881836, 37.75199890136719)","(-37.05000305175781, -12.600000381469727, 41.624000549316406)","(-12.90000057220459, 41.85000228881836, 39.20399856567383)"
4,2023-08-01 13:03:55.493244,"(45.150001525878906, 50.85000228881836, -1273.887939453125)","(-6.0, -6.150000095367432, -5.323999881744385)","(-5.700000286102295, -5.550000190734863, -4.5980000495910645)","(39.0, 34.35000228881836, 80.58599853515625)","(-3.750000238418579, -2.1000001430511475, 55.902000427246094)","(16.650001525878906, -14.550000190734863, 64.61399841308594)","(-3.3000001907348633, -39.900001525878906, 46.70600128173828)","(-10.200000762939453, -40.80000305175781, 37.99399948120117)","(-37.05000305175781, -12.90000057220459, 40.65599822998047)","(-13.65000057220459, 42.30000305175781, 38.236000061035156)"
5,2023-08-01 13:03:55.553093,"(44.85000228881836, 51.000003814697266, -1313.8179931640625)","(-6.300000190734863, -6.450000286102295, -5.323999881744385)","(-5.700000286102295, -5.850000381469727, -4.5980000495910645)","(37.20000076293945, 34.05000305175781, 80.8280029296875)","(-3.9000000953674316, -2.8500001430511475, 56.869998931884766)","(14.700000762939453, -14.550000190734863, 61.22599792480469)","(-3.9000000953674316, -39.900001525878906, 46.947998046875)","(-11.700000762939453, -41.400001525878906, 37.268001556396484)","(-38.55000305175781, -14.250000953674316, 41.38199996948242)","(-14.550000190734863, 41.70000076293945, 38.47800064086914)"
6,2023-08-01 13:03:55.644368,"(43.650001525878906, 49.500003814697266, -1280.4219970703125)","(-6.300000190734863, -6.450000286102295, -5.081999778747559)","(-5.700000286102295, -5.550000190734863, -4.840000152587891)","(36.900001525878906, 34.20000076293945, 81.06999969482422)","(-6.0, -2.25, 56.14400100708008)","(14.850000381469727, -15.90000057220459, 63.645999908447266)","(-4.350000381469727, -40.5, 45.737998962402344)","(-12.600000381469727, -42.75, 38.236000061035156)","(-38.85000228881836, -13.800000190734863, 41.624000549316406)","(-15.300000190734863, 40.95000076293945, 36.29999923706055)"
7,2023-08-01 13:03:55.673307,"(45.150001525878906, 48.60000228881836, -1372.6240234375)","(-6.450000286102295, -6.600000381469727, -4.840000152587891)","(-5.700000286102295, -5.700000286102295, -4.840000152587891)","(37.650001525878906, 33.150001525878906, 80.8280029296875)","(-3.9000000953674316, -3.9000000953674316, 54.933998107910156)","(13.65000057220459, -17.700000762939453, 62.43600082397461)","(-3.0, -41.85000228881836, 45.737998962402344)","(-10.200000762939453, -43.20000076293945, 34.60599899291992)","(-37.5, -14.250000953674316, 39.93000030517578)","(-11.40000057220459, 39.30000305175781, 34.36399841308594)"
8,2023-08-01 13:03:55.732605,"(50.10000228881836, 45.75, -1300.2659912109375)","(-6.150000095367432, -6.600000381469727, -5.323999881744385)","(-5.850000381469727, -5.400000095367432, -4.840000152587891)","(41.25, 32.70000076293945, 77.197998046875)","(1.6500000953674316, -6.900000095367432, 50.093997955322266)","(23.55000114440918, -18.600000381469727, 59.77399826049805)","(3.0, -43.05000305175781, 37.75199890136719)","(-2.1000001430511475, -46.650001525878906, 29.766000747680664)","(-32.10000228881836, -15.600000381469727, 31.218000411987305)","(-0.45000001788139343, 38.10000228881836, 22.02199935913086)"
9,2023-08-01 13:03:55.793031,"(49.80000305175781, 45.900001525878906, -1300.0240478515625)","(-6.450000286102295, -6.300000190734863, -4.840000152587891)","(-5.550000190734863, -5.550000190734863, -4.5980000495910645)","(43.05000305175781, 30.30000114440918, 69.21199798583984)","(3.3000001907348633, -6.900000095367432, 38.236000061035156)","(25.950000762939453, -20.25, 40.172000885009766)","(2.25, -45.30000305175781, 27.829999923706055)","(0.0, -48.30000305175781, 11.37399959564209)","(-32.10000228881836, -17.55000114440918, 19.360000610351562)","(-0.6000000238418579, 34.650001525878906, 6.533999919891357)"
10,2023-08-01 13:03:55.853027,"(38.25, 49.35000228881836, -1225.2459716796875)","(-6.150000095367432, -6.150000095367432, -5.323999881744385)","(-5.850000381469727, -5.550000190734863, -4.5980000495910645)","(33.45000076293945, 31.80000114440918, 67.03399658203125)","(-10.800000190734863, -3.750000238418579, 36.29999923706055)","(8.700000762939453, -19.05000114440918, 37.99399948120117)","(-9.450000762939453, -42.150001525878906, 27.34600067138672)","(-19.200000762939453, -46.20000076293945, 9.437999725341797)","(-43.35000228881836, -15.450000762939453, 19.8439998626709)","(-22.200000762939453, 37.95000076293945, 7.501999855041504)"
11,2023-08-01 13:03:55.912985,"(34.80000305175781, 51.000003814697266, -1269.2900390625)","(-6.300000190734863, -6.450000286102295, -5.081999778747559)","(-5.550000190734863, -5.25, -4.5980000495910645)","(30.000001907348633, 33.0, 66.79199981689453)","(-15.90000057220459, -1.8000000715255737, 36.05799865722656)","(-0.15000000596046448, -14.40000057220459, 37.0260009765625)","(-14.250000953674316, -41.25, 26.13599967956543)","(-25.200000762939453, -43.05000305175781, 10.64799976348877)","(-48.45000076293945, -14.100000381469727, 17.18199920654297)","(-29.850000381469727, 40.20000076293945, 6.533999919891357)"
