,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-01 13:07:13.342026,"(26.100000381469727, 61.05000305175781, -1308.97802734375)","(-6.300000190734863, -6.450000286102295, -5.081999778747559)","(-5.700000286102295, -5.550000190734863, -4.5980000495910645)","(20.400001525878906, 42.45000076293945, 75.50399780273438)","(-26.55000114440918, 7.500000476837158, 46.947998046875)","(-12.15000057220459, -3.9000000953674316, 51.78799819946289)","(-25.500001907348633, -31.650001525878906, 38.236000061035156)","(-39.150001525878906, -33.45000076293945, 26.86199951171875)","(-61.500003814697266, -4.950000286102295, 31.218000411987305)","(-43.05000305175781, 48.900001525878906, 23.715999603271484)"
1,2023-08-01 13:07:13.401929,"(26.700000762939453, 60.000003814697266, -1351.0859375)","(-6.300000190734863, -6.150000095367432, -4.840000152587891)","(-5.850000381469727, -5.700000286102295, -4.5980000495910645)","(21.600000381469727, 41.70000076293945, 75.74600219726562)","(-26.100000381469727, 7.350000381469727, 47.43199920654297)","(-10.950000762939453, -6.150000095367432, 52.27199935913086)","(-25.650001525878906, -33.30000305175781, 37.99399948120117)","(-39.900001525878906, -33.75, 24.926000595092773)","(-61.500003814697266, -7.050000190734863, 31.459999084472656)","(-42.60000228881836, 47.400001525878906, 23.715999603271484)"
2,2023-08-01 13:07:13.461773,"(26.100000381469727, 58.500003814697266, -1320.8359375)","(-6.450000286102295, -6.600000381469727, -5.081999778747559)","(-6.0, -5.100000381469727, -4.840000152587891)","(21.600000381469727, 40.650001525878906, 75.98799896240234)","(-27.30000114440918, 4.800000190734863, 47.189998626708984)","(-10.200000762939453, -7.500000476837158, 52.029998779296875)","(-24.750001907348633, -34.650001525878906, 38.236000061035156)","(-38.55000305175781, -35.85000228881836, 27.34600067138672)","(-61.95000076293945, -8.25, 32.428001403808594)","(-42.0, 45.75, 22.74799919128418)"
3,2023-08-01 13:07:13.522259,"(24.0, 55.650001525878906, -1300.75)","(-6.150000095367432, -6.300000190734863, -5.565999984741211)","(-5.400000095367432, -5.550000190734863, -4.840000152587891)","(19.950000762939453, 38.55000305175781, 78.89199829101562)","(-29.100000381469727, 2.700000047683716, 49.85200119018555)","(-11.850000381469727, -9.90000057220459, 52.27199935913086)","(-27.000001907348633, -37.35000228881836, 41.624000549316406)","(-40.35000228881836, -39.75, 27.829999923706055)","(-62.85000228881836, -11.25, 35.57400131225586)","(-44.70000076293945, 40.95000076293945, 27.829999923706055)"
4,2023-08-01 13:07:13.582100,"(18.600000381469727, 52.500003814697266, -1314.0599365234375)","(-6.300000190734863, -6.300000190734863, -5.081999778747559)","(-5.700000286102295, -5.400000095367432, -4.840000152587891)","(16.5, 35.85000228881836, 80.8280029296875)","(-32.25, -1.5, 54.45000076293945)","(-18.150001525878906, -17.55000114440918, 57.354000091552734)","(-30.450000762939453, -41.400001525878906, 44.52799987792969)","(-44.85000228881836, -44.25, 33.880001068115234)","(-66.1500015258789, -15.450000762939453, 38.720001220703125)","(-49.500003814697266, 35.10000228881836, 34.36399841308594)"
5,2023-08-01 13:07:13.642324,"(16.05000114440918, 55.35000228881836, -1295.426025390625)","(-6.450000286102295, -6.0, -5.081999778747559)","(-5.700000286102295, -5.400000095367432, -4.5980000495910645)","(14.40000057220459, 36.30000305175781, 79.86000061035156)","(-36.60000228881836, -1.350000023841858, 53.481998443603516)","(-24.900001525878906, -15.450000762939453, 58.805999755859375)","(-33.150001525878906, -39.30000305175781, 42.59199905395508)","(-50.70000076293945, -43.80000305175781, 34.60599899291992)","(-67.80000305175781, -13.65000057220459, 36.29999923706055)","(-53.85000228881836, 36.75, 30.25)"
6,2023-08-01 13:07:13.702319,"(21.0, 59.400001525878906, -1283.083984375)","(-6.450000286102295, -6.300000190734863, -5.081999778747559)","(-5.400000095367432, -5.550000190734863, -4.840000152587891)","(16.350000381469727, 40.05000305175781, 78.16600036621094)","(-33.30000305175781, 4.5, 50.33599853515625)","(-19.5, -8.40000057220459, 52.513999938964844)","(-30.450000762939453, -34.05000305175781, 39.6879997253418)","(-47.10000228881836, -37.05000305175781, 30.007999420166016)","(-65.85000610351562, -8.25, 34.36399841308594)","(-49.500003814697266, 45.45000076293945, 26.619998931884766)"
7,2023-08-01 13:07:13.762181,"(25.350000381469727, 61.05000305175781, -1243.39599609375)","(-6.150000095367432, -6.300000190734863, -5.081999778747559)","(-5.850000381469727, -5.400000095367432, -4.5980000495910645)","(20.400001525878906, 40.5, 76.2300033569336)","(-28.350000381469727, 5.100000381469727, 48.400001525878906)","(-14.250000953674316, -4.950000286102295, 54.20800018310547)","(-27.000001907348633, -33.0, 38.236000061035156)","(-40.80000305175781, -34.80000305175781, 27.58799934387207)","(-62.400001525878906, -7.500000476837158, 32.428001403808594)","(-43.95000076293945, 46.650001525878906, 25.167999267578125)"
8,2023-08-01 13:07:13.882193,"(26.250001907348633, 60.000003814697266, -1312.6080322265625)","(-6.750000476837158, -6.450000286102295, -5.323999881744385)","(-5.850000381469727, -5.400000095367432, -4.5980000495910645)","(21.150001525878906, 41.55000305175781, 74.77799987792969)","(-26.100000381469727, 6.150000095367432, 47.189998626708984)","(-12.15000057220459, -6.450000286102295, 48.88399887084961)","(-24.600000381469727, -33.45000076293945, 37.75199890136719)","(-39.30000305175781, -35.25, 26.86199951171875)","(-61.500003814697266, -5.850000381469727, 30.97599983215332)","(-41.55000305175781, 47.25, 24.200000762939453)"
9,2023-08-01 13:07:13.913108,"(26.850000381469727, 57.60000228881836, -1299.2979736328125)","(-6.150000095367432, -6.750000476837158, -4.840000152587891)","(-5.700000286102295, -5.550000190734863, -4.5980000495910645)","(22.650001525878906, 39.30000305175781, 75.98799896240234)","(-25.950000762939453, 4.200000286102295, 46.947998046875)","(-10.350000381469727, -7.650000095367432, 50.33599853515625)","(-24.450000762939453, -34.20000076293945, 39.6879997253418)","(-37.20000076293945, -35.55000305175781, 25.40999984741211)","(-60.45000076293945, -9.15000057220459, 31.944000244140625)","(-40.5, 45.0, 22.506000518798828)"
