,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:01:49.291970,"(3.750000238418579, 41.400001525878906, 59.77399826049805)","(19.650001525878906, 68.25, 83.00599670410156)","(9.0, 37.20000076293945, 65.58200073242188)","(27.30000114440918, 49.20000076293945, 75.50399780273438)","(14.100000381469727, 43.5, 83.00599670410156)","(28.500001907348633, 33.60000228881836, 84.45800018310547)","(-40.20000076293945, -48.150001525878906, 0.7260000109672546)","(1.350000023841858, 4.5, 59.53200149536133)","(-52.05000305175781, 4.5, 28.79800033569336)","(-43.20000076293945, 77.4000015258789, 14.03600025177002)"
1,2023-08-02 16:01:49.351464,"(4.050000190734863, 41.25, 59.77399826049805)","(19.950000762939453, 68.70000457763672, 83.48999786376953)","(9.15000057220459, 36.900001525878906, 64.61399841308594)","(27.600000381469727, 49.500003814697266, 73.80999755859375)","(14.700000762939453, 43.80000305175781, 82.27999877929688)","(28.350000381469727, 34.20000076293945, 83.73200225830078)","(-39.45000076293945, -49.20000076293945, 0.9679999947547913)","(1.2000000476837158, 5.25, 59.04800033569336)","(-51.900001525878906, 5.400000095367432, 28.79800033569336)","(-44.25, 77.55000305175781, 15.246000289916992)"
2,2023-08-02 16:01:49.411519,"(3.750000238418579, 41.400001525878906, 60.01599884033203)","(19.950000762939453, 69.30000305175781, 82.76399993896484)","(9.15000057220459, 37.35000228881836, 65.0979995727539)","(28.350000381469727, 50.70000076293945, 75.0199966430664)","(14.250000953674316, 44.400001525878906, 83.00599670410156)","(30.900001525878906, 35.70000076293945, 82.76399993896484)","(-39.75, -48.60000228881836, 0.9679999947547913)","(1.6500000953674316, 5.100000381469727, 58.805999755859375)","(-51.60000228881836, 5.700000286102295, 29.03999900817871)","(-43.650001525878906, 77.4000015258789, 15.48799991607666)"
3,2023-08-02 16:01:49.471712,"(4.350000381469727, 41.55000305175781, 60.01599884033203)","(20.25, 69.75, 83.24800109863281)","(9.300000190734863, 37.20000076293945, 64.37200164794922)","(27.150001525878906, 50.10000228881836, 74.77799987792969)","(13.500000953674316, 44.25, 83.24800109863281)","(29.100000381469727, 33.0, 85.4260025024414)","(-39.60000228881836, -48.750003814697266, 1.2100000381469727)","(1.5, 4.5, 60.257999420166016)","(-51.60000228881836, 6.0, 29.281999588012695)","(-43.650001525878906, 76.5, 15.003999710083008)"
4,2023-08-02 16:01:49.530934,"(3.1500000953674316, 40.650001525878906, 60.257999420166016)","(19.950000762939453, 68.70000457763672, 83.00599670410156)","(9.0, 37.80000305175781, 65.58200073242188)","(27.30000114440918, 50.400001525878906, 75.0199966430664)","(14.100000381469727, 44.25, 81.55400085449219)","(28.350000381469727, 33.75, 81.55400085449219)","(-39.60000228881836, -48.45000076293945, 0.9679999947547913)","(2.5500001907348633, 4.800000190734863, 59.77399826049805)","(-51.750003814697266, 4.950000286102295, 28.31399917602539)","(-44.25, 76.05000305175781, 14.519999504089355)"
5,2023-08-02 16:01:49.591699,"(3.6000001430511475, 40.95000076293945, 59.53200149536133)","(20.100000381469727, 68.70000457763672, 83.9739990234375)","(9.600000381469727, 36.900001525878906, 65.0979995727539)","(26.850000381469727, 50.400001525878906, 75.26200103759766)","(13.200000762939453, 43.20000076293945, 83.73200225830078)","(30.30000114440918, 37.20000076293945, 82.52200317382812)","(-39.75, -48.60000228881836, 0.7260000109672546)","(1.2000000476837158, 4.050000190734863, 59.290000915527344)","(-52.05000305175781, 5.400000095367432, 28.31399917602539)","(-43.650001525878906, 76.35000610351562, 14.519999504089355)"
6,2023-08-02 16:01:49.651519,"(4.350000381469727, 40.95000076293945, 60.01599884033203)","(20.55000114440918, 68.70000457763672, 83.24800109863281)","(9.600000381469727, 37.5, 64.37200164794922)","(27.150001525878906, 49.95000076293945, 75.0199966430664)","(13.950000762939453, 44.10000228881836, 83.24800109863281)","(28.350000381469727, 33.900001525878906, 85.66799926757812)","(-39.60000228881836, -48.30000305175781, 0.48399999737739563)","(2.700000047683716, 4.5, 59.53200149536133)","(-51.900001525878906, 6.150000095367432, 29.281999588012695)","(-43.5, 76.35000610351562, 14.519999504089355)"
7,2023-08-02 16:01:49.737542,"(3.6000001430511475, 41.25, 60.01599884033203)","(21.30000114440918, 69.1500015258789, 82.76399993896484)","(9.450000762939453, 36.45000076293945, 64.12999725341797)","(28.05000114440918, 49.650001525878906, 75.0199966430664)","(13.800000190734863, 44.10000228881836, 82.76399993896484)","(29.400001525878906, 32.55000305175781, 84.69999694824219)","(-39.900001525878906, -48.900001525878906, 0.7260000109672546)","(1.8000000715255737, 3.6000001430511475, 57.8380012512207)","(-52.20000076293945, 5.550000190734863, 29.03999900817871)","(-43.80000305175781, 77.25, 15.003999710083008)"
8,2023-08-02 16:01:49.801455,"(3.750000238418579, 41.400001525878906, 60.01599884033203)","(20.55000114440918, 69.0, 82.76399993896484)","(9.300000190734863, 37.80000305175781, 65.8239974975586)","(27.600000381469727, 49.80000305175781, 74.052001953125)","(13.800000190734863, 44.400001525878906, 82.27999877929688)","(29.850000381469727, 34.35000228881836, 85.90999603271484)","(-39.45000076293945, -48.30000305175781, 0.48399999737739563)","(1.9500000476837158, 3.3000001907348633, 60.257999420166016)","(-51.60000228881836, 5.25, 30.25)","(-43.20000076293945, 76.35000610351562, 13.552000045776367)"
9,2023-08-02 16:01:49.914885,"(4.5, 41.10000228881836, 59.53200149536133)","(21.150001525878906, 68.55000305175781, 83.24800109863281)","(9.300000190734863, 37.5, 65.0979995727539)","(27.750001907348633, 50.55000305175781, 73.80999755859375)","(13.65000057220459, 44.400001525878906, 83.24800109863281)","(27.900001525878906, 33.900001525878906, 84.21599578857422)","(-39.900001525878906, -48.45000076293945, 0.9679999947547913)","(1.9500000476837158, 4.950000286102295, 58.07999801635742)","(-51.60000228881836, 6.150000095367432, 28.555999755859375)","(-43.650001525878906, 77.10000610351562, 14.76200008392334)"
