,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:02:57.421727,"(3.0, 40.650001525878906, 58.56399917602539)","(19.950000762939453, 68.4000015258789, 81.31199645996094)","(9.0, 37.5, 63.40399932861328)","(26.250001907348633, 49.95000076293945, 73.32599639892578)","(12.90000057220459, 44.400001525878906, 81.7959976196289)","(28.650001525878906, 35.85000228881836, 85.4260025024414)","(-40.650001525878906, -48.45000076293945, -0.24199999868869781)","(1.9500000476837158, 5.25, 59.04800033569336)","(-52.05000305175781, 5.550000190734863, 25.40999984741211)","(-44.10000228881836, 77.70000457763672, 11.616000175476074)"
1,2023-08-02 16:02:57.481501,"(3.0, 41.55000305175781, 58.321998596191406)","(19.80000114440918, 69.0, 82.52200317382812)","(9.450000762939453, 37.95000076293945, 61.95199966430664)","(27.450000762939453, 51.000003814697266, 73.08399963378906)","(13.65000057220459, 43.95000076293945, 80.34400177001953)","(30.450000762939453, 33.60000228881836, 83.24800109863281)","(-40.35000228881836, -48.60000228881836, 0.0)","(0.15000000596046448, 5.100000381469727, 58.07999801635742)","(-52.05000305175781, 5.700000286102295, 26.86199951171875)","(-45.0, 76.80000305175781, 12.583999633789062)"
2,2023-08-02 16:02:57.540860,"(3.450000047683716, 41.25, 58.07999801635742)","(19.5, 69.75, 81.55400085449219)","(9.600000381469727, 38.25, 62.43600082397461)","(27.600000381469727, 50.85000228881836, 73.56800079345703)","(13.950000762939453, 44.25, 80.34400177001953)","(27.450000762939453, 33.900001525878906, 85.90999603271484)","(-39.45000076293945, -48.750003814697266, -0.7260000109672546)","(1.2000000476837158, 5.400000095367432, 56.869998931884766)","(-52.35000228881836, 5.400000095367432, 25.893999099731445)","(-43.650001525878906, 77.55000305175781, 10.890000343322754)"
3,2023-08-02 16:02:57.600625,"(4.050000190734863, 41.400001525878906, 58.321998596191406)","(20.100000381469727, 68.55000305175781, 81.7959976196289)","(9.600000381469727, 36.900001525878906, 62.91999816894531)","(27.600000381469727, 49.95000076293945, 72.11599731445312)","(14.700000762939453, 43.95000076293945, 82.27999877929688)","(27.150001525878906, 33.0, 84.94200134277344)","(-39.900001525878906, -48.60000228881836, 0.0)","(0.6000000238418579, 4.5, 57.59600067138672)","(-52.35000228881836, 4.5, 26.378000259399414)","(-44.55000305175781, 77.10000610351562, 12.100000381469727)"
4,2023-08-02 16:02:57.661464,"(4.5, 40.80000305175781, 58.321998596191406)","(20.25, 68.70000457763672, 81.55400085449219)","(9.15000057220459, 37.35000228881836, 64.37200164794922)","(28.200000762939453, 49.80000305175781, 72.5999984741211)","(13.950000762939453, 43.650001525878906, 81.7959976196289)","(28.200000762939453, 35.55000305175781, 81.55400085449219)","(-39.30000305175781, -48.750003814697266, -0.7260000109672546)","(1.8000000715255737, 4.350000381469727, 58.56399917602539)","(-52.05000305175781, 5.100000381469727, 26.13599967956543)","(-43.05000305175781, 77.4000015258789, 11.616000175476074)"
5,2023-08-02 16:02:57.720956,"(3.750000238418579, 41.10000228881836, 57.59600067138672)","(20.850000381469727, 69.0, 81.31199645996094)","(9.450000762939453, 37.5, 63.40399932861328)","(28.05000114440918, 50.250003814697266, 74.052001953125)","(14.700000762939453, 44.70000076293945, 81.06999969482422)","(29.250001907348633, 32.55000305175781, 82.76399993896484)","(-39.900001525878906, -48.45000076293945, -0.48399999737739563)","(1.5, 4.650000095367432, 56.62799835205078)","(-51.60000228881836, 5.550000190734863, 25.167999267578125)","(-44.25, 77.10000610351562, 11.857999801635742)"
6,2023-08-02 16:02:57.781552,"(3.9000000953674316, 40.650001525878906, 56.14400100708008)","(19.80000114440918, 69.30000305175781, 81.55400085449219)","(9.450000762939453, 38.10000228881836, 62.43600082397461)","(27.450000762939453, 51.150001525878906, 71.8740005493164)","(15.000000953674316, 44.85000228881836, 79.61799621582031)","(28.650001525878906, 33.45000076293945, 81.7959976196289)","(-40.05000305175781, -47.70000076293945, -1.2100000381469727)","(2.4000000953674316, 5.400000095367432, 57.354000091552734)","(-52.05000305175781, 4.800000190734863, 24.441999435424805)","(-43.05000305175781, 77.4000015258789, 9.680000305175781)"
7,2023-08-02 16:02:57.841194,"(4.800000190734863, 42.60000228881836, 54.69200134277344)","(20.55000114440918, 69.1500015258789, 81.06999969482422)","(9.450000762939453, 38.70000076293945, 61.46799850463867)","(28.350000381469727, 51.000003814697266, 70.4219970703125)","(14.550000190734863, 45.150001525878906, 78.6500015258789)","(29.850000381469727, 34.35000228881836, 82.03800201416016)","(-39.150001525878906, -47.400001525878906, -2.4200000762939453)","(1.8000000715255737, 5.100000381469727, 55.417999267578125)","(-52.05000305175781, 6.450000286102295, 24.926000595092773)","(-42.900001525878906, 77.85000610351562, 8.227999687194824)"
8,2023-08-02 16:02:57.929982,"(4.350000381469727, 43.05000305175781, 51.0620002746582)","(21.150001525878906, 69.9000015258789, 77.197998046875)","(9.90000057220459, 39.0, 58.07999801635742)","(27.900001525878906, 50.85000228881836, 67.2760009765625)","(14.250000953674316, 45.900001525878906, 75.98799896240234)","(28.650001525878906, 34.35000228881836, 77.92399597167969)","(-39.75, -46.95000076293945, -3.629999876022339)","(2.5500001907348633, 5.100000381469727, 51.78799819946289)","(-51.60000228881836, 6.750000476837158, 18.875999450683594)","(-42.0, 78.60000610351562, 1.4520000219345093)"
9,2023-08-02 16:02:57.961576,"(6.150000095367432, 44.10000228881836, 45.012001037597656)","(22.200000762939453, 70.6500015258789, 73.80999755859375)","(10.5, 39.60000228881836, 53.481998443603516)","(27.600000381469727, 51.45000076293945, 64.85600280761719)","(15.90000057220459, 45.45000076293945, 72.35800170898438)","(33.150001525878906, 36.45000076293945, 73.32599639892578)","(-38.25, -46.05000305175781, -6.533999919891357)","(3.450000047683716, 7.800000190734863, 45.97999954223633)","(-51.30000305175781, 7.500000476837158, 10.64799976348877)","(-40.20000076293945, 79.80000305175781, -4.840000152587891)"
