,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:03:16.200783,"(4.350000381469727, 40.20000076293945, 60.257999420166016)","(20.850000381469727, 67.05000305175781, 83.24800109863281)","(9.600000381469727, 37.35000228881836, 64.37200164794922)","(27.600000381469727, 49.35000228881836, 75.26200103759766)","(14.550000190734863, 43.20000076293945, 82.27999877929688)","(27.450000762939453, 32.25, 86.63600158691406)","(-39.60000228881836, -49.500003814697266, 0.9679999947547913)","(1.5, 4.650000095367432, 58.56399917602539)","(-51.45000076293945, 4.950000286102295, 27.104000091552734)","(-43.5, 76.6500015258789, 13.793999671936035)"
1,2023-08-02 16:03:16.290907,"(4.050000190734863, 40.35000228881836, 59.77399826049805)","(20.850000381469727, 68.10000610351562, 82.76399993896484)","(9.600000381469727, 36.60000228881836, 64.37200164794922)","(27.600000381469727, 49.35000228881836, 73.56800079345703)","(13.350000381469727, 43.05000305175781, 80.8280029296875)","(28.200000762939453, 33.60000228881836, 82.76399993896484)","(-39.30000305175781, -49.05000305175781, 0.9679999947547913)","(1.0500000715255737, 4.050000190734863, 59.290000915527344)","(-52.20000076293945, 5.700000286102295, 27.58799934387207)","(-43.5, 76.35000610351562, 14.277999877929688)"
2,2023-08-02 16:03:16.320810,"(4.650000095367432, 40.95000076293945, 59.77399826049805)","(21.0, 68.70000457763672, 82.03800201416016)","(9.75, 36.75, 64.61399841308594)","(27.450000762939453, 50.250003814697266, 75.0199966430664)","(14.100000381469727, 43.05000305175781, 82.03800201416016)","(29.55000114440918, 34.35000228881836, 83.00599670410156)","(-40.05000305175781, -48.900001525878906, 0.24199999868869781)","(0.9000000357627869, 4.350000381469727, 59.04800033569336)","(-52.05000305175781, 4.650000095367432, 28.07200050354004)","(-43.35000228881836, 76.95000457763672, 13.793999671936035)"
3,2023-08-02 16:03:16.380845,"(4.350000381469727, 40.80000305175781, 59.53200149536133)","(21.0, 68.10000610351562, 81.7959976196289)","(8.850000381469727, 37.35000228881836, 63.40399932861328)","(27.600000381469727, 49.80000305175781, 73.80999755859375)","(13.950000762939453, 43.20000076293945, 81.7959976196289)","(28.950000762939453, 34.95000076293945, 89.05599975585938)","(-39.75, -49.650001525878906, 0.9679999947547913)","(2.5500001907348633, 3.9000000953674316, 59.04800033569336)","(-51.750003814697266, 4.5, 28.07200050354004)","(-43.95000076293945, 75.45000457763672, 13.793999671936035)"
4,2023-08-02 16:03:16.440684,"(4.200000286102295, 40.20000076293945, 59.53200149536133)","(19.80000114440918, 67.80000305175781, 82.03800201416016)","(9.300000190734863, 36.75, 64.37200164794922)","(28.05000114440918, 49.650001525878906, 74.53600311279297)","(14.550000190734863, 43.80000305175781, 82.27999877929688)","(28.80000114440918, 34.80000305175781, 84.69999694824219)","(-40.05000305175781, -49.500003814697266, 0.48399999737739563)","(1.2000000476837158, 4.5, 58.56399917602539)","(-51.60000228881836, 4.350000381469727, 27.58799934387207)","(-42.45000076293945, 77.4000015258789, 12.342000007629395)"
5,2023-08-02 16:03:16.500527,"(4.200000286102295, 40.35000228881836, 59.77399826049805)","(20.700000762939453, 68.4000015258789, 82.27999877929688)","(9.0, 36.900001525878906, 64.12999725341797)","(27.750001907348633, 49.500003814697266, 74.77799987792969)","(13.500000953674316, 42.150001525878906, 83.00599670410156)","(27.150001525878906, 31.05000114440918, 83.24800109863281)","(-39.45000076293945, -48.30000305175781, 0.48399999737739563)","(1.5, 4.050000190734863, 58.07999801635742)","(-51.45000076293945, 4.950000286102295, 28.79800033569336)","(-42.75, 76.35000610351562, 13.309999465942383)"
6,2023-08-02 16:03:16.561329,"(3.9000000953674316, 41.10000228881836, 59.290000915527344)","(20.55000114440918, 68.55000305175781, 82.27999877929688)","(9.450000762939453, 36.150001525878906, 65.0979995727539)","(27.750001907348633, 49.500003814697266, 74.77799987792969)","(13.950000762939453, 43.35000228881836, 82.03800201416016)","(30.150001525878906, 35.10000228881836, 86.63600158691406)","(-39.45000076293945, -49.05000305175781, 0.24199999868869781)","(1.2000000476837158, 4.200000286102295, 59.53200149536133)","(-51.60000228881836, 4.950000286102295, 27.58799934387207)","(-43.05000305175781, 77.10000610351562, 13.067999839782715)"
7,2023-08-02 16:03:16.621188,"(3.9000000953674316, 40.35000228881836, 59.53200149536133)","(20.25, 67.95000457763672, 83.48999786376953)","(9.15000057220459, 36.30000305175781, 64.37200164794922)","(27.150001525878906, 49.650001525878906, 74.052001953125)","(13.65000057220459, 43.5, 82.76399993896484)","(27.750001907348633, 34.650001525878906, 84.69999694824219)","(-39.0, -49.500003814697266, 0.48399999737739563)","(1.350000023841858, 3.9000000953674316, 59.290000915527344)","(-52.500003814697266, 4.800000190734863, 29.52400016784668)","(-43.35000228881836, 75.9000015258789, 13.552000045776367)"
8,2023-08-02 16:03:16.681533,"(4.350000381469727, 40.80000305175781, 59.04800033569336)","(20.25, 68.55000305175781, 82.76399993896484)","(8.700000762939453, 37.5, 64.85600280761719)","(27.900001525878906, 49.95000076293945, 73.32599639892578)","(14.250000953674316, 43.05000305175781, 83.00599670410156)","(30.30000114440918, 33.150001525878906, 82.03800201416016)","(-39.75, -48.900001525878906, 0.48399999737739563)","(1.9500000476837158, 3.0, 59.04800033569336)","(-51.60000228881836, 4.950000286102295, 29.281999588012695)","(-44.400001525878906, 76.95000457763672, 14.03600025177002)"
9,2023-08-02 16:03:16.741483,"(4.350000381469727, 40.95000076293945, 60.01599884033203)","(20.700000762939453, 69.0, 82.76399993896484)","(9.15000057220459, 37.05000305175781, 64.37200164794922)","(27.30000114440918, 49.80000305175781, 73.56800079345703)","(13.800000190734863, 43.20000076293945, 83.00599670410156)","(27.000001907348633, 32.85000228881836, 84.21599578857422)","(-39.30000305175781, -49.35000228881836, 0.48399999737739563)","(1.8000000715255737, 3.750000238418579, 59.04800033569336)","(-52.500003814697266, 4.5, 27.58799934387207)","(-43.35000228881836, 77.25, 13.552000045776367)"
