,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:02:48.931299,"(4.5, 39.30000305175781, 59.04800033569336)","(20.400001525878906, 66.9000015258789, 82.03800201416016)","(9.0, 36.45000076293945, 64.12999725341797)","(28.05000114440918, 49.35000228881836, 74.052001953125)","(14.250000953674316, 42.150001525878906, 82.52200317382812)","(29.850000381469727, 33.900001525878906, 86.39399719238281)","(-39.30000305175781, -49.650001525878906, 0.0)","(1.6500000953674316, 2.5500001907348633, 58.07999801635742)","(-51.30000305175781, 4.200000286102295, 27.829999923706055)","(-43.05000305175781, 75.60000610351562, 13.552000045776367)"
1,2023-08-02 16:02:48.991655,"(4.050000190734863, 40.20000076293945, 59.53200149536133)","(20.25, 67.5, 82.52200317382812)","(9.450000762939453, 36.30000305175781, 63.645999908447266)","(28.500001907348633, 49.20000076293945, 73.08399963378906)","(13.800000190734863, 43.5, 81.7959976196289)","(30.150001525878906, 34.5, 83.00599670410156)","(-39.900001525878906, -49.95000076293945, 0.48399999737739563)","(1.6500000953674316, 3.1500000953674316, 57.8380012512207)","(-51.000003814697266, 3.9000000953674316, 29.52400016784668)","(-43.5, 76.05000305175781, 11.616000175476074)"
2,2023-08-02 16:02:49.051091,"(4.200000286102295, 39.150001525878906, 59.290000915527344)","(20.700000762939453, 67.95000457763672, 82.52200317382812)","(9.600000381469727, 36.45000076293945, 64.61399841308594)","(28.200000762939453, 48.30000305175781, 73.08399963378906)","(14.700000762939453, 42.60000228881836, 82.03800201416016)","(29.250001907348633, 34.35000228881836, 80.58599853515625)","(-38.85000228881836, -49.650001525878906, 0.9679999947547913)","(2.700000047683716, 1.9500000476837158, 59.04800033569336)","(-51.750003814697266, 3.9000000953674316, 27.34600067138672)","(-42.900001525878906, 75.60000610351562, 13.793999671936035)"
3,2023-08-02 16:02:49.139642,"(4.200000286102295, 39.150001525878906, 58.805999755859375)","(21.0, 68.70000457763672, 82.03800201416016)","(9.450000762939453, 36.0, 63.88800048828125)","(27.30000114440918, 49.05000305175781, 73.32599639892578)","(14.850000381469727, 42.900001525878906, 81.55400085449219)","(29.700000762939453, 33.30000305175781, 82.52200317382812)","(-39.75, -49.95000076293945, 0.7260000109672546)","(1.5, 3.1500000953674316, 58.07999801635742)","(-51.150001525878906, 3.0, 27.829999923706055)","(-43.5, 75.45000457763672, 12.826000213623047)"
4,2023-08-02 16:02:49.171024,"(4.200000286102295, 39.900001525878906, 60.257999420166016)","(20.700000762939453, 67.80000305175781, 82.27999877929688)","(9.450000762939453, 36.30000305175781, 63.40399932861328)","(26.850000381469727, 49.05000305175781, 74.77799987792969)","(15.000000953674316, 42.45000076293945, 81.55400085449219)","(26.850000381469727, 32.400001525878906, 84.94200134277344)","(-39.30000305175781, -49.500003814697266, 0.48399999737739563)","(1.9500000476837158, 3.3000001907348633, 58.321998596191406)","(-51.900001525878906, 3.3000001907348633, 28.07200050354004)","(-43.650001525878906, 75.75, 12.583999633789062)"
5,2023-08-02 16:02:49.231317,"(4.800000190734863, 40.20000076293945, 58.805999755859375)","(21.0, 67.05000305175781, 82.76399993896484)","(9.600000381469727, 36.0, 62.91999816894531)","(28.05000114440918, 49.35000228881836, 73.08399963378906)","(13.950000762939453, 42.900001525878906, 82.03800201416016)","(32.55000305175781, 33.30000305175781, 83.48999786376953)","(-39.0, -49.650001525878906, 0.7260000109672546)","(2.4000000953674316, 3.3000001907348633, 58.805999755859375)","(-51.60000228881836, 3.750000238418579, 26.86199951171875)","(-42.150001525878906, 75.30000305175781, 12.826000213623047)"
6,2023-08-02 16:02:49.291669,"(4.650000095367432, 39.60000228881836, 60.01599884033203)","(20.25, 67.80000305175781, 83.24800109863281)","(9.75, 36.75, 63.1619987487793)","(27.600000381469727, 49.20000076293945, 73.56800079345703)","(13.950000762939453, 43.650001525878906, 82.03800201416016)","(30.900001525878906, 33.150001525878906, 83.00599670410156)","(-38.70000076293945, -49.80000305175781, 0.24199999868869781)","(2.4000000953674316, 4.050000190734863, 58.07999801635742)","(-51.150001525878906, 3.3000001907348633, 27.58799934387207)","(-42.60000228881836, 75.60000610351562, 12.583999633789062)"
7,2023-08-02 16:02:49.350904,"(4.650000095367432, 39.60000228881836, 59.77399826049805)","(20.55000114440918, 67.35000610351562, 82.03800201416016)","(9.300000190734863, 36.150001525878906, 64.61399841308594)","(27.750001907348633, 49.35000228881836, 73.56800079345703)","(13.65000057220459, 42.900001525878906, 81.31199645996094)","(29.850000381469727, 34.95000076293945, 85.18399810791016)","(-38.55000305175781, -49.500003814697266, 0.7260000109672546)","(2.4000000953674316, 3.1500000953674316, 58.07999801635742)","(-50.70000076293945, 3.3000001907348633, 26.86199951171875)","(-42.60000228881836, 75.30000305175781, 11.857999801635742)"
8,2023-08-02 16:02:49.439495,"(5.400000095367432, 40.5, 58.321998596191406)","(21.150001525878906, 67.6500015258789, 83.00599670410156)","(9.90000057220459, 36.150001525878906, 63.40399932861328)","(28.500001907348633, 49.20000076293945, 73.80999755859375)","(14.550000190734863, 43.20000076293945, 81.06999969482422)","(28.950000762939453, 30.750001907348633, 83.24800109863281)","(-38.25, -50.10000228881836, 0.24199999868869781)","(2.700000047683716, 3.750000238418579, 58.56399917602539)","(-50.400001525878906, 4.050000190734863, 27.34600067138672)","(-40.5, 76.35000610351562, 11.616000175476074)"
9,2023-08-02 16:02:49.531616,"(6.150000095367432, 40.5, 58.07999801635742)","(21.600000381469727, 67.80000305175781, 81.06999969482422)","(10.200000762939453, 37.5, 62.678001403808594)","(28.200000762939453, 49.05000305175781, 72.84200286865234)","(15.750000953674316, 43.05000305175781, 80.58599853515625)","(28.500001907348633, 33.900001525878906, 83.9739990234375)","(-38.25, -48.750003814697266, -0.7260000109672546)","(3.6000001430511475, 3.450000047683716, 58.56399917602539)","(-50.10000228881836, 4.5, 25.652000427246094)","(-40.80000305175781, 76.6500015258789, 10.406000137329102)"
