,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:06:10.230304,"(3.9000000953674316, 40.650001525878906, 59.53200149536133)","(20.55000114440918, 68.10000610351562, 82.52200317382812)","(9.300000190734863, 37.35000228881836, 64.61399841308594)","(27.600000381469727, 50.250003814697266, 73.80999755859375)","(14.100000381469727, 44.400001525878906, 82.27999877929688)","(27.600000381469727, 36.45000076293945, 83.73200225830078)","(-39.60000228881836, -49.05000305175781, 0.9679999947547913)","(2.1000001430511475, 4.350000381469727, 58.07999801635742)","(-51.900001525878906, 4.800000190734863, 28.07200050354004)","(-43.95000076293945, 76.95000457763672, 14.519999504089355)"
1,2023-08-02 16:06:10.381853,"(3.9000000953674316, 41.10000228881836, 60.01599884033203)","(20.100000381469727, 68.10000610351562, 83.00599670410156)","(9.300000190734863, 36.900001525878906, 64.37200164794922)","(27.600000381469727, 49.35000228881836, 75.0199966430664)","(14.250000953674316, 42.75, 82.52200317382812)","(28.80000114440918, 35.25, 83.73200225830078)","(-39.75, -49.05000305175781, 0.9679999947547913)","(2.1000001430511475, 3.9000000953674316, 59.290000915527344)","(-51.900001525878906, 4.650000095367432, 28.07200050354004)","(-43.80000305175781, 75.9000015258789, 13.552000045776367)"
2,2023-08-02 16:06:10.383848,"(3.450000047683716, 40.35000228881836, 60.5)","(21.600000381469727, 68.4000015258789, 83.9739990234375)","(9.15000057220459, 37.05000305175781, 64.37200164794922)","(28.350000381469727, 49.80000305175781, 74.29399871826172)","(13.950000762939453, 43.80000305175781, 82.27999877929688)","(29.250001907348633, 33.0, 85.4260025024414)","(-39.150001525878906, -48.900001525878906, 0.7260000109672546)","(1.5, 3.450000047683716, 58.56399917602539)","(-51.45000076293945, 5.25, 28.07200050354004)","(-43.650001525878906, 75.60000610351562, 14.76200008392334)"
3,2023-08-02 16:06:10.385843,"(3.450000047683716, 40.650001525878906, 59.290000915527344)","(19.950000762939453, 67.95000457763672, 83.73200225830078)","(9.15000057220459, 37.35000228881836, 65.0979995727539)","(27.150001525878906, 49.80000305175781, 73.32599639892578)","(13.200000762939453, 43.20000076293945, 82.52200317382812)","(28.200000762939453, 35.85000228881836, 83.00599670410156)","(-39.45000076293945, -49.20000076293945, 0.48399999737739563)","(1.6500000953674316, 3.9000000953674316, 59.04800033569336)","(-52.650001525878906, 3.750000238418579, 28.07200050354004)","(-43.95000076293945, 77.10000610351562, 14.03600025177002)"
4,2023-08-02 16:06:10.470567,"(3.3000001907348633, 41.10000228881836, 59.77399826049805)","(21.0, 67.5, 81.7959976196289)","(9.15000057220459, 36.60000228881836, 65.33999633789062)","(27.450000762939453, 49.650001525878906, 74.29399871826172)","(13.350000381469727, 44.400001525878906, 82.52200317382812)","(26.850000381469727, 32.10000228881836, 84.21599578857422)","(-40.20000076293945, -48.750003814697266, 0.48399999737739563)","(1.2000000476837158, 3.6000001430511475, 59.53200149536133)","(-52.500003814697266, 5.100000381469727, 29.281999588012695)","(-43.95000076293945, 75.9000015258789, 14.519999504089355)"
5,2023-08-02 16:06:10.500491,"(2.700000047683716, 40.5, 60.257999420166016)","(20.100000381469727, 68.4000015258789, 82.27999877929688)","(8.700000762939453, 36.75, 64.85600280761719)","(27.450000762939453, 49.500003814697266, 74.77799987792969)","(13.500000953674316, 43.80000305175781, 83.24800109863281)","(29.400001525878906, 32.70000076293945, 84.21599578857422)","(-40.05000305175781, -49.05000305175781, 0.7260000109672546)","(1.2000000476837158, 3.6000001430511475, 59.290000915527344)","(-52.80000305175781, 4.050000190734863, 27.58799934387207)","(-44.55000305175781, 76.95000457763672, 13.067999839782715)"
6,2023-08-02 16:06:10.560705,"(3.450000047683716, 40.95000076293945, 59.77399826049805)","(20.25, 68.4000015258789, 82.76399993896484)","(9.300000190734863, 37.5, 64.12999725341797)","(27.600000381469727, 49.95000076293945, 74.052001953125)","(14.40000057220459, 43.5, 81.55400085449219)","(27.600000381469727, 34.35000228881836, 87.84600067138672)","(-39.60000228881836, -49.20000076293945, 0.7260000109672546)","(0.15000000596046448, 3.9000000953674316, 59.04800033569336)","(-52.95000076293945, 4.650000095367432, 26.619998931884766)","(-44.55000305175781, 76.80000305175781, 14.277999877929688)"
7,2023-08-02 16:06:10.650063,"(3.750000238418579, 40.650001525878906, 59.77399826049805)","(20.25, 68.70000457763672, 83.48999786376953)","(9.0, 37.05000305175781, 65.0979995727539)","(27.750001907348633, 49.80000305175781, 74.052001953125)","(12.90000057220459, 43.80000305175781, 82.27999877929688)","(27.450000762939453, 34.80000305175781, 83.73200225830078)","(-40.5, -49.05000305175781, 0.7260000109672546)","(0.45000001788139343, 3.9000000953674316, 58.56399917602539)","(-51.900001525878906, 4.800000190734863, 28.31399917602539)","(-44.10000228881836, 76.95000457763672, 14.519999504089355)"
8,2023-08-02 16:06:10.711830,"(3.450000047683716, 41.400001525878906, 59.53200149536133)","(19.5, 68.10000610351562, 82.52200317382812)","(9.15000057220459, 37.20000076293945, 65.0979995727539)","(27.750001907348633, 49.95000076293945, 75.26200103759766)","(14.100000381469727, 43.95000076293945, 83.00599670410156)","(28.05000114440918, 33.60000228881836, 86.39399719238281)","(-40.05000305175781, -49.05000305175781, 0.9679999947547913)","(0.6000000238418579, 4.200000286102295, 58.56399917602539)","(-51.60000228881836, 5.100000381469727, 27.104000091552734)","(-44.400001525878906, 76.80000305175781, 14.76200008392334)"
9,2023-08-02 16:06:10.799852,"(3.750000238418579, 41.25, 60.01599884033203)","(20.55000114440918, 69.0, 82.76399993896484)","(9.0, 37.20000076293945, 63.40399932861328)","(27.750001907348633, 49.35000228881836, 75.0199966430664)","(13.65000057220459, 44.25, 82.52200317382812)","(29.250001907348633, 32.55000305175781, 82.52200317382812)","(-39.60000228881836, -48.30000305175781, 0.9679999947547913)","(0.6000000238418579, 3.6000001430511475, 59.53200149536133)","(-51.750003814697266, 6.150000095367432, 28.07200050354004)","(-44.400001525878906, 76.95000457763672, 13.309999465942383)"
