,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:05:15.751268,"(3.1500000953674316, 41.85000228881836, 59.77399826049805)","(20.400001525878906, 68.85000610351562, 83.73200225830078)","(9.300000190734863, 37.5, 65.58200073242188)","(27.600000381469727, 50.85000228881836, 74.53600311279297)","(13.65000057220459, 44.55000305175781, 83.24800109863281)","(28.05000114440918, 34.05000305175781, 86.87799835205078)","(-40.5, -47.70000076293945, 1.2100000381469727)","(1.9500000476837158, 5.100000381469727, 59.290000915527344)","(-52.35000228881836, 6.150000095367432, 28.555999755859375)","(-44.400001525878906, 77.85000610351562, 13.552000045776367)"
1,2023-08-02 16:05:15.835325,"(3.6000001430511475, 41.25, 60.257999420166016)","(19.650001525878906, 68.85000610351562, 83.9739990234375)","(8.850000381469727, 37.95000076293945, 65.33999633789062)","(26.850000381469727, 51.000003814697266, 75.0199966430664)","(13.65000057220459, 43.20000076293945, 82.76399993896484)","(27.600000381469727, 34.05000305175781, 86.1520004272461)","(-40.05000305175781, -47.85000228881836, 1.2100000381469727)","(1.0500000715255737, 5.100000381469727, 59.77399826049805)","(-52.05000305175781, 6.900000095367432, 29.281999588012695)","(-44.25, 77.55000305175781, 13.793999671936035)"
2,2023-08-02 16:05:15.900799,"(4.200000286102295, 41.85000228881836, 60.5)","(20.25, 69.9000015258789, 83.73200225830078)","(9.0, 37.650001525878906, 64.37200164794922)","(26.850000381469727, 50.400001525878906, 75.26200103759766)","(13.500000953674316, 44.70000076293945, 83.24800109863281)","(28.05000114440918, 36.45000076293945, 84.45800018310547)","(-39.900001525878906, -47.85000228881836, 1.694000005722046)","(0.6000000238418579, 4.5, 59.290000915527344)","(-51.750003814697266, 6.0, 29.766000747680664)","(-44.25, 76.80000305175781, 15.246000289916992)"
3,2023-08-02 16:05:15.960550,"(3.6000001430511475, 42.150001525878906, 60.257999420166016)","(20.100000381469727, 68.4000015258789, 82.76399993896484)","(9.15000057220459, 37.80000305175781, 65.33999633789062)","(27.450000762939453, 50.10000228881836, 74.53600311279297)","(14.250000953674316, 44.400001525878906, 82.52200317382812)","(28.200000762939453, 34.95000076293945, 83.73200225830078)","(-39.900001525878906, -47.55000305175781, 1.2100000381469727)","(0.30000001192092896, 5.850000381469727, 58.805999755859375)","(-52.500003814697266, 6.750000476837158, 29.52400016784668)","(-44.10000228881836, 77.25, 15.48799991607666)"
4,2023-08-02 16:05:15.990412,"(3.6000001430511475, 41.85000228881836, 60.5)","(19.80000114440918, 69.0, 82.76399993896484)","(9.0, 38.70000076293945, 65.8239974975586)","(27.000001907348633, 50.55000305175781, 74.53600311279297)","(13.65000057220459, 44.25, 83.24800109863281)","(28.650001525878906, 35.70000076293945, 83.9739990234375)","(-39.900001525878906, -47.85000228881836, 1.2100000381469727)","(0.75, 5.400000095367432, 61.22599792480469)","(-52.95000076293945, 7.350000381469727, 29.766000747680664)","(-43.95000076293945, 77.25, 14.03600025177002)"
5,2023-08-02 16:05:16.141053,"(3.450000047683716, 42.30000305175781, 60.742000579833984)","(20.55000114440918, 69.1500015258789, 82.27999877929688)","(8.700000762939453, 37.95000076293945, 64.85600280761719)","(27.450000762939453, 50.85000228881836, 74.77799987792969)","(14.40000057220459, 45.0, 83.00599670410156)","(30.150001525878906, 35.85000228881836, 84.94200134277344)","(-39.900001525878906, -48.0, 1.2100000381469727)","(0.6000000238418579, 5.400000095367432, 60.01599884033203)","(-51.900001525878906, 5.850000381469727, 28.79800033569336)","(-43.650001525878906, 77.55000305175781, 14.03600025177002)"
6,2023-08-02 16:05:16.143311,"(3.450000047683716, 41.85000228881836, 60.98400115966797)","(19.80000114440918, 69.30000305175781, 83.9739990234375)","(8.850000381469727, 37.650001525878906, 64.37200164794922)","(27.000001907348633, 50.70000076293945, 75.26200103759766)","(13.65000057220459, 44.25, 82.03800201416016)","(29.250001907348633, 35.400001525878906, 83.73200225830078)","(-40.20000076293945, -47.55000305175781, 0.48399999737739563)","(1.9500000476837158, 5.25, 58.321998596191406)","(-52.500003814697266, 6.900000095367432, 29.766000747680664)","(-43.80000305175781, 78.0, 15.003999710083008)"
7,2023-08-02 16:05:16.171247,"(2.25, 42.150001525878906, 60.257999420166016)","(19.950000762939453, 70.35000610351562, 83.73200225830078)","(8.700000762939453, 38.400001525878906, 65.8239974975586)","(26.700000762939453, 51.000003814697266, 74.77799987792969)","(14.40000057220459, 44.25, 82.52200317382812)","(30.30000114440918, 34.35000228881836, 86.39399719238281)","(-40.5, -47.70000076293945, 1.2100000381469727)","(0.75, 5.100000381469727, 59.290000915527344)","(-52.95000076293945, 6.450000286102295, 30.492000579833984)","(-45.60000228881836, 78.1500015258789, 14.76200008392334)"
8,2023-08-02 16:05:16.230619,"(1.9500000476837158, 42.45000076293945, 59.77399826049805)","(19.650001525878906, 70.05000305175781, 82.76399993896484)","(8.100000381469727, 38.55000305175781, 65.33999633789062)","(26.100000381469727, 51.150001525878906, 75.50399780273438)","(12.450000762939453, 44.70000076293945, 82.76399993896484)","(27.450000762939453, 35.85000228881836, 87.12000274658203)","(-41.400001525878906, -46.5, 0.9679999947547913)","(-0.30000001192092896, 6.450000286102295, 60.257999420166016)","(-54.150001525878906, 7.350000381469727, 28.555999755859375)","(-46.20000076293945, 77.85000610351562, 14.519999504089355)"
9,2023-08-02 16:05:16.291078,"(0.6000000238418579, 43.20000076293945, 59.53200149536133)","(17.850000381469727, 70.6500015258789, 83.00599670410156)","(7.650000095367432, 39.900001525878906, 64.12999725341797)","(25.650001525878906, 51.900001525878906, 76.2300033569336)","(12.450000762939453, 46.20000076293945, 83.00599670410156)","(25.950000762939453, 35.55000305175781, 83.48999786376953)","(-42.75, -45.75, 0.24199999868869781)","(-1.350000023841858, 6.750000476837158, 60.01599884033203)","(-54.750003814697266, 7.200000286102295, 29.03999900817871)","(-47.85000228881836, 80.4000015258789, 14.277999877929688)"
