,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:06:18.421253,"(4.5, 41.10000228881836, 60.257999420166016)","(20.850000381469727, 68.4000015258789, 83.9739990234375)","(9.75, 37.650001525878906, 65.58200073242188)","(28.05000114440918, 50.70000076293945, 74.29399871826172)","(14.100000381469727, 43.80000305175781, 82.76399993896484)","(30.900001525878906, 33.60000228881836, 85.90999603271484)","(-39.150001525878906, -48.750003814697266, 0.48399999737739563)","(1.9500000476837158, 4.200000286102295, 58.805999755859375)","(-51.45000076293945, 5.100000381469727, 28.31399917602539)","(-43.20000076293945, 77.10000610351562, 14.76200008392334)"
1,2023-08-02 16:06:18.480102,"(4.350000381469727, 40.95000076293945, 61.22599792480469)","(21.0, 68.70000457763672, 83.48999786376953)","(9.75, 37.5, 65.8239974975586)","(28.350000381469727, 49.35000228881836, 74.53600311279297)","(14.550000190734863, 43.5, 83.00599670410156)","(29.55000114440918, 34.80000305175781, 82.76399993896484)","(-39.45000076293945, -48.45000076293945, 0.48399999737739563)","(2.4000000953674316, 4.5, 60.01599884033203)","(-50.70000076293945, 5.25, 29.766000747680664)","(-43.650001525878906, 76.6500015258789, 15.003999710083008)"
2,2023-08-02 16:06:18.540337,"(4.650000095367432, 40.80000305175781, 60.5)","(21.0, 68.85000610351562, 83.9739990234375)","(9.15000057220459, 37.650001525878906, 64.37200164794922)","(28.350000381469727, 49.650001525878906, 73.80999755859375)","(15.000000953674316, 42.900001525878906, 82.76399993896484)","(32.70000076293945, 35.70000076293945, 84.21599578857422)","(-39.150001525878906, -48.750003814697266, 1.2100000381469727)","(2.25, 3.6000001430511475, 60.01599884033203)","(-51.150001525878906, 5.400000095367432, 28.79800033569336)","(-42.75, 76.80000305175781, 15.003999710083008)"
3,2023-08-02 16:06:18.600414,"(4.800000190734863, 41.55000305175781, 60.01599884033203)","(20.100000381469727, 69.30000305175781, 83.9739990234375)","(9.600000381469727, 36.900001525878906, 64.37200164794922)","(28.500001907348633, 49.95000076293945, 74.052001953125)","(14.550000190734863, 44.55000305175781, 83.24800109863281)","(30.30000114440918, 35.25, 84.94200134277344)","(-38.70000076293945, -48.45000076293945, 1.2100000381469727)","(2.700000047683716, 4.350000381469727, 60.5)","(-51.150001525878906, 5.400000095367432, 29.281999588012695)","(-43.5, 76.5, 14.519999504089355)"
4,2023-08-02 16:06:18.690784,"(4.350000381469727, 40.650001525878906, 60.5)","(20.850000381469727, 68.25, 83.48999786376953)","(9.90000057220459, 36.75, 64.37200164794922)","(27.900001525878906, 49.35000228881836, 74.77799987792969)","(14.700000762939453, 43.650001525878906, 81.7959976196289)","(29.700000762939453, 34.20000076293945, 85.66799926757812)","(-39.150001525878906, -48.750003814697266, 1.2100000381469727)","(2.700000047683716, 4.800000190734863, 60.01599884033203)","(-50.85000228881836, 6.150000095367432, 29.766000747680664)","(-43.20000076293945, 76.5, 14.519999504089355)"
5,2023-08-02 16:06:18.714307,"(4.950000286102295, 40.80000305175781, 60.98400115966797)","(21.30000114440918, 68.10000610351562, 82.27999877929688)","(9.600000381469727, 36.150001525878906, 64.61399841308594)","(28.500001907348633, 49.80000305175781, 73.08399963378906)","(14.40000057220459, 43.95000076293945, 82.76399993896484)","(27.000001907348633, 36.0, 84.94200134277344)","(-38.85000228881836, -48.900001525878906, 0.7260000109672546)","(2.4000000953674316, 4.050000190734863, 59.04800033569336)","(-51.60000228881836, 5.25, 27.829999923706055)","(-43.80000305175781, 76.80000305175781, 14.519999504089355)"
6,2023-08-02 16:06:18.781122,"(4.050000190734863, 41.10000228881836, 60.742000579833984)","(21.30000114440918, 68.4000015258789, 84.45800018310547)","(9.15000057220459, 37.5, 64.61399841308594)","(28.200000762939453, 50.10000228881836, 74.53600311279297)","(14.40000057220459, 44.70000076293945, 83.48999786376953)","(28.350000381469727, 33.150001525878906, 85.66799926757812)","(-38.85000228881836, -48.750003814697266, 0.9679999947547913)","(2.5500001907348633, 4.5, 59.77399826049805)","(-51.900001525878906, 5.400000095367432, 29.281999588012695)","(-43.05000305175781, 76.35000610351562, 14.76200008392334)"
7,2023-08-02 16:06:18.840437,"(4.800000190734863, 41.25, 60.98400115966797)","(20.55000114440918, 67.5, 83.9739990234375)","(9.450000762939453, 37.05000305175781, 65.58200073242188)","(28.80000114440918, 50.10000228881836, 74.29399871826172)","(14.40000057220459, 43.35000228881836, 83.00599670410156)","(29.400001525878906, 34.80000305175781, 83.24800109863281)","(-39.150001525878906, -48.750003814697266, 1.694000005722046)","(1.8000000715255737, 4.5, 60.257999420166016)","(-51.60000228881836, 5.550000190734863, 29.766000747680664)","(-43.20000076293945, 77.25, 14.76200008392334)"
8,2023-08-02 16:06:18.900748,"(4.800000190734863, 40.20000076293945, 60.01599884033203)","(21.150001525878906, 68.85000610351562, 83.24800109863281)","(9.600000381469727, 37.20000076293945, 65.0979995727539)","(28.05000114440918, 49.650001525878906, 75.50399780273438)","(15.300000190734863, 43.80000305175781, 82.03800201416016)","(26.55000114440918, 32.25, 85.18399810791016)","(-38.70000076293945, -49.05000305175781, 0.9679999947547913)","(1.8000000715255737, 4.350000381469727, 60.01599884033203)","(-51.150001525878906, 5.850000381469727, 29.281999588012695)","(-42.75, 76.6500015258789, 15.246000289916992)"
9,2023-08-02 16:06:18.989830,"(4.5, 40.20000076293945, 60.742000579833984)","(20.700000762939453, 67.95000457763672, 82.76399993896484)","(9.450000762939453, 36.900001525878906, 64.85600280761719)","(27.30000114440918, 49.650001525878906, 74.53600311279297)","(14.100000381469727, 43.5, 83.73200225830078)","(28.80000114440918, 33.0, 86.39399719238281)","(-40.05000305175781, -48.0, 0.9679999947547913)","(1.9500000476837158, 4.5, 61.46799850463867)","(-50.70000076293945, 5.100000381469727, 29.03999900817871)","(-42.900001525878906, 76.35000610351562, 13.793999671936035)"
