,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:04:42.570879,"(4.650000095367432, 37.35000228881836, 60.01599884033203)","(21.150001525878906, 65.85000610351562, 83.48999786376953)","(9.600000381469727, 34.35000228881836, 64.85600280761719)","(28.05000114440918, 47.400001525878906, 73.08399963378906)","(14.700000762939453, 41.85000228881836, 83.00599670410156)","(30.450000762939453, 33.75, 86.39399719238281)","(-38.70000076293945, -52.20000076293945, 0.9679999947547913)","(3.0, 0.6000000238418579, 59.04800033569336)","(-51.000003814697266, 2.1000001430511475, 28.31399917602539)","(-42.30000305175781, 72.9000015258789, 14.03600025177002)"
1,2023-08-02 16:04:42.627511,"(5.400000095367432, 37.95000076293945, 59.77399826049805)","(21.150001525878906, 66.0, 83.00599670410156)","(9.90000057220459, 34.80000305175781, 64.61399841308594)","(29.250001907348633, 46.650001525878906, 74.052001953125)","(14.550000190734863, 40.650001525878906, 82.76399993896484)","(31.200000762939453, 31.650001525878906, 85.90999603271484)","(-38.400001525878906, -51.60000228881836, 0.9679999947547913)","(2.5500001907348633, 1.2000000476837158, 58.805999755859375)","(-50.85000228881836, 1.6500000953674316, 29.281999588012695)","(-42.30000305175781, 73.20000457763672, 14.277999877929688)"
2,2023-08-02 16:04:42.691210,"(5.100000381469727, 37.650001525878906, 61.46799850463867)","(21.450000762939453, 65.70000457763672, 82.76399993896484)","(9.75, 33.75, 65.33999633789062)","(29.55000114440918, 47.10000228881836, 73.56800079345703)","(15.000000953674316, 40.80000305175781, 82.76399993896484)","(32.85000228881836, 28.950000762939453, 83.73200225830078)","(-39.150001525878906, -51.45000076293945, 0.9679999947547913)","(2.25, 0.6000000238418579, 59.290000915527344)","(-51.000003814697266, 1.9500000476837158, 28.31399917602539)","(-43.20000076293945, 73.80000305175781, 15.003999710083008)"
3,2023-08-02 16:04:42.751639,"(4.950000286102295, 37.35000228881836, 59.77399826049805)","(21.150001525878906, 66.45000457763672, 82.76399993896484)","(9.600000381469727, 35.10000228881836, 64.12999725341797)","(28.500001907348633, 47.55000305175781, 74.77799987792969)","(14.850000381469727, 41.400001525878906, 82.76399993896484)","(27.150001525878906, 32.55000305175781, 85.18399810791016)","(-38.70000076293945, -51.60000228881836, 0.9679999947547913)","(2.25, 2.1000001430511475, 59.53200149536133)","(-50.250003814697266, 1.5, 29.03999900817871)","(-42.900001525878906, 74.25, 13.552000045776367)"
4,2023-08-02 16:04:42.810578,"(5.25, 38.55000305175781, 60.257999420166016)","(21.30000114440918, 66.45000457763672, 83.48999786376953)","(9.300000190734863, 34.5, 65.33999633789062)","(28.650001525878906, 47.70000076293945, 74.77799987792969)","(14.40000057220459, 41.70000076293945, 83.24800109863281)","(29.250001907348633, 29.400001525878906, 87.84600067138672)","(-38.55000305175781, -51.60000228881836, 0.48399999737739563)","(2.5500001907348633, 0.9000000357627869, 60.257999420166016)","(-50.70000076293945, 1.5, 29.03999900817871)","(-42.900001525878906, 74.25, 13.793999671936035)"
5,2023-08-02 16:04:42.870654,"(5.400000095367432, 38.10000228881836, 59.53200149536133)","(21.900001525878906, 66.1500015258789, 83.48999786376953)","(9.75, 34.20000076293945, 65.33999633789062)","(28.500001907348633, 46.95000076293945, 74.77799987792969)","(14.700000762939453, 41.85000228881836, 83.48999786376953)","(30.000001907348633, 31.80000114440918, 84.94200134277344)","(-39.0, -51.60000228881836, 0.48399999737739563)","(2.1000001430511475, 0.75, 59.53200149536133)","(-50.70000076293945, 2.8500001430511475, 27.829999923706055)","(-42.900001525878906, 74.10000610351562, 14.519999504089355)"
6,2023-08-02 16:04:42.930724,"(5.550000190734863, 37.95000076293945, 59.290000915527344)","(20.55000114440918, 65.85000610351562, 84.21599578857422)","(9.600000381469727, 34.20000076293945, 65.0979995727539)","(28.200000762939453, 47.55000305175781, 73.56800079345703)","(15.300000190734863, 41.55000305175781, 83.00599670410156)","(29.100000381469727, 30.600000381469727, 84.94200134277344)","(-38.70000076293945, -51.30000305175781, 0.9679999947547913)","(2.700000047683716, 1.0500000715255737, 59.77399826049805)","(-51.30000305175781, 1.6500000953674316, 29.281999588012695)","(-42.75, 73.95000457763672, 13.309999465942383)"
7,2023-08-02 16:04:43.014646,"(4.650000095367432, 37.35000228881836, 58.805999755859375)","(21.30000114440918, 66.30000305175781, 82.76399993896484)","(9.600000381469727, 35.25, 64.85600280761719)","(28.200000762939453, 47.70000076293945, 73.80999755859375)","(14.250000953674316, 41.400001525878906, 82.03800201416016)","(30.150001525878906, 33.150001525878906, 82.76399993896484)","(-39.150001525878906, -51.150001525878906, 1.2100000381469727)","(2.25, 1.9500000476837158, 59.53200149536133)","(-51.150001525878906, 1.5, 28.555999755859375)","(-43.35000228881836, 74.10000610351562, 13.793999671936035)"
8,2023-08-02 16:04:43.051054,"(4.050000190734863, 37.95000076293945, 59.04800033569336)","(20.850000381469727, 66.1500015258789, 82.76399993896484)","(9.450000762939453, 34.5, 64.37200164794922)","(27.600000381469727, 48.0, 73.08399963378906)","(13.950000762939453, 41.10000228881836, 83.24800109863281)","(29.250001907348633, 36.0, 82.27999877929688)","(-39.150001525878906, -50.85000228881836, 0.7260000109672546)","(1.6500000953674316, 1.8000000715255737, 60.01599884033203)","(-51.45000076293945, 2.5500001907348633, 28.31399917602539)","(-43.95000076293945, 73.20000457763672, 12.826000213623047)"
9,2023-08-02 16:04:43.138264,"(3.750000238418579, 37.95000076293945, 58.56399917602539)","(19.650001525878906, 67.05000305175781, 83.24800109863281)","(8.550000190734863, 35.400001525878906, 65.33999633789062)","(26.700000762939453, 47.400001525878906, 73.80999755859375)","(15.15000057220459, 41.400001525878906, 82.76399993896484)","(28.350000381469727, 32.400001525878906, 82.27999877929688)","(-40.05000305175781, -51.150001525878906, 0.48399999737739563)","(1.6500000953674316, 1.5, 58.56399917602539)","(-52.80000305175781, 2.8500001430511475, 26.86199951171875)","(-45.0, 74.4000015258789, 13.067999839782715)"
