,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:05:46.380637,"(6.450000286102295, 36.45000076293945, 61.46799850463867)","(22.5, 65.10000610351562, 85.4260025024414)","(10.050000190734863, 33.0, 65.8239974975586)","(28.500001907348633, 45.60000228881836, 75.74600219726562)","(15.600000381469727, 39.30000305175781, 83.9739990234375)","(31.05000114440918, 30.750001907348633, 88.81400299072266)","(-37.95000076293945, -54.150001525878906, 1.4520000219345093)","(3.6000001430511475, -1.350000023841858, 60.01599884033203)","(-48.750003814697266, 0.0, 29.52400016784668)","(-41.55000305175781, 71.4000015258789, 16.214000701904297)"
1,2023-08-02 16:05:46.437642,"(6.300000190734863, 36.60000228881836, 62.43600082397461)","(22.200000762939453, 64.95000457763672, 83.73200225830078)","(10.050000190734863, 32.10000228881836, 66.55000305175781)","(29.700000762939453, 45.900001525878906, 75.26200103759766)","(15.750000953674316, 39.900001525878906, 83.00599670410156)","(27.750001907348633, 29.400001525878906, 85.66799926757812)","(-37.5, -53.55000305175781, 2.177999973297119)","(3.9000000953674316, -0.30000001192092896, 60.5)","(-48.750003814697266, -0.30000001192092896, 29.766000747680664)","(-40.650001525878906, 70.80000305175781, 15.48799991607666)"
2,2023-08-02 16:05:46.500652,"(6.150000095367432, 36.0, 61.709999084472656)","(21.900001525878906, 64.6500015258789, 84.94200134277344)","(10.65000057220459, 33.0, 65.8239974975586)","(29.700000762939453, 45.60000228881836, 75.50399780273438)","(16.350000381469727, 40.5, 82.03800201416016)","(30.750001907348633, 29.700000762939453, 87.60399627685547)","(-36.60000228881836, -53.250003814697266, 1.4520000219345093)","(3.9000000953674316, -1.9500000476837158, 60.98400115966797)","(-48.900001525878906, -0.6000000238418579, 28.31399917602539)","(-41.55000305175781, 72.1500015258789, 15.972000122070312)"
3,2023-08-02 16:05:46.560979,"(6.600000381469727, 36.0, 60.742000579833984)","(22.650001525878906, 63.900001525878906, 83.9739990234375)","(10.050000190734863, 32.10000228881836, 64.85600280761719)","(29.55000114440918, 45.900001525878906, 75.74600219726562)","(15.90000057220459, 39.60000228881836, 83.48999786376953)","(29.55000114440918, 31.05000114440918, 86.87799835205078)","(-36.900001525878906, -53.400001525878906, 1.4520000219345093)","(3.9000000953674316, -0.9000000357627869, 61.709999084472656)","(-49.05000305175781, -0.9000000357627869, 29.281999588012695)","(-41.25, 71.55000305175781, 15.729999542236328)"
4,2023-08-02 16:05:46.620416,"(5.850000381469727, 36.45000076293945, 61.22599792480469)","(22.350000381469727, 64.35000610351562, 83.24800109863281)","(10.350000381469727, 32.10000228881836, 64.37200164794922)","(28.80000114440918, 45.900001525878906, 75.98799896240234)","(15.600000381469727, 40.5, 83.48999786376953)","(32.400001525878906, 30.600000381469727, 86.1520004272461)","(-37.20000076293945, -53.55000305175781, 1.2100000381469727)","(2.8500001430511475, 0.30000001192092896, 60.98400115966797)","(-48.45000076293945, -0.15000000596046448, 29.52400016784668)","(-41.70000076293945, 71.85000610351562, 15.003999710083008)"
5,2023-08-02 16:05:46.680766,"(6.900000095367432, 35.55000305175781, 61.22599792480469)","(22.350000381469727, 64.80000305175781, 83.73200225830078)","(10.050000190734863, 32.85000228881836, 64.85600280761719)","(30.000001907348633, 46.650001525878906, 75.26200103759766)","(15.300000190734863, 40.35000228881836, 83.48999786376953)","(31.05000114440918, 30.150001525878906, 86.87799835205078)","(-37.5, -53.10000228881836, 1.694000005722046)","(3.450000047683716, -0.15000000596046448, 60.742000579833984)","(-49.80000305175781, 0.15000000596046448, 30.25)","(-41.55000305175781, 70.95000457763672, 15.729999542236328)"
6,2023-08-02 16:05:46.740539,"(6.0, 36.0, 61.709999084472656)","(22.200000762939453, 64.20000457763672, 83.48999786376953)","(10.200000762939453, 32.70000076293945, 65.58200073242188)","(29.400001525878906, 46.20000076293945, 74.53600311279297)","(15.90000057220459, 40.35000228881836, 83.48999786376953)","(30.30000114440918, 30.000001907348633, 85.18399810791016)","(-37.05000305175781, -52.80000305175781, 1.2100000381469727)","(4.800000190734863, -0.9000000357627869, 60.742000579833984)","(-48.750003814697266, -0.15000000596046448, 30.25)","(-42.0, 71.70000457763672, 15.246000289916992)"
7,2023-08-02 16:05:46.829283,"(5.550000190734863, 36.60000228881836, 61.22599792480469)","(22.950000762939453, 64.35000610351562, 83.73200225830078)","(10.200000762939453, 32.55000305175781, 65.8239974975586)","(30.30000114440918, 46.80000305175781, 75.0199966430664)","(15.300000190734863, 40.20000076293945, 84.45800018310547)","(31.500001907348633, 31.05000114440918, 87.36199951171875)","(-37.05000305175781, -53.400001525878906, 1.4520000219345093)","(3.1500000953674316, -1.350000023841858, 59.77399826049805)","(-50.250003814697266, 0.30000001192092896, 29.52400016784668)","(-42.45000076293945, 71.85000610351562, 15.48799991607666)"
8,2023-08-02 16:05:46.891174,"(5.700000286102295, 36.0, 61.95199966430664)","(21.75, 63.60000228881836, 83.9739990234375)","(10.5, 33.150001525878906, 65.33999633789062)","(30.000001907348633, 45.900001525878906, 75.0199966430664)","(16.200000762939453, 40.650001525878906, 83.00599670410156)","(31.350000381469727, 31.650001525878906, 85.66799926757812)","(-36.900001525878906, -53.70000076293945, 1.4520000219345093)","(4.050000190734863, -0.45000001788139343, 59.290000915527344)","(-49.35000228881836, -0.45000001788139343, 30.733999252319336)","(-41.70000076293945, 71.70000457763672, 15.48799991607666)"
9,2023-08-02 16:05:46.950970,"(5.700000286102295, 36.30000305175781, 61.709999084472656)","(22.200000762939453, 65.10000610351562, 85.66799926757812)","(10.200000762939453, 32.70000076293945, 64.37200164794922)","(29.100000381469727, 46.5, 75.26200103759766)","(15.750000953674316, 41.55000305175781, 83.9739990234375)","(29.850000381469727, 30.600000381469727, 85.90999603271484)","(-37.80000305175781, -52.95000076293945, 1.4520000219345093)","(3.0, 0.75, 62.43600082397461)","(-48.750003814697266, -0.6000000238418579, 30.492000579833984)","(-41.55000305175781, 72.0, 16.214000701904297)"
