,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:09:32.790284,"(3.6000001430511475, 45.60000228881836, 60.257999420166016)","(20.700000762939453, 72.30000305175781, 83.9739990234375)","(9.600000381469727, 41.400001525878906, 64.37200164794922)","(27.150001525878906, 54.150001525878906, 73.80999755859375)","(14.40000057220459, 48.150001525878906, 83.73200225830078)","(27.000001907348633, 39.150001525878906, 90.26599884033203)","(-39.900001525878906, -43.05000305175781, 0.7260000109672546)","(0.30000001192092896, 9.15000057220459, 60.257999420166016)","(-52.650001525878906, 10.950000762939453, 27.829999923706055)","(-43.35000228881836, 82.95000457763672, 15.003999710083008)"
1,2023-08-02 16:09:32.820205,"(4.200000286102295, 46.20000076293945, 59.290000915527344)","(20.25, 72.75, 83.24800109863281)","(9.15000057220459, 41.400001525878906, 62.91999816894531)","(26.55000114440918, 54.000003814697266, 73.80999755859375)","(14.100000381469727, 49.20000076293945, 82.27999877929688)","(27.600000381469727, 38.70000076293945, 83.9739990234375)","(-39.60000228881836, -43.20000076293945, 0.7260000109672546)","(0.30000001192092896, 9.75, 57.8380012512207)","(-52.650001525878906, 10.350000381469727, 28.555999755859375)","(-44.400001525878906, 83.4000015258789, 13.067999839782715)"
2,2023-08-02 16:09:32.879841,"(3.9000000953674316, 46.05000305175781, 59.77399826049805)","(19.950000762939453, 72.60000610351562, 83.00599670410156)","(9.15000057220459, 41.55000305175781, 64.37200164794922)","(27.30000114440918, 54.60000228881836, 73.56800079345703)","(13.500000953674316, 49.05000305175781, 82.52200317382812)","(30.150001525878906, 39.150001525878906, 85.4260025024414)","(-40.20000076293945, -42.45000076293945, 0.9679999947547913)","(0.75, 11.40000057220459, 59.290000915527344)","(-51.900001525878906, 11.700000762939453, 28.31399917602539)","(-44.55000305175781, 84.30000305175781, 13.067999839782715)"
3,2023-08-02 16:09:32.939688,"(3.3000001907348633, 47.400001525878906, 59.290000915527344)","(20.100000381469727, 73.80000305175781, 82.27999877929688)","(9.15000057220459, 42.0, 64.61399841308594)","(27.150001525878906, 54.900001525878906, 74.29399871826172)","(12.90000057220459, 49.35000228881836, 82.76399993896484)","(29.850000381469727, 37.35000228881836, 83.00599670410156)","(-40.05000305175781, -43.05000305175781, 0.48399999737739563)","(1.350000023841858, 10.800000190734863, 59.290000915527344)","(-52.80000305175781, 12.90000057220459, 28.31399917602539)","(-44.70000076293945, 83.25, 13.793999671936035)"
4,2023-08-02 16:09:33.028082,"(3.9000000953674316, 47.55000305175781, 60.01599884033203)","(20.55000114440918, 73.35000610351562, 82.76399993896484)","(9.15000057220459, 42.60000228881836, 63.645999908447266)","(27.30000114440918, 54.900001525878906, 72.84200286865234)","(12.750000953674316, 49.35000228881836, 83.24800109863281)","(27.750001907348633, 39.150001525878906, 85.66799926757812)","(-40.650001525878906, -42.75, 0.9679999947547913)","(1.0500000715255737, 10.5, 59.04800033569336)","(-51.750003814697266, 11.850000381469727, 27.829999923706055)","(-45.0, 84.30000305175781, 14.277999877929688)"
5,2023-08-02 16:09:33.060522,"(3.6000001430511475, 47.25, 58.56399917602539)","(19.80000114440918, 74.25, 83.00599670410156)","(9.0, 43.05000305175781, 64.12999725341797)","(27.900001525878906, 55.35000228881836, 73.56800079345703)","(12.750000953674316, 49.35000228881836, 82.03800201416016)","(31.350000381469727, 39.0, 83.24800109863281)","(-40.20000076293945, -42.75, 0.7260000109672546)","(0.6000000238418579, 10.350000381469727, 58.805999755859375)","(-52.35000228881836, 12.15000057220459, 27.34600067138672)","(-44.400001525878906, 84.0, 12.826000213623047)"
6,2023-08-02 16:09:33.150496,"(3.750000238418579, 47.10000228881836, 59.290000915527344)","(19.950000762939453, 73.05000305175781, 82.52200317382812)","(9.450000762939453, 42.45000076293945, 65.33999633789062)","(27.600000381469727, 54.900001525878906, 74.052001953125)","(14.700000762939453, 49.05000305175781, 82.52200317382812)","(28.650001525878906, 39.75, 81.7959976196289)","(-40.05000305175781, -42.45000076293945, 0.0)","(1.2000000476837158, 10.950000762939453, 58.56399917602539)","(-52.20000076293945, 11.850000381469727, 28.31399917602539)","(-44.55000305175781, 84.30000305175781, 13.552000045776367)"
7,2023-08-02 16:09:33.210899,"(3.6000001430511475, 47.10000228881836, 58.56399917602539)","(20.400001525878906, 73.35000610351562, 82.52200317382812)","(9.15000057220459, 42.0, 65.0979995727539)","(26.700000762939453, 54.30000305175781, 74.29399871826172)","(13.65000057220459, 48.60000228881836, 81.55400085449219)","(30.750001907348633, 39.30000305175781, 86.39399719238281)","(-40.35000228881836, -42.75, 0.48399999737739563)","(0.45000001788139343, 10.65000057220459, 58.805999755859375)","(-52.500003814697266, 12.450000762939453, 27.34600067138672)","(-44.85000228881836, 84.45000457763672, 15.48799991607666)"
8,2023-08-02 16:09:33.270660,"(3.1500000953674316, 47.10000228881836, 58.07999801635742)","(20.400001525878906, 73.95000457763672, 83.48999786376953)","(9.300000190734863, 42.45000076293945, 64.85600280761719)","(26.400001525878906, 55.500003814697266, 72.84200286865234)","(14.250000953674316, 50.10000228881836, 82.52200317382812)","(27.000001907348633, 40.05000305175781, 82.52200317382812)","(-40.650001525878906, -42.45000076293945, 0.7260000109672546)","(1.350000023841858, 10.800000190734863, 58.805999755859375)","(-52.95000076293945, 12.600000381469727, 28.07200050354004)","(-44.400001525878906, 84.30000305175781, 13.552000045776367)"
9,2023-08-02 16:09:33.330049,"(3.9000000953674316, 48.30000305175781, 59.53200149536133)","(21.0, 73.6500015258789, 82.76399993896484)","(8.850000381469727, 42.900001525878906, 64.61399841308594)","(26.850000381469727, 54.900001525878906, 73.80999755859375)","(14.100000381469727, 49.500003814697266, 83.00599670410156)","(27.000001907348633, 40.650001525878906, 82.52200317382812)","(-40.5, -42.150001525878906, 0.48399999737739563)","(0.30000001192092896, 10.65000057220459, 60.98400115966797)","(-52.35000228881836, 13.800000190734863, 27.58799934387207)","(-44.70000076293945, 85.5, 14.76200008392334)"
