,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:10:03.570267,"(3.3000001907348633, 47.400001525878906, 58.321998596191406)","(20.100000381469727, 73.80000305175781, 83.00599670410156)","(9.0, 42.900001525878906, 63.645999908447266)","(28.05000114440918, 54.900001525878906, 74.052001953125)","(13.500000953674316, 49.500003814697266, 82.27999877929688)","(27.150001525878906, 39.30000305175781, 86.87799835205078)","(-40.05000305175781, -42.900001525878906, 0.48399999737739563)","(0.15000000596046448, 11.100000381469727, 59.77399826049805)","(-52.500003814697266, 12.450000762939453, 28.07200050354004)","(-44.70000076293945, 83.55000305175781, 13.067999839782715)"
1,2023-08-02 16:10:03.629996,"(4.200000286102295, 46.95000076293945, 59.290000915527344)","(20.700000762939453, 73.05000305175781, 81.7959976196289)","(9.450000762939453, 41.85000228881836, 64.37200164794922)","(27.600000381469727, 54.000003814697266, 74.29399871826172)","(14.100000381469727, 48.750003814697266, 82.27999877929688)","(29.400001525878906, 38.55000305175781, 81.7959976196289)","(-40.35000228881836, -43.05000305175781, 0.24199999868869781)","(2.1000001430511475, 10.5, 59.290000915527344)","(-52.20000076293945, 12.0, 27.829999923706055)","(-43.35000228881836, 84.60000610351562, 13.309999465942383)"
2,2023-08-02 16:10:03.719723,"(3.750000238418579, 47.10000228881836, 57.354000091552734)","(21.30000114440918, 74.10000610351562, 82.76399993896484)","(9.300000190734863, 42.45000076293945, 64.12999725341797)","(28.05000114440918, 54.900001525878906, 74.77799987792969)","(13.800000190734863, 48.45000076293945, 80.58599853515625)","(26.100000381469727, 40.05000305175781, 84.45800018310547)","(-39.150001525878906, -42.30000305175781, 0.7260000109672546)","(1.9500000476837158, 11.25, 59.290000915527344)","(-52.80000305175781, 12.450000762939453, 27.34600067138672)","(-42.75, 84.30000305175781, 11.616000175476074)"
3,2023-08-02 16:10:03.749726,"(3.6000001430511475, 47.10000228881836, 58.56399917602539)","(20.25, 73.95000457763672, 82.27999877929688)","(9.15000057220459, 42.900001525878906, 63.88800048828125)","(27.150001525878906, 55.20000076293945, 73.08399963378906)","(14.550000190734863, 49.05000305175781, 82.03800201416016)","(26.55000114440918, 39.0, 83.00599670410156)","(-39.45000076293945, -42.30000305175781, 0.0)","(1.9500000476837158, 10.950000762939453, 57.8380012512207)","(-52.20000076293945, 12.750000953674316, 27.104000091552734)","(-44.400001525878906, 84.30000305175781, 13.067999839782715)"
4,2023-08-02 16:10:03.834369,"(4.200000286102295, 47.10000228881836, 58.07999801635742)","(21.150001525878906, 74.25, 83.73200225830078)","(9.300000190734863, 42.30000305175781, 64.37200164794922)","(27.900001525878906, 55.500003814697266, 73.32599639892578)","(14.100000381469727, 48.60000228881836, 82.03800201416016)","(27.000001907348633, 37.35000228881836, 82.52200317382812)","(-39.900001525878906, -42.30000305175781, 0.7260000109672546)","(1.9500000476837158, 11.25, 59.53200149536133)","(-51.750003814697266, 12.300000190734863, 28.07200050354004)","(-44.10000228881836, 84.1500015258789, 13.067999839782715)"
5,2023-08-02 16:10:03.899849,"(4.050000190734863, 47.55000305175781, 58.321998596191406)","(19.350000381469727, 73.95000457763672, 82.27999877929688)","(9.300000190734863, 42.75, 63.88800048828125)","(27.750001907348633, 55.35000228881836, 72.35800170898438)","(14.100000381469727, 49.35000228881836, 81.55400085449219)","(29.700000762939453, 40.80000305175781, 88.33000183105469)","(-39.0, -41.70000076293945, 0.0)","(1.350000023841858, 11.550000190734863, 58.321998596191406)","(-51.60000228881836, 12.450000762939453, 27.829999923706055)","(-43.35000228881836, 85.20000457763672, 13.309999465942383)"
6,2023-08-02 16:10:03.960252,"(4.950000286102295, 47.70000076293945, 59.53200149536133)","(20.700000762939453, 73.35000610351562, 82.52200317382812)","(9.450000762939453, 42.45000076293945, 63.88800048828125)","(28.80000114440918, 54.60000228881836, 73.32599639892578)","(14.40000057220459, 48.900001525878906, 82.27999877929688)","(29.250001907348633, 42.150001525878906, 85.66799926757812)","(-39.900001525878906, -41.70000076293945, 0.48399999737739563)","(3.0, 12.300000190734863, 59.290000915527344)","(-52.05000305175781, 12.15000057220459, 28.555999755859375)","(-43.05000305175781, 84.45000457763672, 12.826000213623047)"
7,2023-08-02 16:10:04.020670,"(4.350000381469727, 47.400001525878906, 58.56399917602539)","(21.900001525878906, 72.9000015258789, 81.7959976196289)","(9.90000057220459, 42.150001525878906, 63.40399932861328)","(28.500001907348633, 55.500003814697266, 73.08399963378906)","(15.000000953674316, 48.45000076293945, 82.27999877929688)","(28.500001907348633, 39.0, 85.66799926757812)","(-38.85000228881836, -42.0, 0.7260000109672546)","(2.25, 10.800000190734863, 58.56399917602539)","(-51.30000305175781, 12.450000762939453, 28.555999755859375)","(-43.05000305175781, 84.60000610351562, 13.309999465942383)"
8,2023-08-02 16:10:04.104050,"(5.25, 46.80000305175781, 58.321998596191406)","(22.350000381469727, 73.6500015258789, 83.48999786376953)","(9.75, 42.75, 64.12999725341797)","(28.80000114440918, 54.45000076293945, 73.56800079345703)","(14.850000381469727, 49.20000076293945, 81.7959976196289)","(29.100000381469727, 38.85000228881836, 84.45800018310547)","(-38.85000228881836, -41.70000076293945, 0.24199999868869781)","(3.1500000953674316, 11.40000057220459, 58.805999755859375)","(-51.000003814697266, 12.90000057220459, 28.79800033569336)","(-42.0, 85.20000457763672, 13.067999839782715)"
9,2023-08-02 16:10:04.139588,"(5.550000190734863, 47.70000076293945, 59.04800033569336)","(22.05000114440918, 73.95000457763672, 82.76399993896484)","(10.050000190734863, 42.900001525878906, 64.12999725341797)","(29.700000762939453, 54.900001525878906, 74.052001953125)","(15.600000381469727, 49.500003814697266, 83.48999786376953)","(28.650001525878906, 39.30000305175781, 85.18399810791016)","(-37.95000076293945, -42.0, 1.2100000381469727)","(3.0, 11.550000190734863, 59.290000915527344)","(-50.70000076293945, 12.750000953674316, 27.58799934387207)","(-41.70000076293945, 85.20000457763672, 13.793999671936035)"
