,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:09:16.104370,"(3.9000000953674316, 44.25, 60.98400115966797)","(21.150001525878906, 71.25, 85.18399810791016)","(9.15000057220459, 40.650001525878906, 64.85600280761719)","(28.05000114440918, 52.650001525878906, 75.74600219726562)","(13.950000762939453, 46.650001525878906, 84.21599578857422)","(30.450000762939453, 35.85000228881836, 88.33000183105469)","(-39.900001525878906, -45.45000076293945, 0.9679999947547913)","(0.9000000357627869, 7.950000286102295, 59.77399826049805)","(-52.20000076293945, 10.050000190734863, 30.007999420166016)","(-44.55000305175781, 81.0, 14.277999877929688)"
1,2023-08-02 16:09:16.169716,"(2.8500001430511475, 45.150001525878906, 60.257999420166016)","(20.25, 72.0, 84.45800018310547)","(9.300000190734863, 40.05000305175781, 67.03399658203125)","(27.600000381469727, 52.80000305175781, 73.32599639892578)","(13.500000953674316, 46.650001525878906, 83.48999786376953)","(31.650001525878906, 36.900001525878906, 85.4260025024414)","(-40.05000305175781, -45.45000076293945, 0.9679999947547913)","(1.9500000476837158, 7.950000286102295, 59.77399826049805)","(-52.500003814697266, 9.0, 28.79800033569336)","(-43.650001525878906, 81.1500015258789, 14.519999504089355)"
2,2023-08-02 16:09:16.229813,"(3.6000001430511475, 44.400001525878906, 60.5)","(20.850000381469727, 71.4000015258789, 83.9739990234375)","(9.15000057220459, 40.35000228881836, 66.30799865722656)","(27.000001907348633, 52.95000076293945, 74.53600311279297)","(13.800000190734863, 46.5, 83.00599670410156)","(29.850000381469727, 37.80000305175781, 82.52200317382812)","(-39.45000076293945, -44.25, 0.9679999947547913)","(1.6500000953674316, 7.950000286102295, 60.01599884033203)","(-52.650001525878906, 8.700000762939453, 29.03999900817871)","(-43.95000076293945, 80.70000457763672, 14.277999877929688)"
3,2023-08-02 16:09:16.259733,"(3.750000238418579, 43.650001525878906, 60.98400115966797)","(20.850000381469727, 70.95000457763672, 83.9739990234375)","(9.15000057220459, 40.05000305175781, 64.61399841308594)","(27.150001525878906, 53.70000076293945, 74.052001953125)","(13.950000762939453, 46.95000076293945, 83.00599670410156)","(29.250001907348633, 38.70000076293945, 82.03800201416016)","(-39.45000076293945, -44.70000076293945, 1.4520000219345093)","(1.0500000715255737, 8.100000381469727, 59.77399826049805)","(-51.60000228881836, 9.0, 29.281999588012695)","(-43.650001525878906, 81.0, 15.003999710083008)"
4,2023-08-02 16:09:16.319953,"(3.1500000953674316, 44.10000228881836, 60.742000579833984)","(20.400001525878906, 71.55000305175781, 83.9739990234375)","(9.15000057220459, 40.05000305175781, 67.03399658203125)","(27.450000762939453, 53.250003814697266, 75.0199966430664)","(13.500000953674316, 46.95000076293945, 84.21599578857422)","(28.950000762939453, 38.10000228881836, 84.45800018310547)","(-39.30000305175781, -45.30000305175781, 0.7260000109672546)","(0.9000000357627869, 8.100000381469727, 60.01599884033203)","(-51.750003814697266, 9.15000057220459, 29.766000747680664)","(-43.05000305175781, 81.1500015258789, 15.729999542236328)"
5,2023-08-02 16:09:16.380477,"(3.450000047683716, 44.70000076293945, 60.98400115966797)","(20.100000381469727, 71.55000305175781, 83.73200225830078)","(9.300000190734863, 40.20000076293945, 66.06600189208984)","(26.850000381469727, 52.95000076293945, 75.26200103759766)","(14.100000381469727, 46.95000076293945, 83.9739990234375)","(29.250001907348633, 36.150001525878906, 84.21599578857422)","(-39.60000228881836, -45.30000305175781, 0.9679999947547913)","(1.0500000715255737, 8.25, 60.257999420166016)","(-52.500003814697266, 9.300000190734863, 30.25)","(-43.35000228881836, 80.4000015258789, 15.729999542236328)"
6,2023-08-02 16:09:16.440113,"(3.9000000953674316, 45.0, 60.98400115966797)","(20.700000762939453, 71.85000610351562, 83.48999786376953)","(9.15000057220459, 40.35000228881836, 66.30799865722656)","(27.450000762939453, 53.250003814697266, 75.98799896240234)","(14.40000057220459, 46.80000305175781, 83.9739990234375)","(27.600000381469727, 35.400001525878906, 85.90999603271484)","(-39.900001525878906, -45.0, 1.694000005722046)","(1.8000000715255737, 8.550000190734863, 60.5)","(-52.35000228881836, 10.5, 29.52400016784668)","(-43.95000076293945, 80.85000610351562, 16.45599937438965)"
7,2023-08-02 16:09:16.500269,"(3.1500000953674316, 45.30000305175781, 61.22599792480469)","(19.650001525878906, 71.55000305175781, 83.48999786376953)","(9.0, 41.10000228881836, 65.58200073242188)","(27.450000762939453, 53.70000076293945, 75.26200103759766)","(13.350000381469727, 47.400001525878906, 83.48999786376953)","(29.700000762939453, 36.0, 86.63600158691406)","(-40.05000305175781, -43.80000305175781, 0.9679999947547913)","(1.350000023841858, 8.700000762939453, 59.53200149536133)","(-52.35000228881836, 10.350000381469727, 30.007999420166016)","(-44.400001525878906, 82.35000610351562, 15.246000289916992)"
8,2023-08-02 16:09:16.559951,"(3.1500000953674316, 45.150001525878906, 60.01599884033203)","(20.850000381469727, 71.85000610351562, 83.48999786376953)","(9.0, 41.25, 65.0979995727539)","(27.750001907348633, 53.70000076293945, 75.0199966430664)","(13.950000762939453, 47.85000228881836, 83.73200225830078)","(30.000001907348633, 38.85000228881836, 82.52200317382812)","(-40.5, -44.400001525878906, 1.4520000219345093)","(2.25, 9.0, 60.742000579833984)","(-52.80000305175781, 11.100000381469727, 30.007999420166016)","(-44.55000305175781, 81.75, 15.48799991607666)"
9,2023-08-02 16:09:16.649331,"(2.8500001430511475, 45.75, 60.257999420166016)","(19.950000762939453, 72.45000457763672, 83.9739990234375)","(9.15000057220459, 41.400001525878906, 65.58200073242188)","(27.450000762939453, 53.400001525878906, 75.26200103759766)","(13.500000953674316, 47.400001525878906, 83.24800109863281)","(28.650001525878906, 38.25, 88.08799743652344)","(-40.5, -43.80000305175781, 0.9679999947547913)","(1.6500000953674316, 9.90000057220459, 59.290000915527344)","(-52.35000228881836, 10.950000762939453, 29.03999900817871)","(-43.95000076293945, 81.9000015258789, 15.003999710083008)"
10,2023-08-02 16:09:16.709953,"(3.1500000953674316, 45.900001525878906, 60.98400115966797)","(20.400001525878906, 72.75, 83.48999786376953)","(9.0, 41.85000228881836, 65.58200073242188)","(26.850000381469727, 53.250003814697266, 75.26200103759766)","(13.350000381469727, 48.0, 83.73200225830078)","(27.30000114440918, 38.70000076293945, 84.45800018310547)","(-40.650001525878906, -43.95000076293945, 1.694000005722046)","(1.2000000476837158, 9.15000057220459, 60.257999420166016)","(-52.80000305175781, 10.800000190734863, 29.52400016784668)","(-44.85000228881836, 81.60000610351562, 14.76200008392334)"
11,2023-08-02 16:09:16.769862,"(2.5500001907348633, 45.30000305175781, 60.742000579833984)","(20.850000381469727, 72.9000015258789, 84.45800018310547)","(9.0, 40.95000076293945, 65.0979995727539)","(27.150001525878906, 53.70000076293945, 74.53600311279297)","(14.100000381469727, 48.0, 83.9739990234375)","(26.700000762939453, 39.0, 80.8280029296875)","(-40.20000076293945, -44.10000228881836, 1.2100000381469727)","(1.350000023841858, 8.700000762939453, 59.77399826049805)","(-53.250003814697266, 10.200000762939453, 28.07200050354004)","(-44.25, 81.60000610351562, 15.48799991607666)"
12,2023-08-02 16:09:16.830060,"(4.200000286102295, 45.60000228881836, 62.194000244140625)","(20.700000762939453, 73.20000457763672, 84.45800018310547)","(9.300000190734863, 41.10000228881836, 65.33999633789062)","(26.700000762939453, 54.000003814697266, 76.2300033569336)","(14.100000381469727, 48.150001525878906, 83.00599670410156)","(28.200000762939453, 36.900001525878906, 86.87799835205078)","(-39.900001525878906, -43.80000305175781, 1.2100000381469727)","(1.2000000476837158, 8.25, 58.805999755859375)","(-52.95000076293945, 10.050000190734863, 30.492000579833984)","(-44.85000228881836, 82.80000305175781, 15.246000289916992)"
13,2023-08-02 16:09:16.890279,"(3.9000000953674316, 45.60000228881836, 61.46799850463867)","(19.80000114440918, 72.30000305175781, 84.21599578857422)","(9.450000762939453, 42.0, 66.06600189208984)","(28.05000114440918, 54.000003814697266, 74.29399871826172)","(13.950000762939453, 48.30000305175781, 82.27999877929688)","(27.30000114440918, 38.85000228881836, 86.39399719238281)","(-40.20000076293945, -44.55000305175781, 0.9679999947547913)","(1.2000000476837158, 8.700000762939453, 60.257999420166016)","(-52.500003814697266, 10.65000057220459, 29.281999588012695)","(-43.650001525878906, 82.80000305175781, 15.003999710083008)"
