,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10
0,2023-08-02 16:09:55.799793,"(5.100000381469727, 49.95000076293945, 57.11199951171875)","(21.30000114440918, 74.70000457763672, 80.58599853515625)","(9.90000057220459, 45.75, 62.678001403808594)","(28.500001907348633, 57.30000305175781, 72.84200286865234)","(15.15000057220459, 51.30000305175781, 80.10199737548828)","(30.150001525878906, 41.400001525878906, 79.61799621582031)","(-38.400001525878906, -39.150001525878906, -0.48399999737739563)","(1.5, 13.200000762939453, 56.14400100708008)","(-51.750003814697266, 14.850000381469727, 26.619998931884766)","(-43.95000076293945, 87.60000610351562, 11.616000175476074)"
1,2023-08-02 16:09:55.859761,"(5.400000095367432, 50.10000228881836, 57.11199951171875)","(21.150001525878906, 75.1500015258789, 81.31199645996094)","(9.90000057220459, 44.400001525878906, 62.91999816894531)","(29.55000114440918, 57.60000228881836, 72.84200286865234)","(15.000000953674316, 51.45000076293945, 80.8280029296875)","(30.750001907348633, 42.900001525878906, 83.24800109863281)","(-38.400001525878906, -40.35000228881836, -0.48399999737739563)","(2.700000047683716, 13.500000953674316, 57.8380012512207)","(-51.750003814697266, 15.450000762939453, 26.619998931884766)","(-42.75, 88.05000305175781, 12.100000381469727)"
2,2023-08-02 16:09:55.919767,"(5.850000381469727, 49.80000305175781, 57.59600067138672)","(21.0, 75.60000610351562, 80.10199737548828)","(9.90000057220459, 44.70000076293945, 61.95199966430664)","(28.650001525878906, 56.70000076293945, 71.8740005493164)","(14.700000762939453, 52.05000305175781, 81.31199645996094)","(28.350000381469727, 44.70000076293945, 83.9739990234375)","(-39.45000076293945, -39.900001525878906, -0.48399999737739563)","(2.1000001430511475, 13.65000057220459, 57.11199951171875)","(-51.30000305175781, 15.15000057220459, 27.58799934387207)","(-42.30000305175781, 86.85000610351562, 12.342000007629395)"
3,2023-08-02 16:09:55.979681,"(5.100000381469727, 49.650001525878906, 57.354000091552734)","(21.600000381469727, 75.30000305175781, 80.58599853515625)","(10.200000762939453, 43.95000076293945, 62.91999816894531)","(28.650001525878906, 56.55000305175781, 73.32599639892578)","(15.000000953674316, 51.45000076293945, 80.8280029296875)","(27.600000381469727, 40.5, 80.58599853515625)","(-39.0, -39.60000228881836, 0.24199999868869781)","(1.5, 13.65000057220459, 57.59600067138672)","(-51.000003814697266, 14.250000953674316, 26.619998931884766)","(-42.45000076293945, 87.1500015258789, 11.857999801635742)"
4,2023-08-02 16:09:56.039289,"(5.100000381469727, 49.20000076293945, 56.14400100708008)","(22.05000114440918, 75.45000457763672, 80.8280029296875)","(9.450000762939453, 43.80000305175781, 62.678001403808594)","(28.500001907348633, 57.000003814697266, 71.14800262451172)","(15.000000953674316, 51.150001525878906, 79.86000061035156)","(30.750001907348633, 43.20000076293945, 84.21599578857422)","(-38.55000305175781, -39.60000228881836, -0.48399999737739563)","(2.5500001907348633, 14.250000953674316, 55.902000427246094)","(-51.30000305175781, 15.15000057220459, 25.652000427246094)","(-43.35000228881836, 87.60000610351562, 12.583999633789062)"
5,2023-08-02 16:09:56.130131,"(4.800000190734863, 49.80000305175781, 56.869998931884766)","(22.80000114440918, 75.9000015258789, 81.06999969482422)","(9.90000057220459, 44.85000228881836, 61.709999084472656)","(27.750001907348633, 57.150001525878906, 71.38999938964844)","(14.850000381469727, 52.05000305175781, 80.34400177001953)","(29.400001525878906, 41.55000305175781, 82.52200317382812)","(-38.85000228881836, -39.60000228881836, -0.24199999868869781)","(2.25, 14.250000953674316, 54.933998107910156)","(-51.150001525878906, 16.200000762939453, 26.619998931884766)","(-43.5, 87.45000457763672, 11.37399959564209)"
6,2023-08-02 16:09:56.159733,"(5.700000286102295, 50.10000228881836, 56.869998931884766)","(21.450000762939453, 75.60000610351562, 80.58599853515625)","(9.600000381469727, 44.70000076293945, 62.91999816894531)","(28.350000381469727, 57.60000228881836, 73.56800079345703)","(15.300000190734863, 50.85000228881836, 81.55400085449219)","(28.350000381469727, 42.900001525878906, 83.9739990234375)","(-38.55000305175781, -39.900001525878906, -0.24199999868869781)","(1.8000000715255737, 13.800000190734863, 57.8380012512207)","(-51.150001525878906, 15.90000057220459, 26.86199951171875)","(-43.35000228881836, 87.9000015258789, 11.857999801635742)"
7,2023-08-02 16:09:56.244054,"(5.400000095367432, 50.250003814697266, 56.62799835205078)","(21.900001525878906, 75.45000457763672, 81.31199645996094)","(9.600000381469727, 45.0, 61.95199966430664)","(29.400001525878906, 57.45000076293945, 72.5999984741211)","(15.000000953674316, 52.35000228881836, 79.86000061035156)","(28.650001525878906, 41.70000076293945, 84.94200134277344)","(-38.55000305175781, -39.150001525878906, -0.24199999868869781)","(2.5500001907348633, 13.350000381469727, 56.62799835205078)","(-51.45000076293945, 15.450000762939453, 26.13599967956543)","(-42.45000076293945, 88.6500015258789, 12.342000007629395)"
8,2023-08-02 16:09:56.280027,"(5.100000381469727, 51.000003814697266, 58.07999801635742)","(22.05000114440918, 76.80000305175781, 83.00599670410156)","(9.90000057220459, 45.45000076293945, 63.1619987487793)","(29.100000381469727, 57.45000076293945, 71.14800262451172)","(15.450000762939453, 51.900001525878906, 80.8280029296875)","(28.950000762939453, 41.85000228881836, 81.7959976196289)","(-38.25, -38.400001525878906, 0.0)","(2.1000001430511475, 14.850000381469727, 57.59600067138672)","(-50.70000076293945, 16.5, 27.58799934387207)","(-42.0, 88.5, 12.342000007629395)"
9,2023-08-02 16:09:56.369759,"(6.600000381469727, 52.05000305175781, 57.8380012512207)","(23.25, 77.55000305175781, 82.76399993896484)","(10.5, 46.20000076293945, 63.40399932861328)","(28.950000762939453, 58.500003814697266, 73.08399963378906)","(15.600000381469727, 52.650001525878906, 82.03800201416016)","(30.150001525878906, 43.650001525878906, 83.00599670410156)","(-37.95000076293945, -37.650001525878906, -0.48399999737739563)","(3.1500000953674316, 15.600000381469727, 57.59600067138672)","(-50.70000076293945, 17.25, 27.829999923706055)","(-42.60000228881836, 90.60000610351562, 11.857999801635742)"
10,2023-08-02 16:09:56.456541,"(7.950000286102295, 54.150001525878906, 58.56399917602539)","(23.25, 78.9000015258789, 81.55400085449219)","(10.800000190734863, 48.750003814697266, 63.88800048828125)","(29.400001525878906, 58.650001525878906, 73.80999755859375)","(16.950000762939453, 54.150001525878906, 82.03800201416016)","(30.30000114440918, 45.150001525878906, 83.9739990234375)","(-37.35000228881836, -36.45000076293945, 0.24199999868869781)","(4.200000286102295, 18.150001525878906, 57.11199951171875)","(-50.10000228881836, 19.05000114440918, 27.58799934387207)","(-42.30000305175781, 92.85000610351562, 12.342000007629395)"
11,2023-08-02 16:09:56.489937,"(8.40000057220459, 55.20000076293945, 59.290000915527344)","(22.650001525878906, 79.05000305175781, 82.76399993896484)","(11.40000057220459, 50.10000228881836, 63.1619987487793)","(29.850000381469727, 60.150001525878906, 73.80999755859375)","(16.200000762939453, 55.500003814697266, 82.03800201416016)","(33.45000076293945, 47.400001525878906, 82.27999877929688)","(-36.75, -36.60000228881836, 0.7260000109672546)","(3.750000238418579, 19.05000114440918, 59.53200149536133)","(-51.000003814697266, 20.25, 27.104000091552734)","(-40.5, 94.35000610351562, 12.342000007629395)"
12,2023-08-02 16:09:56.549987,"(9.450000762939453, 54.45000076293945, 61.46799850463867)","(23.850000381469727, 78.60000610351562, 83.48999786376953)","(11.550000190734863, 49.500003814697266, 66.30799865722656)","(30.450000762939453, 59.85000228881836, 74.77799987792969)","(17.700000762939453, 55.20000076293945, 82.27999877929688)","(31.650001525878906, 44.85000228881836, 82.76399993896484)","(-36.900001525878906, -37.05000305175781, 1.2100000381469727)","(4.650000095367432, 18.450000762939453, 59.290000915527344)","(-49.20000076293945, 18.150001525878906, 29.52400016784668)","(-39.75, 92.85000610351562, 15.003999710083008)"
13,2023-08-02 16:09:56.610465,"(9.300000190734863, 53.55000305175781, 62.678001403808594)","(24.30000114440918, 77.4000015258789, 84.21599578857422)","(11.550000190734863, 48.60000228881836, 67.51799774169922)","(30.30000114440918, 58.95000076293945, 76.71399688720703)","(18.75, 54.000003814697266, 84.45800018310547)","(31.200000762939453, 43.95000076293945, 84.94200134277344)","(-36.60000228881836, -37.35000228881836, 1.4520000219345093)","(5.400000095367432, 16.80000114440918, 60.01599884033203)","(-48.900001525878906, 17.850000381469727, 30.733999252319336)","(-40.20000076293945, 91.6500015258789, 16.940000534057617)"
14,2023-08-02 16:09:56.670340,"(8.700000762939453, 52.20000076293945, 63.88800048828125)","(23.700000762939453, 77.85000610351562, 85.66799926757812)","(11.850000381469727, 47.10000228881836, 67.51799774169922)","(30.750001907348633, 58.80000305175781, 76.2300033569336)","(18.450000762939453, 54.150001525878906, 83.9739990234375)","(34.95000076293945, 44.85000228881836, 87.12000274658203)","(-36.150001525878906, -37.20000076293945, 2.177999973297119)","(6.450000286102295, 15.750000953674316, 61.22599792480469)","(-48.750003814697266, 17.400001525878906, 31.218000411987305)","(-40.650001525878906, 90.45000457763672, 16.45599937438965)"
15,2023-08-02 16:09:56.729793,"(8.25, 51.750003814697266, 63.40399932861328)","(24.30000114440918, 77.55000305175781, 86.1520004272461)","(10.950000762939453, 46.35000228881836, 67.76000213623047)","(30.150001525878906, 58.05000305175781, 75.98799896240234)","(16.350000381469727, 53.10000228881836, 84.69999694824219)","(34.5, 44.55000305175781, 88.81400299072266)","(-37.05000305175781, -38.10000228881836, 2.177999973297119)","(4.950000286102295, 15.000000953674316, 62.43600082397461)","(-50.10000228881836, 16.650001525878906, 32.428001403808594)","(-39.75, 89.25, 17.666000366210938)"
16,2023-08-02 16:09:56.789644,"(7.350000381469727, 51.900001525878906, 64.12999725341797)","(23.700000762939453, 76.6500015258789, 85.18399810791016)","(10.800000190734863, 46.35000228881836, 69.21199798583984)","(29.400001525878906, 57.45000076293945, 76.71399688720703)","(16.350000381469727, 52.500003814697266, 86.39399719238281)","(31.950000762939453, 43.80000305175781, 89.05599975585938)","(-37.05000305175781, -38.25, 2.177999973297119)","(4.350000381469727, 15.300000190734863, 62.91999816894531)","(-49.35000228881836, 15.90000057220459, 32.66999816894531)","(-41.55000305175781, 88.95000457763672, 16.45599937438965)"
17,2023-08-02 16:09:56.849486,"(7.650000095367432, 51.150001525878906, 63.645999908447266)","(22.950000762939453, 76.05000305175781, 86.1520004272461)","(10.65000057220459, 45.900001525878906, 68.24400329589844)","(29.55000114440918, 57.30000305175781, 76.2300033569336)","(16.650001525878906, 52.20000076293945, 84.45800018310547)","(32.70000076293945, 42.60000228881836, 92.68599700927734)","(-37.80000305175781, -38.55000305175781, 2.177999973297119)","(2.4000000953674316, 14.850000381469727, 63.1619987487793)","(-49.35000228881836, 15.300000190734863, 32.18600082397461)","(-41.70000076293945, 87.9000015258789, 18.149999618530273)"
18,2023-08-02 16:09:56.909754,"(6.750000476837158, 51.000003814697266, 63.645999908447266)","(22.80000114440918, 76.6500015258789, 85.66799926757812)","(10.200000762939453, 46.05000305175781, 68.48600006103516)","(28.650001525878906, 57.750003814697266, 77.44000244140625)","(16.5, 51.900001525878906, 85.4260025024414)","(32.400001525878906, 42.60000228881836, 84.69999694824219)","(-37.20000076293945, -39.30000305175781, 2.177999973297119)","(3.6000001430511475, 13.800000190734863, 62.678001403808594)","(-49.95000076293945, 16.80000114440918, 30.97599983215332)","(-41.400001525878906, 88.35000610351562, 17.666000366210938)"
19,2023-08-02 16:09:56.969317,"(6.750000476837158, 50.70000076293945, 63.88800048828125)","(22.650001525878906, 76.35000610351562, 86.1520004272461)","(10.5, 45.900001525878906, 67.51799774169922)","(30.30000114440918, 57.900001525878906, 76.47200012207031)","(15.750000953674316, 51.150001525878906, 85.18399810791016)","(29.850000381469727, 42.0, 90.75)","(-37.650001525878906, -39.150001525878906, 2.6619999408721924)","(3.0, 15.000000953674316, 63.88800048828125)","(-50.70000076293945, 15.300000190734863, 31.944000244140625)","(-41.55000305175781, 87.60000610351562, 18.392000198364258)"
20,2023-08-02 16:09:57.057245,"(6.300000190734863, 50.250003814697266, 63.1619987487793)","(22.80000114440918, 76.6500015258789, 85.66799926757812)","(10.200000762939453, 45.30000305175781, 66.79199981689453)","(28.950000762939453, 56.70000076293945, 77.68199920654297)","(15.90000057220459, 51.45000076293945, 85.90999603271484)","(30.150001525878906, 43.35000228881836, 86.1520004272461)","(-38.10000228881836, -39.60000228881836, 2.4200000762939453)","(3.750000238418579, 13.950000762939453, 62.43600082397461)","(-50.55000305175781, 16.200000762939453, 32.9119987487793)","(-42.0, 87.75, 17.423999786376953)"
21,2023-08-02 16:09:57.119570,"(6.450000286102295, 51.30000305175781, 64.61399841308594)","(22.950000762939453, 76.35000610351562, 86.39399719238281)","(10.200000762939453, 46.20000076293945, 68.00199890136719)","(29.55000114440918, 57.150001525878906, 76.2300033569336)","(15.750000953674316, 51.900001525878906, 84.94200134277344)","(30.750001907348633, 42.75, 89.54000091552734)","(-37.650001525878906, -39.150001525878906, 2.4200000762939453)","(3.6000001430511475, 13.950000762939453, 61.95199966430664)","(-49.95000076293945, 16.80000114440918, 31.218000411987305)","(-41.25, 88.05000305175781, 17.423999786376953)"
22,2023-08-02 16:09:57.180400,"(7.050000190734863, 51.60000228881836, 63.645999908447266)","(22.200000762939453, 76.35000610351562, 85.90999603271484)","(10.350000381469727, 46.05000305175781, 68.00199890136719)","(29.700000762939453, 58.05000305175781, 75.74600219726562)","(15.600000381469727, 51.900001525878906, 85.18399810791016)","(32.10000228881836, 43.650001525878906, 88.81400299072266)","(-37.95000076293945, -39.30000305175781, 1.9359999895095825)","(3.9000000953674316, 14.700000762939453, 61.46799850463867)","(-50.55000305175781, 15.000000953674316, 31.70199966430664)","(-40.95000076293945, 88.20000457763672, 16.697999954223633)"
23,2023-08-02 16:09:57.239758,"(6.300000190734863, 51.000003814697266, 63.88800048828125)","(23.400001525878906, 76.80000305175781, 86.1520004272461)","(10.5, 46.05000305175781, 67.51799774169922)","(29.400001525878906, 57.60000228881836, 76.47200012207031)","(16.650001525878906, 51.60000228881836, 84.94200134277344)","(29.100000381469727, 44.10000228881836, 87.12000274658203)","(-36.900001525878906, -38.25, 2.177999973297119)","(3.6000001430511475, 14.100000381469727, 62.43600082397461)","(-49.35000228881836, 16.5, 30.97599983215332)","(-42.30000305175781, 87.9000015258789, 17.18199920654297)"
24,2023-08-02 16:09:57.299758,"(6.300000190734863, 51.45000076293945, 63.88800048828125)","(22.80000114440918, 76.35000610351562, 85.4260025024414)","(10.5, 45.900001525878906, 68.48600006103516)","(29.400001525878906, 57.750003814697266, 75.0199966430664)","(15.750000953674316, 51.60000228881836, 83.9739990234375)","(31.350000381469727, 40.5, 86.63600158691406)","(-37.5, -39.30000305175781, 2.177999973297119)","(4.200000286102295, 14.700000762939453, 63.645999908447266)","(-50.10000228881836, 15.90000057220459, 29.52400016784668)","(-41.10000228881836, 87.75, 17.423999786376953)"
25,2023-08-02 16:09:57.359728,"(7.050000190734863, 50.55000305175781, 62.91999816894531)","(23.25, 76.20000457763672, 86.1520004272461)","(10.5, 46.20000076293945, 67.2760009765625)","(29.850000381469727, 57.750003814697266, 75.74600219726562)","(16.05000114440918, 51.750003814697266, 84.94200134277344)","(28.80000114440918, 41.55000305175781, 89.78199768066406)","(-37.20000076293945, -39.45000076293945, 1.9359999895095825)","(3.9000000953674316, 15.450000762939453, 61.46799850463867)","(-49.20000076293945, 16.5, 30.733999252319336)","(-41.10000228881836, 87.9000015258789, 17.423999786376953)"
26,2023-08-02 16:09:57.420515,"(7.050000190734863, 49.650001525878906, 63.645999908447266)","(23.100000381469727, 75.0, 84.45800018310547)","(10.65000057220459, 45.900001525878906, 67.51799774169922)","(30.30000114440918, 56.70000076293945, 76.71399688720703)","(16.200000762939453, 51.750003814697266, 85.18399810791016)","(31.650001525878906, 43.650001525878906, 89.05599975585938)","(-37.20000076293945, -39.30000305175781, 1.9359999895095825)","(4.050000190734863, 13.800000190734863, 61.709999084472656)","(-49.20000076293945, 14.850000381469727, 31.218000411987305)","(-40.650001525878906, 88.05000305175781, 16.697999954223633)"
27,2023-08-02 16:09:57.480413,"(7.200000286102295, 50.10000228881836, 63.645999908447266)","(23.850000381469727, 75.30000305175781, 85.18399810791016)","(11.100000381469727, 45.0, 68.97000122070312)","(29.55000114440918, 57.30000305175781, 75.98799896240234)","(17.100000381469727, 52.35000228881836, 85.4260025024414)","(31.500001907348633, 42.60000228881836, 87.60399627685547)","(-36.900001525878906, -39.900001525878906, 1.9359999895095825)","(4.200000286102295, 13.65000057220459, 61.22599792480469)","(-48.60000228881836, 15.000000953674316, 31.218000411987305)","(-40.5, 87.1500015258789, 15.972000122070312)"
28,2023-08-02 16:09:57.540273,"(8.100000381469727, 50.55000305175781, 62.678001403808594)","(23.400001525878906, 75.45000457763672, 85.18399810791016)","(10.65000057220459, 45.45000076293945, 67.76000213623047)","(30.450000762939453, 56.70000076293945, 75.26200103759766)","(17.100000381469727, 51.150001525878906, 85.4260025024414)","(31.350000381469727, 41.25, 85.4260025024414)","(-37.05000305175781, -39.75, 1.9359999895095825)","(4.200000286102295, 13.200000762939453, 61.46799850463867)","(-50.70000076293945, 14.250000953674316, 30.492000579833984)","(-40.20000076293945, 88.05000305175781, 16.697999954223633)"
29,2023-08-02 16:09:57.626205,"(7.950000286102295, 49.35000228881836, 64.12999725341797)","(23.700000762939453, 75.60000610351562, 85.66799926757812)","(11.25, 44.85000228881836, 67.51799774169922)","(30.450000762939453, 56.55000305175781, 76.95600128173828)","(16.80000114440918, 51.45000076293945, 83.9739990234375)","(34.05000305175781, 42.900001525878906, 86.63600158691406)","(-36.45000076293945, -40.20000076293945, 1.9359999895095825)","(5.550000190734863, 13.350000381469727, 60.257999420166016)","(-49.35000228881836, 14.550000190734863, 30.733999252319336)","(-39.900001525878906, 87.9000015258789, 17.90799903869629)"
30,2023-08-02 16:09:57.689760,"(7.800000190734863, 49.35000228881836, 63.40399932861328)","(23.100000381469727, 76.05000305175781, 85.4260025024414)","(10.800000190734863, 44.70000076293945, 67.51799774169922)","(30.600000381469727, 56.400001525878906, 76.47200012207031)","(17.55000114440918, 51.30000305175781, 84.94200134277344)","(32.70000076293945, 42.75, 89.05599975585938)","(-36.900001525878906, -40.05000305175781, 1.9359999895095825)","(5.100000381469727, 13.950000762939453, 62.194000244140625)","(-48.750003814697266, 15.15000057220459, 30.492000579833984)","(-40.80000305175781, 87.45000457763672, 16.45599937438965)"
31,2023-08-02 16:09:57.719708,"(7.950000286102295, 49.95000076293945, 63.645999908447266)","(24.0, 75.30000305175781, 85.90999603271484)","(11.25, 44.55000305175781, 68.72799682617188)","(31.05000114440918, 56.400001525878906, 76.95600128173828)","(16.650001525878906, 50.70000076293945, 84.69999694824219)","(31.05000114440918, 41.85000228881836, 86.39399719238281)","(-35.70000076293945, -40.5, 1.694000005722046)","(5.25, 12.450000762939453, 62.678001403808594)","(-48.900001525878906, 14.100000381469727, 31.459999084472656)","(-39.60000228881836, 86.85000610351562, 17.423999786376953)"
32,2023-08-02 16:09:57.807294,"(8.25, 49.05000305175781, 63.88800048828125)","(23.400001525878906, 74.85000610351562, 85.90999603271484)","(11.25, 44.25, 68.00199890136719)","(30.750001907348633, 56.55000305175781, 76.95600128173828)","(17.55000114440918, 50.70000076293945, 85.4260025024414)","(30.900001525878906, 44.25, 86.39399719238281)","(-36.0, -40.35000228881836, 2.177999973297119)","(5.100000381469727, 13.65000057220459, 61.22599792480469)","(-48.30000305175781, 13.500000953674316, 30.492000579833984)","(-39.60000228881836, 86.4000015258789, 16.940000534057617)"
33,2023-08-02 16:09:57.894269,"(8.700000762939453, 48.30000305175781, 63.645999908447266)","(24.450000762939453, 74.85000610351562, 85.18399810791016)","(11.550000190734863, 44.55000305175781, 68.72799682617188)","(31.05000114440918, 55.95000076293945, 76.71399688720703)","(17.850000381469727, 50.10000228881836, 84.94200134277344)","(32.55000305175781, 40.650001525878906, 86.87799835205078)","(-35.70000076293945, -41.400001525878906, 2.177999973297119)","(6.150000095367432, 11.40000057220459, 62.43600082397461)","(-48.45000076293945, 13.350000381469727, 30.733999252319336)","(-38.85000228881836, 85.80000305175781, 18.149999618530273)"
34,2023-08-02 16:09:57.959639,"(9.0, 48.750003814697266, 63.88800048828125)","(25.500001907348633, 74.4000015258789, 86.1520004272461)","(11.40000057220459, 43.80000305175781, 68.48600006103516)","(30.900001525878906, 55.35000228881836, 76.2300033569336)","(17.700000762939453, 49.95000076293945, 85.90999603271484)","(34.35000228881836, 40.95000076293945, 88.81400299072266)","(-35.400001525878906, -41.25, 1.694000005722046)","(7.050000190734863, 12.300000190734863, 62.91999816894531)","(-46.95000076293945, 13.050000190734863, 31.944000244140625)","(-37.95000076293945, 85.35000610351562, 18.392000198364258)"
35,2023-08-02 16:09:57.989559,"(9.75, 47.85000228881836, 65.33999633789062)","(23.850000381469727, 74.70000457763672, 85.66799926757812)","(11.850000381469727, 43.5, 68.00199890136719)","(31.650001525878906, 55.80000305175781, 77.44000244140625)","(18.30000114440918, 49.95000076293945, 84.94200134277344)","(32.400001525878906, 41.25, 86.87799835205078)","(-34.80000305175781, -41.10000228881836, 2.177999973297119)","(6.900000095367432, 11.40000057220459, 63.1619987487793)","(-47.10000228881836, 12.90000057220459, 32.18600082397461)","(-37.80000305175781, 86.55000305175781, 17.666000366210938)"
